ts_ms,sta,status_code,latency_ms
1772835714575,sta2,0,
1772835714574,sta1,0,
1772835717593,sta2,0,
1772835717595,sta1,0,
1772835717692,sta1,0,
1772835717692,sta2,0,
1772835720712,sta1,0,
1772835720712,sta2,0,
1772835720762,sta1,0,
1772835720762,sta2,0,
1772835723781,sta1,0,
1772835723782,sta2,0,
1772835723834,sta2,0,
1772835723834,sta1,0,
1772835726855,sta1,0,
1772835726855,sta2,0,
1772835726906,sta2,0,
1772835726906,sta1,0,
1772835729928,sta1,0,
1772835729927,sta2,0,
1772835729977,sta2,0,
1772835729977,sta1,0,
1772835732997,sta2,0,
1772835732997,sta1,0,
1772835733050,sta1,0,
1772835733050,sta2,0,
1772835736072,sta2,0,
1772835736070,sta1,0,
1772835736122,sta1,0,
1772835736122,sta2,0,
1772835739139,sta1,0,
1772835739141,sta2,0,
1772835739193,sta2,0,
1772835739193,sta1,0,
1772835742212,sta1,0,
1772835742211,sta2,0,
1772835742266,sta2,0,
1772835742266,sta1,0,
1772835745284,sta1,0,
1772835745284,sta2,0,
1772835745336,sta2,0,
1772835745336,sta1,0,
1772835748354,sta1,0,
1772835748354,sta2,0,
1772835748410,sta2,0,
1772835748410,sta1,0,
1772835751432,sta1,0,
1772835751431,sta2,0,
1772835751482,sta1,0,
1772835751483,sta2,0,
1772835754501,sta2,0,
1772835754500,sta1,0,
1772835754554,sta1,0,
1772835754553,sta2,0,
1772835757574,sta2,0,
1772835757574,sta1,0,
1772835757626,sta1,0,
1772835757626,sta2,0,
1772835760647,sta2,0,
1772835760645,sta1,0,
1772835760698,sta1,0,
1772835760698,sta2,0,
1772835763715,sta1,0,
1772835763718,sta2,0,
1772835763771,sta2,0,
1772835763770,sta1,0,
1772835766789,sta1,0,
1772835766789,sta2,0,
1772835766842,sta2,0,
1772835766842,sta1,0,
1772835769862,sta1,0,
1772835769862,sta2,0,
1772835769913,sta1,0,
1772835769913,sta2,0,
1772835772935,sta1,0,
1772835772936,sta2,0,
1772835772987,sta2,0,
1772835772986,sta1,0,
1772835776006,sta2,0,
1772835776007,sta1,0,
1772835776057,sta2,0,
1772835776058,sta1,0,
1772835779078,sta1,0,
1772835779078,sta2,0,
1772835779128,sta2,0,
1772835779128,sta1,0,
1772835782149,sta1,0,
1772835782149,sta2,0,
1772835782202,sta2,0,
1772835782202,sta1,0,
1772835785221,sta2,0,
1772835785222,sta1,0,
1772835785274,sta2,0,
1772835785274,sta1,0,
1772835788293,sta2,0,
1772835788293,sta1,0,
1772835788346,sta2,0,
1772835788346,sta1,0,
1772835791367,sta2,0,
1772835791367,sta1,0,
1772835791418,sta2,0,
1772835791418,sta1,0,
1772835794438,sta2,0,
1772835794439,sta1,0,
1772835794490,sta1,0,
1772835794490,sta2,0,
1772835797508,sta2,0,
1772835797507,sta1,0,
1772835797562,sta1,0,
1772835797561,sta2,0,
1772835800582,sta2,0,
1772835800581,sta1,0,
1772835800634,sta1,0,
1772835800634,sta2,0,
1772835803651,sta1,0,
1772835803651,sta2,0,
1772835803705,sta2,0,
1772835803705,sta1,0,
1772835806724,sta1,0,
1772835806723,sta2,0,
1772835806777,sta1,0,
1772835806778,sta2,0,
1772835809797,sta1,0,
1772835809797,sta2,0,
1772835809850,sta2,0,
1772835809850,sta1,0,
1772835812872,sta1,0,
1772835812871,sta2,0,
1772835812922,sta1,0,
1772835812922,sta2,0,
1772835815944,sta2,0,
1772835815942,sta1,0,
1772835815994,sta1,0,
1772835815994,sta2,0,
1772835819015,sta2,0,
1772835819015,sta1,0,
1772835819066,sta1,0,
1772835819065,sta2,0,
1772835822085,sta1,0,
1772835822086,sta2,0,
1772835822138,sta2,0,
1772835822138,sta1,0,
1772835825160,sta2,0,
1772835825160,sta1,0,
1772835825209,sta1,0,
1772835825209,sta2,0,
1772835828229,sta2,0,
1772835828229,sta1,0,
1772835828282,sta1,0,
1772835828282,sta2,0,
1772835831303,sta2,0,
1772835831302,sta1,0,
1772835831355,sta1,0,
1772835831355,sta2,0,
1772835834374,sta1,0,
1772835834374,sta2,0,
1772835834423,sta1,0,
1772835834424,sta2,0,
1772835837440,sta2,0,
1772835837439,sta1,0,
1772835837498,sta2,0,
1772835837498,sta1,0,
1772835840516,sta1,0,
1772835840515,sta2,0,
1772835840569,sta1,0,
1772835840569,sta2,0,
1772835843589,sta2,0,
1772835843589,sta1,0,
1772835843642,sta1,0,
1772835843642,sta2,0,
1772835846662,sta1,0,
1772835846663,sta2,0,
1772835846714,sta2,0,
1772835846714,sta1,0,
1772835849733,sta2,0,
1772835849734,sta1,0,
1772835849785,sta2,0,
1772835849786,sta1,0,
1772835852805,sta1,0,
1772835852804,sta2,0,
1772835852858,sta1,0,
1772835852859,sta2,0,
1772835855876,sta1,0,
1772835855879,sta2,0,
1772835855930,sta2,0,
1772835855929,sta1,0,
1772835858949,sta1,0,
1772835858949,sta2,0,
1772835859001,sta2,0,
1772835859001,sta1,0,
1772835862023,sta1,0,
1772835862023,sta2,0,
1772835862073,sta2,0,
1772835862073,sta1,0,
1772835865091,sta2,0,
1772835865092,sta1,0,
1772835865145,sta1,0,
1772835865145,sta2,0,
1772835868167,sta1,0,
1772835868167,sta2,0,
1772835868219,sta2,0,
1772835868218,sta1,0,
1772835871239,sta1,0,
1772835871239,sta2,0,
1772835871289,sta1,0,
1772835871289,sta2,0,
1772835874308,sta2,0,
1772835874305,sta1,0,
1772835874361,sta1,0,
1772835874361,sta2,0,
1772835877381,sta1,0,
1772835877381,sta2,0,
1772835877434,sta1,0,
1772835877434,sta2,0,
1772835880452,sta1,0,
1772835880455,sta2,0,
1772835880505,sta1,0,
1772835880506,sta2,0,
1772835883525,sta2,0,
1772835883525,sta1,0,
1772835883577,sta1,0,
1772835883576,sta2,0,
1772835886599,sta2,0,
1772835886599,sta1,0,
1772835886650,sta1,0,
1772835886650,sta2,0,
1772835889670,sta1,0,
1772835889670,sta2,0,
1772835889722,sta2,0,
1772835889722,sta1,0,
1772835892741,sta2,0,
