ts_ms,sta,ap,rssi_dbm
1772835702565,sta1,,
1772835702565,sta2,,
1772835703570,sta1,,
1772835703570,sta2,,
1772835704575,sta1,,
1772835704575,sta2,,
1772835705582,sta1,,
1772835705582,sta2,,
1772835706586,sta1,,
1772835706586,sta2,,
1772835707595,sta1,ap1,-36.0
1772835707595,sta2,ap1,-36.0
1772835708603,sta1,ap1,-36.0
1772835708603,sta2,ap1,-36.0
1772835709612,sta1,ap1,-36.0
1772835709612,sta2,ap1,-36.0
1772835710621,sta1,ap1,-36.0
1772835710621,sta2,ap1,-36.0
1772835711629,sta1,ap1,-36.0
1772835711629,sta2,ap1,-36.0
1772835712636,sta1,ap1,-36.0
1772835712636,sta2,ap1,-36.0
1772835713645,sta1,ap1,-36.0
1772835713645,sta2,ap1,-36.0
1772835714653,sta1,ap1,-36.0
1772835714653,sta2,ap1,-36.0
1772835730930,sta1,ap1,-36.0
1772835730930,sta2,ap1,-36.0
1772835734053,sta1,ap1,-36.0
1772835734053,sta2,ap1,-36.0
1772835737125,sta1,ap1,-36.0
1772835737125,sta2,ap1,-36.0
1772835740144,sta1,ap1,-36.0
1772835740144,sta2,ap1,-36.0
1772835746288,sta1,ap1,-36.0
1772835746288,sta2,ap1,-36.0
1772835755557,sta1,ap1,-36.0
1772835755557,sta2,ap1,-36.0
1772835758630,sta1,ap1,-36.0
1772835758630,sta2,ap1,-36.0
1772835761701,sta1,ap1,-36.0
1772835761701,sta2,ap1,-36.0
1772835764720,sta1,ap1,-36.0
1772835764720,sta2,ap1,-36.0
1772835767845,sta1,ap1,-36.0
1772835767845,sta2,ap1,-36.0
1772835770916,sta1,ap1,-36.0
1772835770916,sta2,ap1,-36.0
1772835777010,sta1,ap1,-36.0
1772835777010,sta2,ap1,-36.0
1772835783153,sta1,ap1,-36.0
1772835783153,sta2,ap1,-36.0
1772835789296,sta1,ap1,-36.0
1772835789296,sta2,ap1,-36.0
1772835795493,sta1,ap1,-36.0
1772835795493,sta2,ap1,-36.0
1772835798565,sta1,ap1,-36.0
1772835798565,sta2,ap1,-36.0
1772835804654,sta1,ap1,-36.0
1772835804654,sta2,ap1,-36.0
1772835813925,sta1,ap1,-36.0
1772835813925,sta2,ap1,-36.0
1772835820018,sta1,ap1,-36.0
1772835820018,sta2,ap1,-36.0
1772835829285,sta1,ap1,-36.0
1772835829285,sta2,ap1,-36.0
1772835832358,sta1,ap1,-36.0
1772835832358,sta2,ap1,-36.0
1772835844645,sta1,ap1,-36.0
1772835844645,sta2,ap1,-36.0
1772835853862,sta1,ap1,-36.0
1772835853862,sta2,ap1,-36.0
1772835856882,sta1,ap1,-36.0
1772835856882,sta2,ap1,-36.0
1772835866148,sta1,ap1,-36.0
1772835866148,sta2,ap1,-36.0
1772835872292,sta1,ap1,-36.0
1772835872292,sta2,ap1,-36.0
1772835875364,sta1,ap1,-36.0
1772835875364,sta2,ap1,-36.0
1772835878438,sta1,ap1,-36.0
1772835878438,sta2,ap1,-36.0
1772835881457,sta1,ap1,-36.0
1772835881457,sta2,ap1,-36.0
1772835884579,sta1,ap1,-36.0
1772835884579,sta2,ap1,-36.0
1772835890673,sta1,ap1,-36.0
1772835890673,sta2,ap1,-36.0
1772835893797,sta1,ap1,-36.0
1772835893797,sta2,ap1,-36.0
1772835902956,sta1,ap1,-36.0
1772835902956,sta2,ap1,-36.0
1772835906085,sta1,ap1,-36.0
1772835906085,sta2,ap1,-36.0
1772835912230,sta1,ap1,-36.0
1772835912230,sta2,ap1,-36.0
1772835915301,sta1,ap1,-36.0
1772835915301,sta2,ap1,-36.0
1772835918373,sta1,ap1,-36.0
1772835918373,sta2,ap1,-36.0
1772835924517,sta1,ap1,-36.0
1772835924517,sta2,ap1,-36.0
1772835930661,sta1,ap1,-36.0
1772835930661,sta2,ap1,-36.0
1772835939873,sta1,ap1,-36.0
1772835939873,sta2,ap1,-36.0
1772835946020,sta1,ap1,-36.0
1772835946020,sta2,ap1,-36.0
1772835952164,sta1,ap1,-36.0
1772835952164,sta2,ap1,-36.0
1772835955235,sta1,ap1,-36.0
1772835955235,sta2,ap1,-36.0
1772835958309,sta1,ap1,-36.0
1772835958309,sta2,ap1,-36.0
1772835961381,sta1,ap1,-36.0
1772835961381,sta2,ap1,-36.0
1772835964454,sta1,ap1,-36.0
1772835964454,sta2,ap1,-36.0
1772835967525,sta1,ap1,-36.0
1772835967525,sta2,ap1,-36.0
1772835970544,sta1,ap1,-36.0
1772835970544,sta2,ap1,-36.0
1772835973670,sta1,ap1,-36.0
1772835973670,sta2,ap1,-36.0
1772835976691,sta1,ap1,-36.0
1772835976691,sta2,ap1,-36.0
1772835979813,sta1,ap1,-36.0
1772835979813,sta2,ap1,-36.0
1772835985905,sta1,ap1,-36.0
1772835985905,sta2,ap1,-36.0
1772835992100,sta1,ap1,-36.0
1772835992100,sta2,ap1,-36.0
1772835998246,sta1,ap1,-36.0
1772835998246,sta2,ap1,-36.0
1772836004336,sta1,ap1,-36.0
1772836004336,sta2,ap1,-36.0
1772836010477,sta1,ap1,-36.0
1772836010477,sta2,ap1,-36.0
1772836016625,sta1,ap1,-36.0
1772836016625,sta2,ap1,-36.0
1772836019746,sta1,ap1,-36.0
1772836019746,sta2,ap1,-36.0
1772836022821,sta1,ap1,-36.0
1772836022821,sta2,ap1,-36.0
1772836028911,sta1,ap1,-36.0
1772836028911,sta2,ap1,-36.0
1772836035109,sta1,ap1,-36.0
1772836035109,sta2,ap1,-36.0
1772836041254,sta1,ap1,-36.0
1772836041254,sta2,ap1,-36.0
1772836047343,sta1,ap1,-36.0
1772836047343,sta2,ap1,-36.0
1772836053542,sta1,ap1,-36.0
1772836053542,sta2,ap1,-36.0
1772836059635,sta1,ap1,-36.0
1772836059635,sta2,ap1,-36.0
1772836062757,sta1,ap1,-36.0
1772836062757,sta2,ap1,-36.0
1772836068847,sta1,ap1,-36.0
1772836068847,sta2,ap1,-36.0
1772836081135,sta1,ap1,-36.0
1772836081135,sta2,ap1,-36.0
1772836087333,sta1,ap1,-36.0
1772836087333,sta2,ap1,-36.0
1772836090405,sta1,ap1,-36.0
1772836090405,sta2,ap1,-36.0
1772836093476,sta1,ap1,-36.0
1772836093476,sta2,ap1,-36.0
1772836096549,sta1,ap1,-36.0
1772836096549,sta2,ap1,-36.0
1772836099620,sta1,ap1,-36.0
1772836099620,sta2,ap1,-36.0
1772836105711,sta1,ap1,-36.0
1772836105711,sta2,ap1,-36.0
1772836108838,sta1,ap1,-36.0
1772836108838,sta2,ap1,-36.0
1772836111909,sta1,ap1,-36.0
1772836111909,sta2,ap1,-36.0
1772836118001,sta1,ap1,-36.0
1772836118001,sta2,ap1,-36.0
1772836124197,sta1,ap1,-36.0
1772836124197,sta2,ap1,-36.0
1772836133415,sta1,ap1,-36.0
1772836133415,sta2,ap1,-36.0
1772836139555,sta1,ap1,-36.0
1772836139555,sta2,ap1,-36.0
1772836145649,sta1,ap1,-36.0
1772836145649,sta2,ap1,-36.0
1772836148773,sta1,ap1,-36.0
