ts_ms,sta,ap,rssi_dbm
1772650919326,sta1,ap1,-36
1772650919343,sta2,ap1,-36
1772650920347,sta1,ap1,-36
1772650920350,sta2,ap1,-36
1772650921354,sta1,ap1,-36
1772650921357,sta2,ap1,-36
1772650922361,sta1,ap1,-36
1772650922364,sta2,ap1,-36
1772650923368,sta1,ap1,-36
1772650923371,sta2,ap1,-36
1772650924375,sta1,ap1,-36
1772650924379,sta2,ap1,-36
1772650925386,sta1,ap1,-36
1772650925389,sta2,ap1,-36
1772650926392,sta1,ap1,-36
1772650926413,sta2,ap1,-36
1772650927418,sta1,ap1,-36
1772650927421,sta2,ap1,-36
1772650928425,sta1,ap1,-36
1772650928428,sta2,ap1,-36
1772650929434,sta1,ap1,-36
1772650929461,sta2,ap1,-36
1772650930466,sta1,ap1,-36
1772650930469,sta2,ap1,-36
1772650931474,sta1,ap1,-36
1772650931478,sta2,ap1,-36
1772650932482,sta1,ap1,-36
1772650932485,sta2,ap1,-36
1772650933490,sta1,ap1,-36
1772650933493,sta2,ap1,-36
1772650934498,sta1,ap1,-36
1772650934502,sta2,ap1,-36
1772650935508,sta1,ap1,-36
1772650935511,sta2,ap1,-36
1772650936517,sta1,ap1,-36
1772650936520,sta2,ap1,-36
1772650937527,sta1,ap1,-36
1772650937531,sta2,ap1,-36
1772650938536,sta1,ap1,-36
1772650938540,sta2,ap1,-36
1772650939567,sta1,ap1,-36
1772650939570,sta2,ap1,-36
1772650940576,sta1,ap1,-36
1772650940579,sta2,ap1,-36
1772650941585,sta1,ap1,-36
1772650941589,sta2,ap1,-36
1772650942596,sta1,ap1,-36
1772650942600,sta2,ap1,-36
1772650943605,sta1,ap1,-36
1772650943609,sta2,ap1,-36
1772650944638,sta1,ap1,-36
1772650944642,sta2,ap1,-36
1772650945647,sta1,ap1,-36
1772650945650,sta2,ap1,-36
