ts_ms,sta,status_code,latency_ms
1772839279351,sta1,0,3002.654
1772839279352,sta2,0,3002.640
1772839282365,sta2,0,46.067
1772839282365,sta1,0,46.650
1772839282423,sta1,0,3002.758
1772839282423,sta2,0,3002.813
1772839285438,sta1,0,45.510
1772839285438,sta2,0,44.750
1772839285496,sta2,0,3002.127
1772839285495,sta1,0,3002.127
1772839288511,sta2,0,43.200
1772839288511,sta1,0,43.200
1772839288568,sta1,0,3002.456
1772839288567,sta2,0,3002.308
1772839291582,sta2,0,46.268
1772839291581,sta1,0,46.329
1772839291639,sta2,0,3002.826
1772839291640,sta1,0,3002.517
1772839294653,sta1,0,46.775
1772839294652,sta2,0,47.274
1772839294711,sta1,0,3002.735
1772839294711,sta2,0,3002.711
1772839297726,sta1,0,45.613
1772839297726,sta2,0,43.497
1772839297784,sta2,0,3002.644
1772839297784,sta1,0,3002.763
1772839300799,sta2,0,46.658
1772839300799,sta1,0,47.982
1772839300854,sta2,0,3002.643
1772839300854,sta1,0,3002.571
1772839303865,sta2,0,49.687
1772839303866,sta1,0,48.064
1772839303928,sta2,0,3002.722
1772839303928,sta1,0,3002.493
1772839306945,sta1,0,44.297
1772839306945,sta2,0,42.968
1772839307000,sta1,0,3002.823
1772839307000,sta2,0,3002.860
1772839310015,sta1,0,45.848
1772839310016,sta2,0,44.303
1772839310072,sta1,0,3002.650
1772839310072,sta2,0,3002.531
1772839313087,sta1,0,43.845
1772839313088,sta2,0,43.745
1772839313143,sta2,0,3002.763
1772839313143,sta1,0,3002.746
1772839316158,sta2,0,46.061
1772839316158,sta1,0,44.663
1772839316214,sta1,0,3002.784
1772839316214,sta2,0,3002.732
1772839319226,sta1,0,49.760
1772839319228,sta2,0,49.304
1772839319287,sta1,0,3002.549
1772839319287,sta2,0,3002.640
1772839322303,sta2,0,43.144
1772839322303,sta1,0,42.749
1772839322359,sta1,0,3001.760
1772839322359,sta2,0,3002.746
1772839325374,sta2,0,44.455
1772839325373,sta1,0,46.180
1772839325430,sta1,0,3002.743
1772839325430,sta2,0,3002.767
1772839328441,sta1,0,49.744
1772839328442,sta2,0,49.064
1772839328503,sta1,0,3002.774
1772839328504,sta2,0,3002.906
1772839331519,sta2,0,46.541
1772839331518,sta1,0,45.643
1772839331576,sta2,0,3002.971
1772839331576,sta1,0,3002.971
1772839334592,sta2,0,42.281
1772839334592,sta1,0,41.668
1772839334646,sta2,0,3002.871
1772839334646,sta1,0,3002.630
1772839337660,sta2,0,47.420
1772839337661,sta1,0,47.084
1772839337720,sta2,0,3002.673
1772839337720,sta1,0,3002.124
1772839340735,sta2,0,46.243
1772839340735,sta1,0,44.512
1772839340791,sta1,0,3002.760
1772839340791,sta2,0,3002.678
1772839343806,sta2,0,46.661
1772839343806,sta1,0,44.940
1772839343863,sta2,0,3002.807
1772839343863,sta1,0,3002.659
1772839346878,sta1,0,45.927
1772839346878,sta2,0,45.367
1772839346935,sta1,0,3002.456
1772839346936,sta2,0,3002.650
1772839349951,sta1,0,44.014
1772839349951,sta2,0,44.155
1772839350007,sta2,0,3002.806
1772839350007,sta1,0,3002.893
1772839353023,sta1,0,44.453
