ts_ms,sta,status_code,latency_ms
1772648643071,sta2,200,17.669
1772648643073,sta1,200,20.547
1772648643140,sta2,200,18.328
1772648643140,sta1,200,16.070
1772648643210,sta1,200,19.465
1772648643210,sta2,200,20.114
1772648643280,sta1,200,19.099
1772648643280,sta2,200,19.220
1772648643348,sta1,200,17.297
1772648643350,sta2,200,19.400
1772648643419,sta2,200,18.776
1772648643419,sta1,200,20.795
1772648643488,sta2,200,19.013
1772648643488,sta1,200,19.041
1772648643559,sta2,200,19.662
1772648643559,sta1,200,20.004
1772648643627,sta2,200,18.215
1772648643628,sta1,200,18.439
1772648643694,sta2,200,16.418
1772648643695,sta1,200,16.161
1772648643762,sta2,200,16.693
1772648643762,sta1,200,16.712
1772648643831,sta2,200,18.991
1772648643832,sta1,200,19.102
1772648643901,sta1,200,18.855
1772648643901,sta2,200,19.496
1772648643972,sta1,200,20.657
1772648643972,sta2,200,20.600
1772648644042,sta1,200,19.882
1772648644043,sta2,200,19.889
1772648644109,sta2,200,16.398
1772648644110,sta1,200,17.280
1772648644179,sta1,200,18.293
1772648644179,sta2,200,19.393
1772648644247,sta1,200,17.287
1772648644247,sta2,200,17.280
1772648644315,sta1,200,18.450
1772648644316,sta2,200,18.407
1772648644385,sta1,200,18.914
1772648644385,sta2,200,18.661
1772648644453,sta1,200,18.004
1772648644453,sta2,200,17.974
1772648644522,sta1,200,18.852
1772648644523,sta2,200,19.094
1772648644592,sta2,200,18.942
1772648644593,sta1,200,19.667
1772648644662,sta1,200,19.231
1772648644663,sta2,200,19.529
1772648644733,sta1,200,19.764
1772648644733,sta2,200,19.430
1772648644801,sta2,200,17.212
1772648644802,sta1,200,18.242
1772648644871,sta1,200,18.930
1772648644872,sta2,200,20.309
1772648644939,sta1,200,17.297
1772648644939,sta2,200,16.922
1772648645007,sta2,200,17.526
1772648645007,sta1,200,17.988
1772648645072,sta1,200,14.687
1772648645073,sta2,200,16.036
1772648645141,sta2,200,17.171
1772648645141,sta1,200,18.452
1772648645210,sta1,200,18.802
1772648645211,sta2,200,19.036
1772648645280,sta2,200,19.190
1772648645280,sta1,200,19.584
1772648645351,sta1,200,19.630
1772648645351,sta2,200,20.059
1772648645420,sta2,200,19.171
1772648645421,sta1,200,19.731
1772648645491,sta1,200,20.277
1772648645492,sta2,200,20.790
1772648645560,sta2,200,18.276
1772648645562,sta1,200,20.150
1772648645630,sta1,200,17.433
1772648645630,sta2,200,19.763
1772648645699,sta2,200,18.120
1772648645700,sta1,200,19.701
1772648645768,sta2,200,19.094
1772648645769,sta1,200,18.679
1772648645838,sta1,200,19.315
1772648645839,sta2,200,20.093
1772648645909,sta1,200,19.906
1772648645909,sta2,200,19.596
1772648645980,sta1,200,20.475
1772648645981,sta2,200,20.445
1772648646048,sta1,200,18.322
1772648646049,sta2,200,17.908
1772648646118,sta1,200,17.049
1772648646119,sta2,200,17.162
1772648646187,sta1,200,18.303
1772648646188,sta2,200,18.916
1772648646254,sta1,200,16.481
1772648646255,sta2,200,16.649
1772648646322,sta1,200,17.992
1772648646323,sta2,200,17.578
1772648646393,sta2,200,20.007
1772648646393,sta1,200,20.466
1772648646462,sta2,200,17.946
1772648646462,sta1,200,17.849
1772648646530,sta1,200,17.387
1772648646531,sta2,200,18.632
1772648646598,sta1,200,18.134
1772648646599,sta2,200,17.689
1772648646665,sta2,200,16.081
1772648646666,sta1,200,16.637
1772648646735,sta1,200,19.001
1772648646735,sta2,200,19.303
1772648646802,sta2,200,16.890
1772648646803,sta1,200,17.076
1772648646870,sta1,200,16.820
1772648646871,sta2,200,17.725
1772648646937,sta2,200,16.466
1772648646938,sta1,200,17.592
1772648647007,sta1,200,18.698
1772648647008,sta2,200,19.514
1772648647077,sta2,200,18.473
1772648647077,sta1,200,19.437
1772648647143,sta2,200,15.721
1772648647143,sta1,200,15.735
1772648647210,sta2,200,16.853
1772648647211,sta1,200,17.033
1772648647279,sta1,200,17.581
1772648647279,sta2,200,18.343
1772648647350,sta1,200,20.681
1772648647350,sta2,200,20.668
1772648647419,sta2,200,17.857
1772648647419,sta1,200,18.411
1772648647489,sta1,200,19.913
1772648647490,sta2,200,20.933
1772648647560,sta1,200,19.677
1772648647560,sta2,200,19.467
1772648647629,sta1,200,18.463
1772648647629,sta2,200,18.393
1772648647696,sta1,200,16.604
1772648647697,sta2,200,17.726
1772648647765,sta1,200,18.769
1772648647765,sta2,200,18.021
1772648647833,sta2,200,17.640
1772648647834,sta1,200,18.356
1772648647904,sta1,200,19.192
1772648647904,sta2,200,20.432
1772648647973,sta1,200,18.236
1772648647974,sta2,200,18.992
1772648648042,sta1,200,19.089
1772648648043,sta2,200,18.782
1772648648113,sta2,200,19.271
1772648648113,sta1,200,20.362
1772648648182,sta2,200,19.112
1772648648183,sta1,200,18.954
1772648648253,sta2,200,19.953
1772648648253,sta1,200,20.222
1772648648320,sta2,200,17.054
1772648648321,sta1,200,17.740
1772648648389,sta2,200,18.424
1772648648390,sta1,200,17.975
1772648648458,sta1,200,18.325
1772648648459,sta2,200,18.897
1772648648528,sta1,200,18.986
1772648648528,sta2,200,19.334
1772648648597,sta1,200,18.075
1772648648597,sta2,200,18.813
1772648648668,sta1,200,20.610
1772648648668,sta2,200,20.616
1772648648736,sta2,200,17.731
1772648648737,sta1,200,18.718
1772648648804,sta1,200,16.737
1772648648804,sta2,200,17.241
1772648648873,sta1,200,18.827
1772648648874,sta2,200,19.311
1772648648941,sta1,200,17.462
1772648648942,sta2,200,17.241
1772648649008,sta1,200,16.512
1772648649010,sta2,200,17.735
1772648649076,sta1,200,17.366
1772648649078,sta2,200,18.039
1772648649144,sta1,200,17.518
1772648649146,sta2,200,17.496
1772648649214,sta2,200,17.862
1772648649214,sta1,200,19.252
1772648649285,sta1,200,19.721
1772648649285,sta2,200,20.053
1772648649353,sta2,200,17.987
1772648649354,sta1,200,18.515
1772648649424,sta1,200,19.752
1772648649424,sta2,200,20.429
1772648649493,sta2,200,18.665
1772648649494,sta1,200,19.328
1772648649564,sta1,200,19.881
1772648649564,sta2,200,20.435
1772648649634,sta1,200,19.234
1772648649634,sta2,200,19.521
1772648649704,sta1,200,20.009
1772648649705,sta2,200,20.181
1772648649774,sta2,200,18.893
1772648649775,sta1,200,19.571
1772648649844,sta1,200,19.088
1772648649844,sta2,200,19.445
1772648649914,sta1,200,19.058
1772648649914,sta2,200,18.803
1772648649985,sta1,200,20.704
1772648649985,sta2,200,20.594
1772648650053,sta2,200,17.636
1772648650054,sta1,200,18.462
1772648650123,sta1,200,18.646
1772648650123,sta2,200,19.293
1772648650192,sta2,200,18.467
1772648650194,sta1,200,20.938
1772648650263,sta1,200,18.508
1772648650264,sta2,200,21.143
1772648650332,sta2,200,17.369
1772648650333,sta1,200,18.878
1772648650401,sta1,200,18.240
1772648650402,sta2,200,20.748
1772648650470,sta1,200,17.879
1772648650471,sta2,200,17.776
1772648650540,sta1,200,19.928
1772648650540,sta2,200,19.149
1772648650610,sta2,200,19.244
1772648650610,sta1,200,19.396
1772648650680,sta1,200,19.758
1772648650681,sta2,200,20.590
1772648650748,sta2,200,17.227
1772648650750,sta1,200,18.976
1772648650817,sta1,200,17.297
1772648650817,sta2,200,18.667
1772648650885,sta1,200,17.875
1772648650886,sta2,200,18.554
1772648650957,sta1,200,21.407
1772648650958,sta2,200,20.741
1772648651028,sta2,200,19.804
1772648651029,sta1,200,20.412
1772648651098,sta2,200,19.395
1772648651098,sta1,200,19.436
1772648651165,sta2,200,16.397
1772648651196,sta1,200,20.525
1772648651234,sta2,200,18.416
1772648651267,sta1,200,20.422
1772648651301,sta2,200,17.058
1772648651334,sta1,200,16.597
1772648651369,sta2,200,16.976
1772648651404,sta1,200,19.164
1772648651439,sta2,200,19.580
1772648651474,sta1,200,19.885
1772648651510,sta2,200,20.977
1772648651543,sta1,200,18.510
1772648651580,sta2,200,19.711
1772648651612,sta1,200,18.395
1772648651650,sta2,200,19.268
1772648651681,sta1,200,18.335
1772648651719,sta2,200,18.405
1772648651752,sta1,200,20.649
1772648651786,sta2,200,16.983
1772648651819,sta1,200,16.724
1772648651855,sta2,200,17.992
1772648651886,sta1,200,17.276
1772648651924,sta2,200,18.864
1772648651955,sta1,200,18.138
1772648651992,sta2,200,17.713
1772648652022,sta1,200,16.940
1772648652060,sta2,200,17.252
1772648652091,sta1,200,17.923
1772648652128,sta2,200,17.530
1772648652159,sta1,200,17.922
1772648652195,sta2,200,16.884
1772648652227,sta1,200,17.791
1772648652264,sta2,200,18.660
1772648652296,sta1,200,17.978
1772648652334,sta2,200,19.405
1772648652363,sta1,200,16.886
1772648652402,sta2,200,17.437
1772648652430,sta1,200,17.190
1772648652471,sta2,200,18.805
1772648652498,sta1,200,17.173
1772648652538,sta2,200,16.861
1772648652566,sta1,200,18.090
1772648652607,sta2,200,18.435
1772648652634,sta1,200,17.296
1772648652676,sta2,200,18.682
1772648652703,sta1,200,18.529
1772648652744,sta2,200,18.028
1772648652771,sta1,200,18.139
1772648652812,sta2,200,16.810
1772648652840,sta1,200,18.282
1772648652879,sta2,200,17.582
1772648652907,sta1,200,16.411
1772648652947,sta2,200,16.809
1772648652974,sta1,200,16.608
1772648653013,sta2,200,16.200
1772648653041,sta1,200,17.311
1772648653087,sta2,200,23.977
1772648656189,sta1,000000,3097.216
1772648657278,sta2,000000,4140.129
1772648659326,sta1,000000,3086.478
1772648660414,sta2,000000,3085.166
1772648662461,sta1,000000,3084.264
1772648663549,sta2,000000,3084.147
1772648665597,sta1,000000,3086.059
1772648666686,sta2,000000,3086.055
1772648668733,sta1,000000,3084.877
1772648669821,sta2,000000,3084.481
1772648671869,sta1,000000,3086.059
1772648672958,sta2,000000,3086.627
1772648675004,sta1,000000,3084.774
1772648676094,sta2,000000,3085.582
1772648678142,sta1,000000,3086.669
1772648679230,sta2,000000,3085.204
1772648681278,sta1,000000,3085.788
1772648682365,sta2,000000,3084.952
1772648684414,sta1,000000,3085.676
1772648685502,sta2,000000,3086.081
1772648687549,sta1,000000,3084.263
1772648688637,sta2,000000,3084.350
1772648690685,sta1,000000,3085.070
1772648691773,sta2,000000,3085.571
1772648693821,sta1,000000,3086.421
1772648694909,sta2,000000,3085.222
