ts_ms,sta,ap,rssi_dbm
1772822896717,sta1,ap1-wlan1,-56.0
1772822896718,sta2,ap1-wlan1,-56.0
1772822899831,sta1,ap1-wlan1,-56.0
1772822899832,sta2,ap1-wlan1,-56.0
1772822902901,sta1,ap1-wlan1,-56.0
1772822902901,sta2,ap1-wlan1,-56.0
1772822905975,sta2,ap1-wlan1,-56.0
1772822905975,sta1,ap1-wlan1,-56.0
1772822909047,sta2,ap1-wlan1,-56.0
1772822909048,sta1,ap1-wlan1,-56.0
1772822912119,sta2,ap1-wlan1,-56.0
1772822912119,sta1,ap1-wlan1,-56.0
1772822915189,sta1,ap1-wlan1,-56.0
1772822915189,sta2,ap1-wlan1,-56.0
1772822918262,sta2,ap1-wlan1,-56.0
1772822918263,sta1,ap1-wlan1,-56.0
1772822921333,sta2,ap1-wlan1,-56.0
1772822921333,sta1,ap1-wlan1,-56.0
1772822924407,sta2,ap1-wlan1,-56.0
1772822924407,sta1,ap1-wlan1,-56.0
1772822927479,sta2,ap1-wlan1,-56.0
1772822927479,sta1,ap1-wlan1,-56.0
1772822930551,sta1,ap1-wlan1,-56.0
1772822930551,sta2,ap1-wlan1,-56.0
1772822933621,sta1,ap1-wlan1,-56.0
1772822933621,sta2,ap1-wlan1,-56.0
1772822936696,sta1,ap1-wlan1,-56.0
1772822936696,sta2,ap1-wlan1,-56.0
1772822939767,sta2,ap1-wlan1,-56.0
1772822939767,sta1,ap1-wlan1,-56.0
1772822942838,sta1,ap1-wlan1,-56.0
1772822942839,sta2,ap1-wlan1,-56.0
1772822945910,sta1,ap1-wlan1,-56.0
1772822945911,sta2,ap1-wlan1,-56.0
1772822948982,sta1,ap1-wlan1,-56.0
1772822948983,sta2,ap1-wlan1,-56.0
1772822952055,sta2,ap1-wlan1,-56.0
1772822952055,sta1,ap1-wlan1,-56.0
1772822955128,sta2,ap1-wlan1,-56.0
1772822955128,sta1,ap1-wlan1,-56.0
1772822958197,sta1,ap1-wlan1,-56.0
1772822958197,sta2,ap1-wlan1,-56.0
1772822961270,sta2,ap1-wlan1,-56.0
1772822961271,sta1,ap1-wlan1,-56.0
1772822964342,sta1,ap1-wlan1,-56.0
1772822964342,sta2,ap1-wlan1,-56.0
1772822967413,sta1,ap1-wlan1,-56.0
1772822967413,sta2,ap1-wlan1,-56.0
1772822970485,sta1,ap1-wlan1,-56.0
1772822970486,sta2,ap1-wlan1,-56.0
1772822973557,sta2,ap1-wlan1,-56.0
1772822973557,sta1,ap1-wlan1,-56.0
1772822976630,sta1,ap1-wlan1,-56.0
1772822976630,sta2,ap1-wlan1,-56.0
1772822979701,sta1,ap1-wlan1,-56.0
1772822979701,sta2,ap1-wlan1,-56.0
1772822982775,sta2,ap1-wlan1,-56.0
1772822982775,sta1,ap1-wlan1,-56.0
1772822985847,sta1,ap1-wlan1,-56.0
1772822985847,sta2,ap1-wlan1,-56.0
1772822988918,sta2,ap1-wlan1,-56.0
1772822988918,sta1,ap1-wlan1,-56.0
1772822991991,sta2,ap1-wlan1,-56.0
1772822991991,sta1,ap1-wlan1,-56.0
1772822995062,sta2,ap1-wlan1,-56.0
1772822995063,sta1,ap1-wlan1,-56.0
1772822998133,sta2,ap1-wlan1,-56.0
1772822998133,sta1,ap1-wlan1,-56.0
1772823001207,sta2,ap1-wlan1,-56.0
1772823001207,sta1,ap1-wlan1,-56.0
1772823004279,sta1,ap1-wlan1,-56.0
1772823004279,sta2,ap1-wlan1,-56.0
1772823007351,sta2,ap1-wlan1,-56.0
1772823007351,sta1,ap1-wlan1,-56.0
1772823010424,sta2,ap1-wlan1,-56.0
1772823010424,sta1,ap1-wlan1,-56.0
1772823013495,sta2,ap1-wlan1,-56.0
1772823013495,sta1,ap1-wlan1,-56.0
1772823016567,sta2,ap1-wlan1,-56.0
1772823016567,sta1,ap1-wlan1,-56.0
1772823019639,sta1,ap1-wlan1,-56.0
1772823019640,sta2,ap1-wlan1,-56.0
1772823022711,sta1,ap1-wlan1,-56.0
1772823022711,sta2,ap1-wlan1,-56.0
1772823025782,sta2,ap1-wlan1,-56.0
1772823025783,sta1,ap1-wlan1,-56.0
1772823028854,sta2,ap1-wlan1,-56.0
1772823028854,sta1,ap1-wlan1,-56.0
1772823031927,sta2,ap1-wlan1,-56.0
1772823031927,sta1,ap1-wlan1,-56.0
1772823034998,sta2,ap1-wlan1,-56.0
1772823034999,sta1,ap1-wlan1,-56.0
1772823038069,sta2,ap1-wlan1,-56.0
1772823038070,sta1,ap1-wlan1,-56.0
1772823041143,sta1,ap1-wlan1,-56.0
1772823041143,sta2,ap1-wlan1,-56.0
1772823044215,sta1,ap1-wlan1,-56.0
1772823044215,sta2,ap1-wlan1,-56.0
1772823047286,sta1,ap1-wlan1,-56.0
1772823047286,sta2,ap1-wlan1,-56.0
1772823050363,sta2,ap1-wlan1,-56.0
1772823050363,sta1,ap1-wlan1,-56.0
1772823053430,sta2,ap1-wlan1,-56.0
1772823053430,sta1,ap1-wlan1,-56.0
1772823056502,sta2,ap1-wlan1,-56.0
1772823056502,sta1,ap1-wlan1,-56.0
1772823059573,sta2,ap1-wlan1,-56.0
1772823059574,sta1,ap1-wlan1,-56.0
1772823062645,sta2,ap1-wlan1,-56.0
1772823062646,sta1,ap1-wlan1,-56.0
1772823065717,sta2,ap1-wlan1,-56.0
1772823065718,sta1,ap1-wlan1,-56.0
1772823068790,sta1,ap1-wlan1,-56.0
1772823068790,sta2,ap1-wlan1,-56.0
1772823071862,sta1,ap1-wlan1,-56.0
1772823071862,sta2,ap1-wlan1,-56.0
1772823074933,sta2,ap1-wlan1,-56.0
1772823074934,sta1,ap1-wlan1,-56.0
1772823078006,sta1,ap1-wlan1,-56.0
1772823078007,sta2,ap1-wlan1,-56.0
1772823081078,sta1,ap1-wlan1,-56.0
1772823081079,sta2,ap1-wlan1,-56.0
1772823084150,sta1,ap1-wlan1,-56.0
1772823084150,sta2,ap1-wlan1,-56.0
1772823087222,sta2,ap1-wlan1,-56.0
1772823087222,sta1,ap1-wlan1,-56.0
1772823090294,sta1,ap1-wlan1,-56.0
1772823090294,sta2,ap1-wlan1,-56.0
1772823093365,sta1,ap1-wlan1,-56.0
1772823093365,sta2,ap1-wlan1,-56.0
1772823096437,sta1,ap1-wlan1,-56.0
1772823096437,sta2,ap1-wlan1,-56.0
1772823099509,sta1,ap1-wlan1,-56.0
1772823099509,sta2,ap1-wlan1,-56.0
1772823102581,sta2,ap1-wlan1,-56.0
1772823102581,sta1,ap1-wlan1,-56.0
1772823105653,sta2,ap1-wlan1,-56.0
1772823105653,sta1,ap1-wlan1,-56.0
1772823108728,sta1,ap1-wlan1,-56.0
1772823108728,sta2,ap1-wlan1,-56.0
1772823111797,sta2,ap1-wlan1,-56.0
1772823111797,sta1,ap1-wlan1,-56.0
1772823114869,sta1,ap1-wlan1,-56.0
1772823114869,sta2,ap1-wlan1,-56.0
1772823117941,sta2,ap1-wlan1,-56.0
1772823117941,sta1,ap1-wlan1,-56.0
1772823121013,sta2,ap1-wlan1,-56.0
1772823121014,sta1,ap1-wlan1,-56.0
1772823124087,sta2,ap1-wlan1,-56.0
1772823124087,sta1,ap1-wlan1,-56.0
1772823127159,sta2,ap1-wlan1,-56.0
1772823127159,sta1,ap1-wlan1,-56.0
1772823130230,sta2,ap1-wlan1,-56.0
1772823130231,sta1,ap1-wlan1,-56.0
1772823133302,sta1,ap1-wlan1,-56.0
1772823133302,sta2,ap1-wlan1,-56.0
1772823136375,sta2,ap1-wlan1,-56.0
1772823136375,sta1,ap1-wlan1,-56.0
1772823139446,sta1,ap1-wlan1,-56.0
1772823139446,sta2,ap1-wlan1,-56.0
1772823142517,sta1,ap1-wlan1,-56.0
1772823142518,sta2,ap1-wlan1,-56.0
1772823145590,sta2,ap1-wlan1,-56.0
1772823145591,sta1,ap1-wlan1,-56.0
1772823148662,sta2,ap1-wlan1,-56.0
1772823148662,sta1,ap1-wlan1,-56.0
1772823151733,sta2,ap1-wlan1,-56.0
1772823151733,sta1,ap1-wlan1,-56.0
1772823154805,sta1,ap1-wlan1,-56.0
1772823154807,sta2,ap1-wlan1,-56.0
