ts_ms,sta,status_code,latency_ms
1772822896717,sta1,0,3103.854
1772822896718,sta2,0,3104.738
1772822899831,sta1,0,3062.378
1772822899832,sta2,0,3063.771
1772822902901,sta2,0,3068.564
1772822902901,sta1,0,3067.992
1772822905975,sta2,0,3063.822
1772822905975,sta1,0,3062.856
1772822909047,sta2,0,3061.763
1772822909048,sta1,0,3062.279
1772822912119,sta1,0,3064.835
1772822912119,sta2,0,3064.224
1772822915189,sta2,0,3067.868
1772822915189,sta1,0,3067.017
1772822918262,sta2,0,3061.183
1772822918263,sta1,0,3060.499
1772822921333,sta2,0,3068.075
1772822921333,sta1,0,3067.953
1772822924407,sta2,0,3063.566
1772822924407,sta1,0,3062.677
1772822927479,sta1,0,3061.072
1772822927479,sta2,0,3060.474
1772822930551,sta1,0,3061.774
1772822930551,sta2,0,3062.214
1772822933621,sta1,0,3067.024
1772822933621,sta2,0,3066.798
1772822936696,sta2,0,3060.554
1772822936696,sta1,0,3061.402
1772822939767,sta1,0,3061.995
1772822939767,sta2,0,3063.365
1772822942838,sta1,0,3062.245
1772822942839,sta2,0,3060.746
1772822945910,sta1,0,3060.802
1772822945911,sta2,0,3062.995
1772822948983,sta2,0,3062.363
1772822948982,sta1,0,3063.246
1772822952055,sta2,0,3064.042
1772822952055,sta1,0,3063.037
1772822955128,sta1,0,3058.396
1772822955128,sta2,0,3058.716
1772822958197,sta2,0,3065.946
1772822958197,sta1,0,3065.624
1772822961271,sta1,0,3061.015
1772822961270,sta2,0,3060.196
1772822964342,sta1,0,3063.373
1772822964342,sta2,0,3065.184
1772822967413,sta1,0,3063.962
1772822967413,sta2,0,3065.049
1772822970486,sta2,0,3064.897
1772822970485,sta1,0,3062.769
1772822973557,sta1,0,3066.984
1772822973557,sta2,0,3068.331
1772822976630,sta1,0,3060.605
1772822976630,sta2,0,3060.605
1772822979701,sta2,0,3066.574
1772822979701,sta1,0,3066.574
1772822982775,sta1,0,3060.553
1772822982775,sta2,0,3060.559
1772822985847,sta2,0,3063.973
1772822985847,sta1,0,3065.193
1772822988918,sta2,0,3063.959
1772822988918,sta1,0,3064.048
1772822991991,sta2,0,3060.861
1772822991991,sta1,0,3061.718
1772822995062,sta2,0,3060.798
1772822995063,sta1,0,3061.536
1772822998133,sta2,0,3067.399
1772822998133,sta1,0,3066.677
1772823001207,sta1,0,3062.261
1772823001207,sta2,0,3061.954
1772823004279,sta2,0,3063.438
1772823004279,sta1,0,3063.483
1772823007351,sta2,0,3063.288
1772823007351,sta1,0,3063.290
1772823010424,sta2,0,3060.591
1772823010424,sta1,0,3060.515
1772823013495,sta2,0,3060.794
1772823013495,sta1,0,3060.841
1772823016567,sta1,0,3061.779
1772823016567,sta2,0,3062.193
1772823019639,sta1,0,3060.845
1772823019640,sta2,0,3061.295
1772823022711,sta2,0,3060.328
1772823022711,sta1,0,3059.774
1772823025782,sta2,0,3062.322
1772823025783,sta1,0,3063.833
1772823028854,sta2,0,3064.419
1772823028854,sta1,0,3064.426
1772823031927,sta2,0,3060.061
1772823031927,sta1,0,3059.996
1772823034998,sta2,0,3063.959
1772823034999,sta1,0,3063.379
1772823038070,sta1,0,3064.441
1772823038069,sta2,0,3065.850
1772823041143,sta1,0,3062.169
1772823041143,sta2,0,3063.111
1772823044215,sta1,0,3061.752
1772823044215,sta2,0,3061.761
1772823047286,sta2,0,3062.789
1772823047286,sta1,0,3062.525
1772823050363,sta2,0,3057.082
1772823050363,sta1,0,3057.087
1772823053430,sta2,0,3060.574
1772823053430,sta1,0,3060.673
1772823056502,sta2,0,3061.736
1772823056502,sta1,0,3061.768
1772823059573,sta2,0,3065.834
1772823059574,sta1,0,3065.834
1772823062645,sta2,0,3067.176
1772823062646,sta1,0,3067.150
1772823065718,sta1,0,3066.607
1772823065717,sta2,0,3066.326
1772823068790,sta1,0,3061.525
1772823068790,sta2,0,3061.447
1772823071862,sta2,0,3063.049
1772823071862,sta1,0,3061.405
1772823074934,sta1,0,3066.143
1772823074933,sta2,0,3066.964
1772823078006,sta1,0,3061.507
1772823078007,sta2,0,3061.665
1772823081078,sta1,0,3060.387
1772823081079,sta2,0,3062.886
1772823084150,sta2,0,3065.967
1772823084150,sta1,0,3065.674
1772823087222,sta1,0,3064.938
1772823087222,sta2,0,3063.444
1772823090294,sta1,0,3065.488
1772823090294,sta2,0,3065.472
1772823093365,sta1,0,3066.361
1772823093365,sta2,0,3067.122
1772823096437,sta1,0,3065.462
1772823096437,sta2,0,3065.455
1772823099509,sta2,0,3065.967
1772823099509,sta1,0,3065.971
1772823102581,sta2,0,3065.952
1772823102581,sta1,0,3065.952
1772823105653,sta1,0,3067.504
1772823105653,sta2,0,3067.504
1772823108728,sta2,0,3063.188
1772823108728,sta1,0,3063.208
1772823111797,sta1,0,3067.646
1772823111797,sta2,0,3066.508
1772823114869,sta2,0,3065.591
1772823114869,sta1,0,3065.374
1772823117941,sta2,0,3067.583
1772823117941,sta1,0,3066.316
1772823121013,sta2,0,3065.967
1772823121014,sta1,0,3065.988
1772823124087,sta2,0,3060.023
1772823124087,sta1,0,3060.335
1772823127159,sta2,0,3062.737
1772823127159,sta1,0,3062.227
1772823130231,sta1,0,3060.258
1772823130230,sta2,0,3061.611
1772823133302,sta2,0,3061.565
1772823133302,sta1,0,3062.289
1772823136375,sta1,0,3059.416
1772823136375,sta2,0,3060.896
1772823139446,sta1,0,3067.208
1772823139446,sta2,0,3066.045
1772823142518,sta2,0,3066.086
1772823142517,sta1,0,3068.183
1772823145590,sta2,0,3061.069
1772823145591,sta1,0,3061.484
1772823148662,sta2,0,3060.892
1772823148662,sta1,0,3061.051
1772823151733,sta1,0,3062.872
1772823151733,sta2,0,3063.470
1772823154807,sta2,0,3065.876
1772823154805,sta1,0,3066.881
1772823157878,sta1,0,3067.230
1772823157877,sta2,0,3067.643
1772823160951,sta2,0,3062.682
1772823160951,sta1,0,3062.556
1772823164022,sta2,0,3061.867
1772823164023,sta1,0,3061.825
1772823167094,sta2,0,3062.417
1772823167095,sta1,0,3062.418
1772823170166,sta1,0,3066.571
