ts_ms,sta,status_code,latency_ms
1772919510325,sta1,200,7.474
1772919510325,sta2,200,13.604
1772919510464,sta1,200,6.983
1772919510470,sta2,200,7.096
1772919510603,sta1,200,7.838
1772919510604,sta2,200,7.455
1772919510741,sta2,200,3.513
1772919510741,sta1,200,3.729
1772919510871,sta2,200,6.080
1772919510872,sta1,200,6.639
1772919511009,sta2,200,3.821
1772919511009,sta1,200,5.278
1772919511142,sta2,200,6.080
1772919511144,sta1,200,7.236
1772919511279,sta2,200,6.924
1772919511279,sta1,200,7.577
1772919511416,sta1,200,4.883
1772919511416,sta2,200,5.993
1772919511553,sta2,200,7.829
1772919511551,sta1,200,8.123
1772919511690,sta1,200,6.453
1772919511689,sta2,200,7.438
1772919511827,sta1,200,7.210
1772919511828,sta2,200,8.490
1772919511967,sta2,200,6.789
1772919511966,sta1,200,7.746
1772919512104,sta1,200,7.645
1772919512104,sta2,200,8.055
1772919512243,sta2,200,6.438
1772919512243,sta1,200,7.064
1772919512379,sta1,200,7.134
1772919512380,sta2,200,6.861
1772919512518,sta1,200,6.871
1772919512518,sta2,200,7.291
1772919512656,sta2,200,4.551
1772919512656,sta1,200,5.130
1772919512792,sta2,200,6.731
1772919512792,sta1,200,7.875
1772919512930,sta1,200,7.747
1772919512930,sta2,200,7.981
1772919513068,sta1,200,5.917
1772919513068,sta2,200,6.459
1772919513207,sta2,200,5.509
1772919513206,sta1,200,6.184
1772919513343,sta2,200,7.149
1772919513344,sta1,200,8.885
1772919513483,sta2,200,7.076
1772919513484,sta1,200,7.359
1772919513623,sta2,200,6.567
1772919513623,sta1,200,6.968
1772919513764,sta1,200,8.320
1772919513763,sta2,200,8.081
1772919513903,sta1,200,7.479
1772919513903,sta2,200,8.099
1772919514041,sta2,200,6.671
1772919514041,sta1,200,6.923
1772919514182,sta1,200,7.268
1772919514180,sta2,200,7.715
1772919514320,sta2,200,7.336
1772919514319,sta1,200,7.424
1772919514460,sta1,200,5.392
1772919514460,sta2,200,6.427
1772919514596,sta1,200,5.372
1772919514599,sta2,200,5.845
1772919514733,sta1,200,7.138
1772919514735,sta2,200,6.076
1772919514870,sta1,200,6.207
1772919514872,sta2,200,5.492
1772919515008,sta1,200,6.546
1772919515009,sta2,200,6.890
1772919515146,sta1,200,6.891
1772919515147,sta2,200,7.437
1772919515285,sta1,200,6.199
1772919515285,sta2,200,7.560
1772919515423,sta2,200,5.851
1772919515421,sta1,200,5.452
1772919515559,sta2,200,5.522
1772919515559,sta1,200,6.131
1772919515697,sta1,200,6.632
1772919515696,sta2,200,7.065
1772919515832,sta1,200,4.510
1772919515833,sta2,200,4.377
1772919515967,sta1,200,4.184
1772919515968,sta2,200,4.966
1772919516103,sta2,200,4.990
1772919516102,sta1,200,5.541
1772919516238,sta2,200,5.066
1772919516238,sta1,200,5.388
1772919516373,sta1,200,6.668
1772919516372,sta2,200,6.901
1772919516510,sta2,200,6.602
1772919516510,sta1,200,7.144
1772919516648,sta1,200,4.808
1772919516647,sta2,200,6.072
1772919516783,sta2,200,5.958
1772919516782,sta1,200,6.850
1772919516918,sta2,200,5.966
1772919516919,sta1,200,6.204
1772919517054,sta2,200,4.422
1772919517055,sta1,200,5.223
1772919517191,sta1,200,6.564
1772919517190,sta2,200,6.801
1772919517327,sta1,200,6.146
1772919517327,sta2,200,6.606
1772919517464,sta1,200,6.202
1772919517465,sta2,200,5.592
