ts_ms,sta,ap,rssi_dbm
1772651443506,sta1,ap1,-36
1772651443528,sta2,ap1,-36
1772651444531,sta1,ap1,-36
1772651444554,sta2,ap1,-36
1772651445568,sta1,ap1,-36
1772651445571,sta2,ap1,-36
1772651446575,sta1,ap1,-36
1772651446578,sta2,ap1,-36
1772651447582,sta1,ap1,-36
1772651447585,sta2,ap1,-36
1772651448590,sta1,ap1,-36
1772651448593,sta2,ap1,-36
1772651449615,sta1,ap1,-36
1772651449618,sta2,ap1,-36
1772651450621,sta1,ap1,-36
1772651450624,sta2,ap1,-36
1772651451629,sta1,ap1,-36
1772651451656,sta2,ap1,-36
1772651452661,sta1,ap1,-36
1772651452664,sta2,ap1,-36
1772651453668,sta1,ap1,-36
1772651453671,sta2,ap1,-36
1772651454676,sta1,ap1,-36
1772651454678,sta2,ap1,-36
1772651455698,sta1,ap1,-36
1772651455700,sta2,ap1,-36
1772651456705,sta1,ap1,-36
1772651456708,sta2,ap1,-36
1772651457732,sta1,ap1,-36
1772651457734,sta2,ap1,-36
1772651458739,sta1,ap1,-36
1772651458742,sta2,ap1,-36
1772651459747,sta1,ap1,-36
1772651459750,sta2,ap1,-36
1772651460754,sta1,ap1,-36
1772651460758,sta2,ap1,-36
1772651461762,sta1,ap1,-36
1772651461766,sta2,ap1,-36
1772651462770,sta1,ap1,-36
1772651462774,sta2,ap1,-36
1772651463792,sta1,ap1,-36
1772651463794,sta2,ap1,-36
1772651464797,sta1,ap1,-36
1772651464800,sta2,ap1,-36
1772651465803,sta1,ap1,-36
1772651465806,sta2,ap1,-36
1772651466811,sta1,ap1,-36
1772651466814,sta2,ap1,-36
1772651467818,sta1,ap1,-36
1772651467822,sta2,ap1,-36
1772651468827,sta1,ap1,-36
1772651468830,sta2,ap1,-36
1772651469837,sta1,ap1,-36
1772651469840,sta2,ap1,-36
