ts_ms,sta,status_code,latency_ms
1772651443523,sta2,200,19.825
1772651443525,sta1,200,22.107
1772651443592,sta2,200,18.045
1772651443595,sta1,200,19.676
1772651443660,sta2,200,17.847
1772651443664,sta1,200,18.057
1772651443729,sta2,200,18.488
1772651443733,sta1,200,18.690
1772651443801,sta2,200,21.143
1772651443803,sta1,200,19.907
1772651443869,sta2,200,18.131
1772651443870,sta1,200,16.258
1772651443940,sta2,200,19.751
1772651443940,sta1,200,19.650
1772651444007,sta2,200,17.407
1772651444008,sta1,200,17.490
1772651444075,sta1,200,16.714
1772651444075,sta2,200,16.931
1772651444139,sta1,200,13.886
1772651444139,sta2,200,13.835
1772651444207,sta1,200,17.308
1772651444207,sta2,200,17.467
1772651444274,sta2,200,16.332
1772651444274,sta1,200,16.529
1772651444342,sta2,200,17.614
1772651444342,sta1,200,17.490
1772651444410,sta2,200,17.761
1772651444410,sta1,200,17.692
1772651444481,sta1,200,20.309
1772651444481,sta2,200,20.511
1772651444552,sta2,200,20.033
1772651444552,sta1,200,20.367
1772651444618,sta1,200,15.899
1772651444619,sta2,200,17.157
1772651444690,sta2,200,20.556
1772651444690,sta1,200,21.700
1772651444760,sta1,200,18.857
1772651444760,sta2,200,19.022
1772651444831,sta2,200,20.478
1772651444831,sta1,200,20.868
1772651444897,sta1,200,16.265
1772651444898,sta2,200,16.516
1772651444962,sta2,200,13.641
1772651444963,sta1,200,15.425
1772651445026,sta1,200,12.916
1772651445028,sta2,200,15.790
1772651445091,sta1,200,14.451
1772651445093,sta2,200,15.326
1772651445159,sta2,200,15.652
1772651445159,sta1,200,17.645
1772651445226,sta1,200,16.166
1772651445226,sta2,200,16.757
1772651445292,sta1,200,15.982
1772651445293,sta2,200,16.299
1772651445359,sta2,200,15.553
1772651445359,sta1,200,16.238
1772651445426,sta1,200,17.074
1772651445426,sta2,200,17.303
1772651445495,sta1,200,17.947
1772651445495,sta2,200,18.202
1772651445564,sta2,200,18.805
1772651445565,sta1,200,19.528
1772651445635,sta1,200,19.121
1772651445635,sta2,200,19.826
1772651445706,sta1,200,20.963
1772651445706,sta2,200,21.009
1772651445778,sta1,200,20.972
1772651445778,sta2,200,21.145
1772651445845,sta1,200,16.843
1772651445846,sta2,200,17.714
1772651445915,sta1,200,19.586
1772651445915,sta2,200,18.839
1772651445982,sta2,200,16.990
1772651445983,sta1,200,17.805
1772651446051,sta2,200,18.048
1772651446054,sta1,200,20.225
1772651446122,sta2,200,20.254
1772651446122,sta1,200,17.797
1772651446188,sta1,200,16.298
1772651446190,sta2,200,18.361
1772651446258,sta1,200,19.807
1772651446259,sta2,200,18.837
1772651446328,sta2,200,18.674
1772651446329,sta1,200,20.396
1772651446398,sta2,200,19.225
1772651446399,sta1,200,19.148
1772651446466,sta1,200,17.137
1772651446466,sta2,200,17.853
1772651446532,sta1,200,15.064
1772651446534,sta2,200,17.071
1772651446600,sta1,200,18.062
1772651446601,sta2,200,16.666
1772651446670,sta2,200,18.595
1772651446670,sta1,200,19.146
1772651446738,sta2,200,17.663
1772651446739,sta1,200,18.265
1772651446807,sta1,200,17.974
1772651446808,sta2,200,19.218
1772651446875,sta2,200,16.823
1772651446876,sta1,200,18.024
1772651446945,sta1,200,18.744
1772651446945,sta2,200,19.620
1772651447012,sta1,200,16.486
1772651447012,sta2,200,16.539
1772651447082,sta1,200,19.194
1772651447082,sta2,200,19.242
1772651447151,sta2,200,18.641
1772651447151,sta1,200,19.043
1772651447221,sta1,200,19.407
1772651447222,sta2,200,19.789
1772651447289,sta2,200,16.577
1772651447290,sta1,200,17.770
1772651447359,sta1,200,19.427
1772651447360,sta2,200,20.120
1772651447431,sta2,200,20.133
1772651447431,sta1,200,21.091
1772651447499,sta1,200,17.619
1772651447500,sta2,200,18.773
1772651447569,sta1,200,19.177
1772651447569,sta2,200,18.379
1772651447638,sta2,200,18.629
1772651447638,sta1,200,18.985
1772651447707,sta2,200,18.321
1772651447707,sta1,200,18.371
1772651447776,sta1,200,18.612
