ts_ms,sta,status_code,latency_ms
1772915037043,sta2,200,10.370
1772915037043,sta1,200,15.096
1772915037182,sta2,200,5.273
1772915037188,sta1,200,5.476
1772915037317,sta2,200,7.258
1772915037323,sta1,200,6.426
1772915037455,sta2,200,4.397
1772915037461,sta1,200,3.250
1772915037589,sta2,200,3.594
1772915037593,sta1,200,3.237
1772915037724,sta2,200,7.240
1772915037726,sta1,200,8.049
1772915037865,sta1,200,5.693
1772915037864,sta2,200,5.653
1772915037998,sta1,200,7.369
1772915037999,sta2,200,6.735
1772915038136,sta2,200,6.565
1772915038137,sta1,200,8.179
1772915038275,sta2,200,7.063
1772915038276,sta1,200,7.370
1772915038415,sta2,200,6.164
1772915038415,sta1,200,5.817
1772915038553,sta1,200,5.312
1772915038552,sta2,200,5.562
1772915038686,sta2,200,5.228
1772915038686,sta1,200,6.021
1772915038821,sta2,200,6.532
1772915038823,sta1,200,5.961
1772915038958,sta1,200,6.866
1772915038958,sta2,200,7.527
1772915039094,sta1,200,6.701
1772915039094,sta2,200,7.873
1772915039233,sta1,200,7.424
1772915039234,sta2,200,7.661
1772915039371,sta1,200,7.015
1772915039371,sta2,200,5.603
1772915039508,sta1,200,8.195
1772915039509,sta2,200,8.833
1772915039649,sta1,200,8.313
1772915039650,sta2,200,8.135
1772915039789,sta1,200,6.213
1772915039789,sta2,200,5.258
1772915039927,sta2,200,6.508
1772915039925,sta1,200,7.411
1772915040063,sta1,200,4.997
1772915040062,sta2,200,6.438
1772915040198,sta1,200,7.050
1772915040198,sta2,200,6.974
1772915040336,sta1,200,6.275
1772915040336,sta2,200,6.071
1772915040474,sta2,200,7.381
1772915040473,sta1,200,6.384
1772915040612,sta1,200,7.665
1772915040612,sta2,200,7.305
1772915040749,sta1,200,5.483
1772915040749,sta2,200,6.984
1772915040885,sta2,200,5.583
1772915040883,sta1,200,6.387
1772915041021,sta2,200,6.568
1772915041021,sta1,200,6.930
1772915041158,sta1,200,2.143
1772915041158,sta2,200,3.585
1772915041289,sta1,200,6.520
1772915041291,sta2,200,6.344
1772915041427,sta2,200,7.399
1772915041426,sta1,200,7.480
1772915041565,sta2,200,6.126
1772915041565,sta1,200,6.960
1772915041702,sta1,200,5.611
1772915041702,sta2,200,5.873
1772915041838,sta2,200,5.700
1772915041838,sta1,200,6.341
1772915041976,sta1,200,5.904
1772915041975,sta2,200,6.977
1772915042111,sta1,200,3.499
1772915042112,sta2,200,3.853
1772915042244,sta1,200,6.696
1772915042247,sta2,200,6.646
1772915042384,sta1,200,6.387
1772915042385,sta2,200,7.997
1772915042522,sta1,200,6.064
1772915042524,sta2,200,5.826
1772915042660,sta1,200,6.224
1772915042663,sta2,200,5.671
1772915042798,sta1,200,6.421
1772915042802,sta2,200,6.560
1772915042937,sta1,200,6.639
1772915042939,sta2,200,8.016
1772915043075,sta2,200,7.024
1772915043074,sta1,200,7.270
1772915043216,sta2,200,6.827
1772915043217,sta1,200,7.522
1772915043356,sta1,200,7.084
1772915043356,sta2,200,7.280
1772915043496,sta1,200,6.610
1772915043496,sta2,200,6.298
1772915043632,sta1,200,5.242
1772915043632,sta2,200,6.168
1772915043767,sta1,200,5.964
1772915043768,sta2,200,6.296
1772915043903,sta2,200,6.016
1772915043903,sta1,200,7.899
1772915044039,sta2,200,4.558
1772915044040,sta1,200,3.866
1772915044173,sta1,200,5.823
1772915044171,sta2,200,6.082
1772915044309,sta1,200,7.627
1772915044311,sta2,200,8.219
1772915044451,sta1,200,4.370
1772915044451,sta2,200,4.833
1772915044584,sta1,200,3.705
1772915044585,sta2,200,5.802
1772915044717,sta1,200,3.540
1772915044721,sta2,200,3.145
1772915044846,sta1,200,3.816
1772915044850,sta2,200,3.416
1772915044976,sta1,200,3.664
1772915044980,sta2,200,3.189
1772915045105,sta1,200,10.358
1772915045111,sta2,200,10.746
1772915045244,sta1,200,7.657
1772915045251,sta2,200,7.382
1772915045384,sta1,200,3.017
1772915045392,sta2,200,4.698
1772915045514,sta1,200,6.425
1772915045524,sta2,200,6.419
1772915045653,sta1,200,7.830
1772915045662,sta2,200,6.166
1772915045793,sta1,200,5.769
1772915045802,sta2,200,5.733
1772915045930,sta1,200,5.114
1772915045938,sta2,200,6.486
1772915046066,sta1,200,11.856
1772915046074,sta2,200,9.026
1772915046212,sta1,200,5.206
1772915046218,sta2,200,8.057
1772915046349,sta1,200,6.642
1772915046357,sta2,200,6.145
1772915046487,sta1,200,6.121
1772915046496,sta2,200,5.268
1772915046624,sta1,200,6.122
1772915046634,sta2,200,5.748
1772915046764,sta1,200,6.577
1772915046772,sta2,200,5.464
1772915046902,sta1,200,7.028
1772915046910,sta2,200,5.143
1772915047039,sta1,200,5.460
1772915047048,sta2,200,4.239
1772915047176,sta1,200,5.999
1772915047182,sta2,200,7.639
1772915047316,sta1,200,6.870
1772915047319,sta2,200,7.442
1772915047455,sta1,200,6.236
1772915047457,sta2,200,6.364
1772915047592,sta2,200,7.080
1772915047592,sta1,200,6.603
1772915047733,sta1,200,7.789
1772915047731,sta2,200,8.511
1772915047871,sta2,200,6.810
1772915047871,sta1,200,6.418
1772915048011,sta1,200,7.551
1772915048011,sta2,200,7.103
1772915048151,sta2,200,6.343
1772915048151,sta1,200,7.206
1772915048289,sta1,200,4.606
1772915048289,sta2,200,4.681
1772915048420,sta1,200,3.755
1772915048420,sta2,200,3.609
1772915048550,sta2,200,4.025
1772915048550,sta1,200,3.273
1772915048679,sta2,200,3.700
1772915048680,sta1,200,3.586
1772915048809,sta2,200,7.001
1772915048810,sta1,200,8.180
1772915048953,sta1,200,3.179
1772915048952,sta2,200,3.981
1772915049082,sta2,200,7.106
1772915049082,sta1,200,8.500
1772915049223,sta2,200,7.537
1772915049224,sta1,200,7.431
1772915049363,sta2,200,8.429
1772915049364,sta1,200,8.092
1772915049504,sta2,200,7.722
1772915049505,sta1,200,7.319
1772915049645,sta1,200,7.654
1772915049644,sta2,200,6.062
1772915049784,sta1,200,7.980
1772915049784,sta2,200,8.758
1772915049922,sta1,200,7.848
1772915049923,sta2,200,8.158
1772915050063,sta2,200,8.290
1772915050063,sta1,200,8.897
1772915050206,sta1,200,7.557
1772915050205,sta2,200,7.579
1772915050346,sta1,200,8.652
1772915050346,sta2,200,9.257
1772915050491,sta2,200,7.239
1772915050490,sta1,200,6.421
1772915050630,sta2,200,6.086
1772915050631,sta1,200,6.869
1772915050768,sta2,200,6.532
1772915050771,sta1,200,5.591
1772915050905,sta2,200,7.065
1772915050909,sta1,200,4.795
1772915051040,sta2,200,3.541
1772915051044,sta1,200,2.860
1772915051171,sta2,200,3.724
1772915051174,sta1,200,3.295
1772915051304,sta1,200,11.526
1772915051301,sta2,200,15.212
1772915051442,sta2,200,4.604
1772915051441,sta1,200,4.945
1772915051571,sta2,200,7.691
1772915051571,sta1,200,7.357
1772915051710,sta1,200,4.267
1772915051710,sta2,200,4.401
1772915051842,sta1,200,7.591
1772915051842,sta2,200,9.012
1772915051984,sta1,200,5.481
1772915051986,sta2,200,5.525
1772915052120,sta1,200,6.190
1772915052120,sta2,200,6.433
1772915052256,sta2,200,5.426
1772915052256,sta1,200,5.708
1772915052390,sta2,200,7.395
1772915052390,sta1,200,7.792
1772915052528,sta1,200,3.700
1772915052528,sta2,200,4.099
1772915052659,sta2,200,6.375
1772915052659,sta1,200,6.890
1772915052796,sta2,200,4.772
1772915052797,sta1,200,6.766
1772915052931,sta2,200,5.152
1772915052934,sta1,200,5.561
1772915053066,sta2,200,3.605
1772915053068,sta1,200,3.356
1772915053196,sta2,200,5.634
1772915053198,sta1,200,4.979
1772915053332,sta2,200,5.785
1772915053334,sta1,200,5.918
1772915053469,sta1,200,3.986
1772915053468,sta2,200,4.100
1772915053597,sta1,200,6.632
1772915053598,sta2,200,7.201
1772915053734,sta2,200,7.199
1772915053734,sta1,200,7.642
1772915053872,sta2,200,8.447
1772915053872,sta1,200,7.919
1772915054012,sta2,200,5.633
1772915054013,sta1,200,5.672
1772915054146,sta2,200,5.541
1772915054148,sta1,200,8.154
1772915054282,sta2,200,6.755
1772915054285,sta1,200,7.105
1772915054420,sta2,200,5.993
1772915054425,sta1,200,4.456
1772915054557,sta2,200,5.589
1772915054561,sta1,200,3.278
1772915054690,sta2,200,7.159
1772915054694,sta1,200,6.234
1772915054830,sta2,200,5.865
1772915054834,sta1,200,5.916
1772915054967,sta2,200,5.573
1772915054971,sta1,200,6.427
1772915055102,sta2,200,6.642
1772915055108,sta1,200,5.717
1772915055239,sta2,200,5.697
1772915055245,sta1,200,5.666
1772915055377,sta2,200,3.420
1772915055382,sta1,200,3.392
1772915055506,sta2,200,6.250
