ts_ms,sta,status_code,latency_ms
1772805227498,sta1,0,3097.010
1772805227499,sta2,0,3095.786
1772805230608,sta1,0,3057.096
1772805230608,sta2,0,3057.949
1772805233680,sta1,0,3052.846
1772805233680,sta2,0,3053.930
1772805236752,sta1,0,3054.169
1772805236752,sta2,0,3053.135
1772805239824,sta2,0,3057.057
1772805239824,sta1,0,3057.610
1772805242896,sta2,0,3053.795
1772805242897,sta1,0,3053.644
1772805245969,sta1,0,3054.114
1772805245968,sta2,0,3054.414
1772805249040,sta2,0,3054.152
1772805249040,sta1,0,3053.081
1772805252112,sta1,0,3056.192
1772805252112,sta2,0,3059.506
1772805255183,sta1,0,3060.758
1772805255184,sta2,0,3055.271
1772805258256,sta1,0,3055.955
1772805258256,sta2,0,3057.527
1772805261328,sta1,0,3054.073
1772805261328,sta2,0,3053.323
1772805264400,sta2,0,3057.342
1772805264400,sta1,0,3055.024
1772805267473,sta1,0,3055.461
1772805267472,sta2,0,3053.152
1772805270544,sta1,0,3057.471
1772805270544,sta2,0,3057.752
1772805273616,sta1,0,3054.678
1772805273616,sta2,0,3056.359
1772805276688,sta1,0,3053.725
1772805276688,sta2,0,3054.392
1772805279761,sta2,0,3054.838
1772805279761,sta1,0,3057.041
1772805282832,sta1,0,3057.351
1772805282832,sta2,0,3056.638
1772805285905,sta2,0,3054.934
1772805285904,sta1,0,3053.498
1772805288976,sta1,0,3056.213
1772805288976,sta2,0,3056.944
1772805292048,sta1,0,3057.941
1772805292048,sta2,0,3056.381
1772805295120,sta2,0,3053.001
1772805295120,sta1,0,3053.001
1772805298192,sta1,0,3060.540
1772805298191,sta2,0,3059.988
1772805301264,sta1,0,3056.131
1772805301264,sta2,0,3058.998
1772805304336,sta1,0,3053.380
1772805304336,sta2,0,3054.126
1772805307407,sta1,0,3061.004
1772805307408,sta2,0,3055.477
1772805310481,sta2,0,3053.317
1772805310480,sta1,0,3054.014
1772805313552,sta1,0,3056.293
1772805313552,sta2,0,3054.981
1772805316624,sta2,0,3054.192
1772805316624,sta1,0,3053.589
1772805319695,sta2,0,3059.740
1772805319696,sta1,0,3057.670
1772805322768,sta1,0,3057.690
1772805322768,sta2,0,3054.885
1772805325840,sta1,0,3059.901
1772805325840,sta2,0,3060.269
1772805328913,sta2,0,3056.000
1772805328912,sta1,0,3054.384
1772805331984,sta2,0,3054.031
1772805331984,sta1,0,3053.895
1772805335056,sta2,0,3054.405
1772805335056,sta1,0,3057.323
1772805338128,sta1,0,3054.937
1772805338128,sta2,0,3055.706
1772805341201,sta2,0,3058.578
1772805341200,sta1,0,3056.681
1772805344271,sta1,0,3058.059
1772805344271,sta2,0,3056.530
1772805347344,sta2,0,3053.828
1772805347343,sta1,0,3054.552
1772805350415,sta2,0,3057.947
1772805350416,sta1,0,3058.324
1772805353488,sta1,0,3056.960
1772805353488,sta2,0,3057.001
1772805356560,sta2,0,3056.352
