ts_ms,sta,ap,rssi_dbm
1772805220368,sta1,ap1-wlan1,-56
1772805220368,sta2,ap1-wlan1,-56
1772805221368,sta1,ap1-wlan1,-56
1772805221368,sta2,ap1-wlan1,-56
1772805222369,sta1,ap1-wlan1,-56
1772805222369,sta2,ap1-wlan1,-56
1772805223394,sta1,ap1-wlan1,-56
1772805223394,sta2,ap1-wlan1,-56
1772805224395,sta1,ap1-wlan1,-56
1772805224395,sta2,ap1-wlan1,-56
1772805225395,sta1,ap1-wlan1,-56
1772805225395,sta2,ap1-wlan1,-56
1772805226396,sta1,ap1-wlan1,-56
1772805226396,sta2,ap1-wlan1,-56
1772805227396,sta1,ap1-wlan1,-56
1772805227396,sta2,ap1-wlan1,-56
1772805228397,sta1,ap2-wlan1,-45
1772805228397,sta2,ap2-wlan1,-45
1772805229397,sta1,ap2-wlan1,-45
1772805229397,sta2,ap2-wlan1,-45
1772805230397,sta1,ap2-wlan1,-45
1772805230397,sta2,ap2-wlan1,-45
1772805231398,sta1,ap2-wlan1,-45
1772805231398,sta2,ap2-wlan1,-45
1772805232398,sta1,ap2-wlan1,-45
1772805232398,sta2,ap2-wlan1,-45
1772805233398,sta1,ap2-wlan1,-45
1772805233398,sta2,ap2-wlan1,-45
1772805234399,sta1,ap2-wlan1,-45
1772805234399,sta2,ap2-wlan1,-45
1772805235399,sta1,ap2-wlan1,-45
1772805235399,sta2,ap2-wlan1,-45
1772805236400,sta1,ap2-wlan1,-45
1772805236400,sta2,ap2-wlan1,-45
1772805237400,sta1,ap2-wlan1,-45
1772805237400,sta2,ap2-wlan1,-45
1772805238400,sta1,ap2-wlan1,-45
1772805238400,sta2,ap2-wlan1,-45
1772805239401,sta1,ap2-wlan1,-45
1772805239401,sta2,ap2-wlan1,-45
1772805240401,sta1,ap2-wlan1,-45
1772805240401,sta2,ap2-wlan1,-45
1772805241402,sta1,ap2-wlan1,-45
1772805241402,sta2,ap2-wlan1,-45
1772805242402,sta1,ap2-wlan1,-45
1772805242402,sta2,ap2-wlan1,-45
1772805243403,sta1,ap2-wlan1,-45
1772805243403,sta2,ap2-wlan1,-45
1772805244403,sta1,ap2-wlan1,-45
1772805244403,sta2,ap2-wlan1,-45
1772805245403,sta1,ap2-wlan1,-45
1772805245403,sta2,ap2-wlan1,-45
1772805246404,sta1,ap2-wlan1,-45
1772805246404,sta2,ap2-wlan1,-45
1772805247404,sta1,ap2-wlan1,-45
1772805247404,sta2,ap2-wlan1,-45
1772805248405,sta1,ap2-wlan1,-45
1772805248405,sta2,ap2-wlan1,-45
1772805249405,sta1,ap2-wlan1,-45
1772805249405,sta2,ap2-wlan1,-45
1772805250405,sta1,ap2-wlan1,-45
1772805250405,sta2,ap2-wlan1,-45
1772805251406,sta1,ap2-wlan1,-45
1772805251406,sta2,ap2-wlan1,-45
1772805252406,sta1,ap2-wlan1,-45
1772805252406,sta2,ap2-wlan1,-45
1772805253407,sta1,ap2-wlan1,-45
1772805253407,sta2,ap2-wlan1,-45
1772805254407,sta1,ap2-wlan1,-45
1772805254407,sta2,ap2-wlan1,-45
1772805255407,sta1,ap2-wlan1,-45
1772805255407,sta2,ap2-wlan1,-45
1772805256408,sta1,ap2-wlan1,-45
1772805256408,sta2,ap2-wlan1,-45
1772805257408,sta1,ap2-wlan1,-45
1772805257408,sta2,ap2-wlan1,-45
1772805258409,sta1,ap2-wlan1,-45
1772805258409,sta2,ap2-wlan1,-45
1772805259409,sta1,ap2-wlan1,-45
1772805259409,sta2,ap2-wlan1,-45
1772805260409,sta1,ap2-wlan1,-45
1772805260409,sta2,ap2-wlan1,-45
1772805261410,sta1,ap2-wlan1,-45
1772805261410,sta2,ap2-wlan1,-45
1772805262410,sta1,ap2-wlan1,-45
1772805262410,sta2,ap2-wlan1,-45
1772805263410,sta1,ap2-wlan1,-45
1772805263410,sta2,ap2-wlan1,-45
1772805264411,sta1,ap2-wlan1,-45
1772805264411,sta2,ap2-wlan1,-45
1772805265411,sta1,ap2-wlan1,-45
1772805265411,sta2,ap2-wlan1,-45
1772805266411,sta1,ap2-wlan1,-45
1772805266411,sta2,ap2-wlan1,-45
1772805267412,sta1,ap2-wlan1,-45
1772805267412,sta2,ap2-wlan1,-45
1772805268412,sta1,ap2-wlan1,-45
1772805268412,sta2,ap2-wlan1,-45
1772805269413,sta1,ap2-wlan1,-45
1772805269413,sta2,ap2-wlan1,-45
1772805270413,sta1,ap2-wlan1,-45
1772805270413,sta2,ap2-wlan1,-45
1772805271413,sta1,ap2-wlan1,-45
1772805271413,sta2,ap2-wlan1,-45
1772805272414,sta1,ap2-wlan1,-45
1772805272414,sta2,ap2-wlan1,-45
1772805273414,sta1,ap2-wlan1,-45
1772805273414,sta2,ap2-wlan1,-45
1772805274415,sta1,ap2-wlan1,-45
1772805274415,sta2,ap2-wlan1,-45
1772805275415,sta1,ap2-wlan1,-45
1772805275415,sta2,ap2-wlan1,-45
1772805276415,sta1,ap2-wlan1,-45
1772805276415,sta2,ap2-wlan1,-45
1772805277416,sta1,ap2-wlan1,-45
1772805277416,sta2,ap2-wlan1,-45
1772805278416,sta1,ap2-wlan1,-45
1772805278416,sta2,ap2-wlan1,-45
1772805279417,sta1,ap2-wlan1,-45
1772805279417,sta2,ap2-wlan1,-45
1772805280417,sta1,ap2-wlan1,-45
1772805280417,sta2,ap2-wlan1,-45
1772805281418,sta1,ap2-wlan1,-45
1772805281418,sta2,ap2-wlan1,-45
1772805282418,sta1,ap2-wlan1,-45
1772805282418,sta2,ap2-wlan1,-45
1772805283419,sta1,ap2-wlan1,-45
1772805283419,sta2,ap2-wlan1,-45
1772805284419,sta1,ap2-wlan1,-45
1772805284419,sta2,ap2-wlan1,-45
1772805285419,sta1,ap2-wlan1,-45
1772805285419,sta2,ap2-wlan1,-45
1772805286420,sta1,ap2-wlan1,-45
1772805286420,sta2,ap2-wlan1,-45
1772805287420,sta1,ap2-wlan1,-45
1772805287420,sta2,ap2-wlan1,-45
1772805288421,sta1,ap2-wlan1,-45
1772805288421,sta2,ap2-wlan1,-45
1772805289421,sta1,ap2-wlan1,-45
1772805289421,sta2,ap2-wlan1,-45
1772805290421,sta1,ap2-wlan1,-45
1772805290421,sta2,ap2-wlan1,-45
1772805291422,sta1,ap2-wlan1,-45
1772805291422,sta2,ap2-wlan1,-45
1772805292422,sta1,ap2-wlan1,-45
1772805292422,sta2,ap2-wlan1,-45
1772805293422,sta1,ap2-wlan1,-45
1772805293422,sta2,ap2-wlan1,-45
1772805294423,sta1,ap2-wlan1,-45
1772805294423,sta2,ap2-wlan1,-45
1772805295423,sta1,ap2-wlan1,-45
1772805295423,sta2,ap2-wlan1,-45
1772805296424,sta1,ap2-wlan1,-45
1772805296424,sta2,ap2-wlan1,-45
1772805297424,sta1,ap2-wlan1,-45
1772805297424,sta2,ap2-wlan1,-45
1772805298425,sta1,ap2-wlan1,-45
1772805298425,sta2,ap2-wlan1,-45
1772805299425,sta1,ap2-wlan1,-45
