ts_ms,sta,status_code,latency_ms,ap,rssi_dbm
1773327195367,sta2,200,6.417,02:00:00:00:02:00,-64.0
1773327195504,sta2,200,7.398,02:00:00:00:02:00,-64.0
1773327195643,sta2,200,7.46,02:00:00:00:02:00,-64.0
1773327195783,sta2,200,8.801,02:00:00:00:02:00,-64.0
1773327195925,sta2,200,7.084,02:00:00:00:02:00,-64.0
1773327196066,sta2,200,7.997,02:00:00:00:02:00,-64.0
1773327196206,sta2,200,8.304,02:00:00:00:02:00,-64.0
1773327196347,sta2,200,8.059,02:00:00:00:02:00,-64.0
1773327196488,sta2,200,7.656,02:00:00:00:02:00,-64.0
1773327196629,sta2,200,6.223,02:00:00:00:02:00,-64.0
1773327196767,sta2,200,7.98,02:00:00:00:02:00,-64.0
1773327196908,sta2,200,6.825,02:00:00:00:02:00,-64.0
1773327197048,sta2,200,8.854,02:00:00:00:02:00,-64.0
1773327197189,sta2,200,7.057,02:00:00:00:02:00,-64.0
1773327197329,sta2,200,8.823,02:00:00:00:02:00,-64.0
1773327197471,sta2,200,7.576,02:00:00:00:02:00,-64.0
1773327197611,sta2,200,7.484,02:00:00:00:02:00,-64.0
1773327197750,sta2,200,7.524,02:00:00:00:02:00,-64.0
1773327197891,sta2,200,7.86,02:00:00:00:02:00,-64.0
1773327198032,sta2,200,7.018,02:00:00:00:02:00,-64.0
1773327198171,sta2,200,8.489,02:00:00:00:02:00,-64.0
1773327198314,sta2,200,5.426,02:00:00:00:02:00,-64.0
1773327198452,sta2,200,5.703,02:00:00:00:02:00,-64.0
1773327198589,sta2,200,8.122,02:00:00:00:02:00,-64.0
1773327198730,sta2,200,7.409,02:00:00:00:02:00,-64.0
1773327198873,sta2,200,8.15,02:00:00:00:02:00,-64.0
1773327199015,sta2,200,7.741,02:00:00:00:02:00,-64.0
1773327199156,sta2,200,9.62,02:00:00:00:02:00,-64.0
1773327199298,sta2,200,8.309,02:00:00:00:02:00,-64.0
1773327199440,sta2,200,8.808,02:00:00:00:02:00,-64.0
1773327199581,sta2,200,8.29,02:00:00:00:02:00,-64.0
1773327199722,sta2,200,8.37,02:00:00:00:02:00,-64.0
1773327199862,sta2,200,8.168,02:00:00:00:02:00,-64.0
1773327200005,sta2,200,8.457,02:00:00:00:02:00,-64.0
1773327200147,sta2,200,8.337,02:00:00:00:02:00,-64.0
1773327200291,sta2,200,5.234,02:00:00:00:02:00,-64.0
1773327200427,sta2,200,10.224,02:00:00:00:02:00,-64.0
1773327200573,sta2,200,9.089,02:00:00:00:02:00,-64.0
1773327200714,sta2,200,9.4,02:00:00:00:02:00,-64.0
1773327200857,sta2,200,8.311,02:00:00:00:02:00,-64.0
1773327201000,sta2,200,8.342,02:00:00:00:02:00,-64.0
1773327201139,sta2,200,7.266,02:00:00:00:02:00,-64.0
1773327201280,sta2,200,8.373,02:00:00:00:02:00,-64.0
1773327201419,sta2,200,8.954,02:00:00:00:02:00,-64.0
1773327201561,sta2,200,8.923,02:00:00:00:02:00,-64.0
1773327201701,sta2,200,7.893,02:00:00:00:02:00,-64.0
1773327201842,sta2,200,9.012,02:00:00:00:02:00,-64.0
1773327201983,sta2,200,6.752,02:00:00:00:02:00,-64.0
1773327202121,sta2,200,7.205,02:00:00:00:02:00,-64.0
1773327202261,sta2,200,11.654,02:00:00:00:02:00,-64.0
1773327202404,sta2,200,7.93,02:00:00:00:02:00,-64.0
1773327202544,sta2,200,8.655,02:00:00:00:02:00,-64.0
1773327202685,sta2,200,7.239,02:00:00:00:02:00,-64.0
1773327202824,sta2,200,7.796,02:00:00:00:02:00,-64.0
1773327202963,sta2,200,7.995,02:00:00:00:02:00,-64.0
1773327203104,sta2,200,7.099,02:00:00:00:02:00,-64.0
1773327203243,sta2,200,8.73,02:00:00:00:02:00,-64.0
1773327203385,sta2,200,5.892,02:00:00:00:02:00,-64.0
1773327203525,sta2,200,7.739,02:00:00:00:02:00,-64.0
1773327203663,sta2,200,6.095,02:00:00:00:02:00,-64.0
1773327203804,sta2,200,7.812,02:00:00:00:02:00,-64.0
1773327203944,sta2,200,6.303,02:00:00:00:02:00,-64.0
1773327204083,sta2,200,8.296,02:00:00:00:02:00,-64.0
1773327204224,sta2,200,6.631,02:00:00:00:02:00,-64.0
1773327204363,sta2,200,6.273,02:00:00:00:02:00,-64.0
1773327204502,sta2,200,6.966,02:00:00:00:02:00,-64.0
1773327204641,sta2,200,6.223,02:00:00:00:02:00,-64.0
1773327204781,sta2,200,5.868,02:00:00:00:02:00,-64.0
1773327204919,sta2,200,7.166,02:00:00:00:02:00,-64.0
1773327205059,sta2,200,6.886,02:00:00:00:02:00,-64.0
1773327205200,sta2,200,6.095,02:00:00:00:02:00,-64.0
1773327205337,sta2,200,8.722,02:00:00:00:02:00,-64.0
1773327205478,sta2,200,6.125,02:00:00:00:02:00,-64.0
1773327205618,sta2,200,9.163,02:00:00:00:02:00,-64.0
1773327205759,sta2,200,6.982,02:00:00:00:02:00,-64.0
1773327205898,sta2,200,8.611,02:00:00:00:02:00,-64.0
1773327206037,sta2,200,7.316,02:00:00:00:02:00,-64.0
1773327206177,sta2,200,7.686,02:00:00:00:02:00,-64.0
1773327206320,sta2,200,8.259,02:00:00:00:02:00,-64.0
1773327206459,sta2,200,7.316,02:00:00:00:02:00,-64.0
1773327206600,sta2,200,7.314,02:00:00:00:02:00,-64.0
1773327206739,sta2,200,8.006,02:00:00:00:02:00,-64.0
1773327206879,sta2,200,7.352,02:00:00:00:02:00,-64.0
1773327207017,sta2,200,8.22,02:00:00:00:02:00,-64.0
1773327207156,sta2,200,7.223,02:00:00:00:02:00,-64.0
1773327207297,sta2,200,8.27,02:00:00:00:02:00,-64.0
1773327207437,sta2,200,7.142,02:00:00:00:02:00,-64.0
1773327207577,sta2,200,9.268,02:00:00:00:02:00,-64.0
1773327207719,sta2,200,8.411,02:00:00:00:02:00,-64.0
1773327207859,sta2,200,8.065,02:00:00:00:02:00,-64.0
1773327208000,sta2,200,8.014,02:00:00:00:02:00,-64.0
1773327208140,sta2,200,8.746,02:00:00:00:02:00,-64.0
1773327208283,sta2,200,8.069,02:00:00:00:02:00,-64.0
1773327208424,sta2,200,7.133,02:00:00:00:02:00,-64.0
1773327208564,sta2,200,6.673,02:00:00:00:02:00,-64.0
1773327208704,sta2,200,8.68,02:00:00:00:02:00,-64.0
1773327208847,sta2,200,7.433,02:00:00:00:02:00,-64.0
1773327208985,sta2,200,7.245,02:00:00:00:02:00,-64.0
1773327209127,sta2,200,8.217,02:00:00:00:02:00,-64.0
1773327209266,sta2,200,5.533,02:00:00:00:02:00,-64.0
1773327209403,sta2,200,9.337,02:00:00:00:02:00,-64.0
1773327209546,sta2,200,8.52,02:00:00:00:02:00,-64.0
1773327209685,sta2,200,7.524,02:00:00:00:02:00,-64.0
1773327209825,sta2,200,8.131,02:00:00:00:02:00,-64.0
1773327209967,sta2,200,8.24,02:00:00:00:02:00,-64.0
1773327210107,sta2,200,7.506,02:00:00:00:02:00,-64.0
1773327210245,sta2,200,8.255,02:00:00:00:02:00,-64.0
1773327210388,sta2,200,5.548,02:00:00:00:02:00,-64.0
1773327210527,sta2,200,8.505,02:00:00:00:02:00,-64.0
1773327210666,sta2,200,6.798,02:00:00:00:02:00,-64.0
1773327210807,sta2,200,6.773,02:00:00:00:02:00,-64.0
1773327210945,sta2,200,6.953,02:00:00:00:02:00,-64.0
1773327211083,sta2,200,7.739,02:00:00:00:02:00,-64.0
1773327211224,sta2,200,8.405,02:00:00:00:02:00,-64.0
1773327211364,sta2,200,8.832,02:00:00:00:02:00,-64.0
1773327211506,sta2,200,10.393,02:00:00:00:02:00,-64.0
