ts_ms,sta,status_code,latency_ms
1772918761373,sta2,200,10.490
1772918761372,sta1,200,11.037
1772918761512,sta2,200,7.021
1772918761515,sta1,200,6.198
1772918761650,sta1,200,6.856
1772918761650,sta2,200,7.279
1772918761787,sta1,200,7.151
1772918761787,sta2,200,6.655
1772918761925,sta1,200,6.820
1772918761925,sta2,200,6.791
1772918762064,sta2,200,5.068
1772918762064,sta1,200,6.004
1772918762195,sta2,200,3.480
1772918762197,sta1,200,2.804
1772918762326,sta1,200,6.486
1772918762325,sta2,200,6.137
1772918762462,sta1,200,6.384
1772918762462,sta2,200,6.945
1772918762599,sta1,200,9.953
1772918762599,sta2,200,9.715
1772918762745,sta2,200,8.200
1772918762745,sta1,200,5.817
1772918762882,sta1,200,4.264
1772918762881,sta2,200,4.193
1772918763012,sta1,200,6.351
1772918763012,sta2,200,7.033
1772918763147,sta1,200,6.560
1772918763149,sta2,200,6.290
1772918763285,sta2,200,6.679
1772918763285,sta1,200,7.249
1772918763421,sta1,200,7.448
1772918763420,sta2,200,7.668
1772918763558,sta1,200,6.112
1772918763559,sta2,200,8.169
1772918763695,sta2,200,7.607
1772918763694,sta1,200,7.858
1772918763832,sta2,200,6.457
1772918763832,sta1,200,7.704
1772918763970,sta2,200,3.345
1772918763971,sta1,200,2.645
1772918764100,sta2,200,7.367
1772918764100,sta1,200,7.119
1772918764237,sta1,200,5.954
1772918764237,sta2,200,7.335
1772918764374,sta2,200,3.617
1772918764374,sta1,200,4.935
1772918764509,sta1,200,5.480
1772918764507,sta2,200,6.053
1772918764643,sta1,200,4.678
1772918764645,sta2,200,5.479
1772918764779,sta2,200,7.961
1772918764778,sta1,200,7.309
1772918764917,sta2,200,6.106
1772918764917,sta1,200,6.646
1772918765052,sta2,200,6.716
1772918765053,sta1,200,7.529
1772918765190,sta2,200,11.189
1772918765191,sta1,200,11.512
1772918765336,sta1,200,9.806
1772918765336,sta2,200,11.138
1772918765480,sta1,200,6.918
1772918765481,sta2,200,6.799
1772918765620,sta1,200,5.397
1772918765622,sta2,200,6.077
1772918765759,sta2,200,7.030
1772918765757,sta1,200,7.250
1772918765896,sta2,200,5.830
1772918765897,sta1,200,6.797
1772918766035,sta1,200,5.327
1772918766034,sta2,200,6.077
1772918766169,sta1,200,8.417
1772918766170,sta2,200,6.983
1772918766309,sta1,200,5.861
1772918766309,sta2,200,6.375
1772918766447,sta2,200,9.438
1772918766446,sta1,200,9.488
1772918766587,sta1,200,6.250
1772918766586,sta2,200,6.186
1772918766721,sta2,200,5.732
1772918766721,sta1,200,5.633
1772918766855,sta1,200,6.659
1772918766855,sta2,200,7.020
1772918766991,sta2,200,6.480
1772918766991,sta1,200,7.043
1772918767130,sta1,200,5.311
1772918767130,sta2,200,6.019
1772918767266,sta2,200,4.918
1772918767266,sta1,200,6.722
