ts_ms,sta,status_code,latency_ms
1772825782902,sta2,0,3095.534
1772825782902,sta1,0,3095.524
1772825786039,sta2,0,3061.924
1772825786040,sta1,0,3061.523
1772825789111,sta2,0,3062.461
1772825789111,sta1,0,3062.537
1772825792184,sta1,0,3061.275
1772825792183,sta2,0,3061.272
1772825795255,sta1,0,3061.551
1772825795256,sta2,0,3061.636
1772825798328,sta2,0,3061.518
1772825798327,sta1,0,3061.504
1772825801401,sta1,0,3061.172
1772825801400,sta2,0,3060.235
1772825804472,sta2,0,3061.220
1772825804471,sta1,0,3061.169
1772825807544,sta1,0,3060.869
1772825807544,sta2,0,3061.923
1772825810614,sta1,0,3060.138
1772825810614,sta2,0,3061.238
1772825813687,sta1,0,3063.535
1772825813687,sta2,0,3062.564
1772825816759,sta2,0,3061.792
1772825816759,sta1,0,3061.941
1772825819831,sta1,0,3062.936
1772825819831,sta2,0,3064.173
1772825822903,sta2,0,3062.839
1772825822903,sta1,0,3061.953
1772825825975,sta2,0,3061.021
1772825825975,sta1,0,3061.582
1772825829046,sta1,0,3061.053
1772825829046,sta2,0,3059.837
1772825832119,sta2,0,3060.899
1772825832119,sta1,0,3060.899
1772825835191,sta2,0,3061.754
1772825835191,sta1,0,3062.586
1772825838262,sta1,0,3065.021
1772825838262,sta2,0,3065.021
1772825841336,sta2,0,3058.714
1772825841335,sta1,0,3058.990
1772825844408,sta1,0,3060.615
1772825844407,sta2,0,3060.615
1772825847479,sta2,0,3061.303
1772825847479,sta1,0,3061.303
1772825850552,sta1,0,3061.404
1772825850552,sta2,0,3061.305
1772825853624,sta2,0,3062.724
1772825853624,sta1,0,3061.621
1772825856696,sta2,0,3059.603
1772825856697,sta1,0,3061.261
1772825859767,sta2,0,3060.470
1772825859768,sta1,0,3060.585
1772825862840,sta1,0,3060.863
1772825862839,sta2,0,3060.893
1772825865911,sta1,0,3061.901
1772825865911,sta2,0,3060.993
1772825868982,sta2,0,3062.636
1772825868982,sta1,0,3063.602
1772825872056,sta1,0,3062.918
1772825872055,sta2,0,3061.677
1772825875128,sta2,0,3059.818
1772825875128,sta1,0,3061.064
1772825878199,sta2,0,3061.544
1772825878199,sta1,0,3062.422
1772825881272,sta1,0,3061.802
1772825881271,sta2,0,3060.791
1772825884343,sta2,0,3061.393
1772825884343,sta1,0,3061.393
1772825887415,sta2,0,3060.687
1772825887415,sta1,0,3059.687
1772825890487,sta1,0,3062.903
1772825890487,sta2,0,3061.768
1772825893560,sta2,0,3061.313
1772825893559,sta1,0,3061.313
1772825896631,sta2,0,3060.337
1772825896631,sta1,0,3059.519
1772825899704,sta1,0,3059.155
1772825899704,sta2,0,3059.411
1772825902775,sta1,0,3059.189
1772825902776,sta2,0,3059.888
1772825905847,sta2,0,3064.096
1772825905847,sta1,0,3063.525
1772825908919,sta2,0,3061.169
1772825908919,sta1,0,3061.272
1772825911992,sta2,0,3059.354
1772825911993,sta1,0,3059.354
1772825915064,sta2,0,3058.797
1772825915064,sta1,0,3057.894
1772825918136,sta2,0,3059.053
1772825918137,sta1,0,3058.866
1772825921207,sta2,0,3061.322
1772825921208,sta1,0,3061.322
1772825924279,sta1,0,3060.679
1772825924279,sta2,0,3060.679
1772825927351,sta1,0,3062.793
1772825927351,sta2,0,3061.859
1772825930423,sta2,0,3064.132
1772825930423,sta1,0,3064.240
1772825933495,sta2,0,3063.006
1772825933495,sta1,0,3062.061
1772825936568,sta2,0,3060.452
1772825936569,sta1,0,3060.489
1772825939640,sta1,0,3061.145
1772825939639,sta2,0,3061.145
1772825942712,sta1,0,3060.967
1772825942712,sta2,0,3060.227
1772825945783,sta2,0,3059.307
1772825945783,sta1,0,3060.390
1772825948855,sta2,0,3061.914
1772825948855,sta1,0,3062.704
1772825951927,sta1,0,3062.321
1772825951927,sta2,0,3061.278
1772825955000,sta2,0,3059.173
1772825955000,sta1,0,3056.963
1772825958071,sta2,0,3061.313
1772825958071,sta1,0,3061.322
1772825961143,sta2,0,3059.293
1772825961143,sta1,0,3060.599
1772825964215,sta1,0,3061.269
1772825964215,sta2,0,3061.269
1772825967287,sta1,0,3059.600
1772825967287,sta2,0,3059.135
1772825970360,sta2,0,3060.434
1772825970360,sta1,0,3061.524
1772825973431,sta1,0,3061.880
1772825973430,sta2,0,3061.835
1772825976503,sta1,0,3062.431
1772825976504,sta2,0,3062.174
1772825979575,sta2,0,3062.086
1772825979575,sta1,0,3061.150
1772825982647,sta2,0,3061.738
1772825982647,sta1,0,3061.738
1772825985719,sta2,0,3061.367
1772825985720,sta1,0,3061.062
1772825988792,sta1,0,3061.302
1772825988792,sta2,0,3060.635
1772825991863,sta2,0,3063.522
1772825991863,sta1,0,3062.142
1772825994935,sta2,0,3060.801
1772825994936,sta1,0,3061.365
1772825998007,sta1,0,3061.136
1772825998007,sta2,0,3061.567
1772826001079,sta1,0,3062.832
1772826001079,sta2,0,3061.771
1772826004151,sta1,0,3061.989
1772826004151,sta2,0,3062.957
1772826007224,sta1,0,3060.759
1772826007224,sta2,0,3059.754
1772826010294,sta1,0,3063.186
1772826010294,sta2,0,3063.186
1772826013367,sta1,0,3061.461
1772826013367,sta2,0,3061.461
1772826016439,sta1,0,3060.018
1772826016439,sta2,0,3059.203
1772826019511,sta1,0,3061.748
1772826019512,sta2,0,3061.365
1772826022583,sta2,0,3061.371
1772826022583,sta1,0,3061.371
1772826025656,sta2,0,3060.653
1772826025656,sta1,0,3060.653
1772826028728,sta2,0,3060.742
1772826028728,sta1,0,3059.548
1772826031799,sta1,0,3061.944
1772826031799,sta2,0,3061.944
1772826034871,sta2,0,3061.051
1772826034871,sta1,0,3061.086
1772826037944,sta1,0,3060.357
1772826037943,sta2,0,3060.286
1772826041015,sta2,0,3061.501
1772826041015,sta1,0,3060.474
1772826044088,sta2,0,3060.146
1772826044088,sta1,0,3061.088
1772826047159,sta2,0,3061.920
1772826047159,sta1,0,3062.126
1772826050231,sta1,0,3064.198
1772826050231,sta2,0,3064.198
1772826053303,sta2,0,3060.294
1772826053303,sta1,0,3058.978
1772826056375,sta2,0,3061.650
1772826056375,sta1,0,3061.585
1772826059447,sta2,0,3061.652
1772826059447,sta1,0,3061.167
1772826062520,sta1,0,3060.776
1772826062519,sta2,0,3060.987
1772826065591,sta1,0,3061.905
1772826065591,sta2,0,3062.898
1772826068663,sta1,0,3061.064
1772826068663,sta2,0,3061.821
1772826071736,sta2,0,3062.369
1772826071735,sta1,0,3061.666
1772826074807,sta1,0,3063.014
1772826074807,sta2,0,3062.145
1772826077878,sta1,0,3067.113
1772826077878,sta2,0,3065.902
1772826080950,sta1,0,3066.739
1772826080950,sta2,0,3065.484
1772826084022,sta2,0,3064.995
1772826084022,sta1,0,3065.045
1772826087096,sta1,0,3060.205
1772826087096,sta2,0,3059.190
1772826090169,sta2,0,3060.835
1772826090169,sta1,0,3059.977
1772826093239,sta2,0,3061.462
1772826093240,sta1,0,3061.461
1772826096312,sta1,0,3061.450
1772826096312,sta2,0,3060.714
1772826099383,sta1,0,3062.386
1772826099383,sta2,0,3061.615
1772826102456,sta2,0,3061.509
1772826102455,sta1,0,3061.020
1772826105527,sta2,0,3061.446
1772826105527,sta1,0,3061.445
1772826108600,sta1,0,3058.062
1772826108600,sta2,0,3059.834
1772826111671,sta1,0,3061.674
1772826111672,sta2,0,3060.984
1772826114744,sta2,0,3060.820
1772826114743,sta1,0,3060.945
1772826117814,sta1,0,3063.915
1772826117814,sta2,0,3064.344
1772826120887,sta2,0,3062.329
1772826120887,sta1,0,3061.120
1772826123959,sta2,0,3064.048
1772826123959,sta1,0,3063.928
1772826127031,sta1,0,3060.875
1772826127031,sta2,0,3060.875
1772826130103,sta2,0,3060.790
1772826130103,sta1,0,3060.051
1772826133175,sta1,0,3061.661
1772826133175,sta2,0,3061.662
1772826136247,sta1,0,3061.916
1772826136247,sta2,0,3063.073
1772826139319,sta2,0,3061.546
1772826139319,sta1,0,3061.539
1772826142391,sta2,0,3062.657
1772826142391,sta1,0,3061.629
1772826145463,sta2,0,3064.445
1772826145463,sta1,0,3063.023
1772826148535,sta1,0,3061.490
1772826148535,sta2,0,3060.213
1772826151607,sta2,0,3063.807
1772826151607,sta1,0,3062.936
1772826154680,sta2,0,3058.605
1772826154680,sta1,0,3060.100
1772826157751,sta2,0,3061.621
1772826157751,sta1,0,3061.621
1772826160823,sta2,0,3059.911
1772826160823,sta1,0,3059.702
1772826163896,sta1,0,3056.686
