ts_ms,sta,ap,rssi_dbm
1772648190927,sta1,ap1,-36
1772648190949,sta2,ap1,-36
1772648191963,sta1,,
1772648196097,sta2,,
1772648198208,sta1,,
1772648199234,sta2,,
1772648201347,sta1,,
1772648202370,sta2,,
1772648204481,sta1,,
1772648205506,sta2,,
1772648207618,sta1,,
1772648208642,sta2,,
1772648210754,sta1,,
1772648211778,sta2,,
1772648213889,sta1,,
1772648214915,sta2,,
1772648217027,sta1,,
1772648218050,sta2,,
1772648220160,sta1,,
1772648221186,sta2,,
1772648223297,sta1,,
1772648224319,sta2,,
1772648226435,sta1,,
1772648227459,sta2,,
1772648229570,sta1,,
1772648230593,sta2,,
1772648232704,sta1,,
1772648233731,sta2,,
1772648235840,sta1,,
1772648236868,sta2,,
1772648238976,sta1,,
1772648240001,sta2,,
1772648242115,sta1,,
1772648243138,sta2,,
1772648245250,sta1,,
1772648246273,sta2,,
1772648248385,sta1,,
