ts_ms,sta,status_code,latency_ms
1772749360407,sta1,0,3105.190
1772749360407,sta2,0,3104.210
1772749363522,sta2,0,3065.315
1772749363522,sta1,0,3063.967
1772749366595,sta2,0,3060.543
1772749366595,sta1,0,3061.399
1772749369668,sta2,0,3059.659
1772749369668,sta1,0,3059.593
1772749372739,sta2,0,3062.327
1772749372739,sta1,0,3060.687
1772749375811,sta1,0,3061.164
1772749375810,sta2,0,3061.173
1772749378882,sta1,0,3061.851
1772749378882,sta2,0,3061.651
1772749381954,sta2,0,3061.891
1772749381954,sta1,0,3061.894
1772749385027,sta1,0,3059.906
1772749385027,sta2,0,3059.437
1772749388098,sta2,0,3061.912
1772749388098,sta1,0,3061.905
1772749391171,sta2,0,3058.529
1772749391171,sta1,0,3063.666
1772749394242,sta2,0,3062.644
1772749394243,sta1,0,3064.160
1772749397315,sta2,0,3058.427
1772749397315,sta1,0,3056.389
1772749400387,sta1,0,3063.846
1772749400387,sta2,0,3061.598
1772749403458,sta2,0,3062.662
1772749403458,sta1,0,3064.722
1772749406530,sta2,0,3063.167
1772749406530,sta1,0,3063.076
1772749409602,sta2,0,3064.775
1772749409603,sta1,0,3062.838
1772749412676,sta1,0,3059.009
1772749412676,sta2,0,3058.805
1772749415747,sta1,0,3060.518
1772749415747,sta2,0,3063.252
1772749418819,sta2,0,3064.050
1772749418818,sta1,0,3061.638
1772749421891,sta2,0,3061.011
1772749421891,sta1,0,3059.616
1772749424963,sta1,0,3060.551
1772749424963,sta2,0,3060.569
1772749428036,sta2,0,3059.732
1772749428036,sta1,0,3059.190
1772749431107,sta2,0,3063.566
1772749431108,sta1,0,3063.564
1772749434178,sta1,0,3062.846
1772749434178,sta2,0,3063.047
1772749437251,sta2,0,3062.522
1772749437251,sta1,0,3062.423
1772749440324,sta2,0,3059.848
1772749440324,sta1,0,3058.091
1772749443395,sta2,0,3061.527
1772749443396,sta1,0,3059.251
1772749446466,sta1,0,3064.888
1772749446466,sta2,0,3064.895
1772749449539,sta2,0,3063.631
1772749449538,sta1,0,3062.967
1772749452612,sta2,0,3058.094
1772749452612,sta1,0,3059.076
1772749455684,sta1,0,3057.860
1772749455684,sta2,0,3056.993
1772749458755,sta2,0,3061.479
1772749458755,sta1,0,3062.472
1772749461828,sta1,0,3057.910
1772749461827,sta2,0,3060.253
1772749464900,sta1,0,3060.115
1772749464901,sta2,0,3057.579
1772749467971,sta1,0,3059.777
1772749467972,sta2,0,3061.025
1772749471043,sta1,0,3059.573
1772749471044,sta2,0,3061.669
1772749474115,sta2,0,3064.944
1772749474114,sta1,0,3064.938
1772749477186,sta2,0,3064.762
1772749477186,sta1,0,3061.647
1772749480258,sta2,0,3061.971
1772749480258,sta1,0,3062.108
1772749483331,sta1,0,3059.882
1772749483331,sta2,0,3061.820
1772749486403,sta1,0,3058.594
1772749486403,sta2,0,3060.224
1772749489476,sta1,0,3061.938
1772749489477,sta2,0,3059.861
1772749492546,sta1,0,3062.816
1772749492546,sta2,0,3064.416
1772749495618,sta2,0,3061.820
1772749495618,sta1,0,3061.854
1772749498690,sta2,0,3061.652
1772749498691,sta1,0,3061.652
1772749501762,sta1,0,3063.605
1772749501762,sta2,0,3065.410
1772749504835,sta1,0,3063.727
1772749504835,sta2,0,3063.749
1772749507908,sta2,0,3057.847
1772749507908,sta1,0,3057.847
1772749510979,sta2,0,3061.201
1772749510979,sta1,0,3061.403
