ts_ms,sta,ap,rssi_dbm
1772749358405,sta1,,
1772749358405,sta2,,
1772749359405,sta1,,
1772749359405,sta2,,
1772749360406,sta1,,
1772749360406,sta2,,
1772749361406,sta1,,
1772749361406,sta2,,
1772749362406,sta1,,
1772749362406,sta2,,
1772749363406,sta1,,
1772749363406,sta2,,
1772749364406,sta1,,
1772749364406,sta2,,
1772749365407,sta1,,
1772749365407,sta2,,
1772749366407,sta1,,
1772749366407,sta2,,
1772749367407,sta1,,
1772749367407,sta2,,
1772749368408,sta1,,
1772749368408,sta2,,
1772749369408,sta1,,
1772749369408,sta2,,
1772749370408,sta1,,
1772749370408,sta2,,
1772749371409,sta1,,
1772749371409,sta2,,
1772749372409,sta1,,
1772749372409,sta2,,
1772749373409,sta1,,
1772749373409,sta2,,
1772749374409,sta1,,
1772749374409,sta2,,
1772749375409,sta1,,
1772749375409,sta2,,
1772749376410,sta1,,
1772749376410,sta2,,
1772749377410,sta1,,
1772749377410,sta2,,
1772749378411,sta1,,
1772749378411,sta2,,
1772749379411,sta1,,
1772749379411,sta2,,
1772749380411,sta1,,
1772749380411,sta2,,
1772749381411,sta1,,
1772749381411,sta2,,
1772749382412,sta1,,
1772749382412,sta2,,
1772749383412,sta1,,
1772749383412,sta2,,
1772749384413,sta1,,
1772749384413,sta2,,
1772749385413,sta1,,
1772749385413,sta2,,
1772749386413,sta1,,
1772749386413,sta2,,
1772749387413,sta1,,
1772749387413,sta2,,
1772749388413,sta1,,
1772749388413,sta2,,
1772749389414,sta1,,
1772749389414,sta2,,
1772749390414,sta1,,
1772749390414,sta2,,
1772749391414,sta1,,
1772749391414,sta2,,
1772749392415,sta1,,
1772749392415,sta2,,
1772749393415,sta1,,
1772749393415,sta2,,
1772749394416,sta1,,
1772749394416,sta2,,
1772749395416,sta1,,
1772749395416,sta2,,
1772749396416,sta1,,
1772749396416,sta2,,
1772749397416,sta1,,
1772749397416,sta2,,
1772749398416,sta1,,
1772749398416,sta2,,
1772749399416,sta1,,
1772749399416,sta2,,
1772749400417,sta1,,
1772749400417,sta2,,
1772749401417,sta1,,
1772749401417,sta2,,
1772749402417,sta1,,
1772749402417,sta2,,
1772749403418,sta1,,
1772749403418,sta2,,
1772749404418,sta1,,
1772749404418,sta2,,
1772749405418,sta1,,
1772749405418,sta2,,
1772749406419,sta1,,
1772749406419,sta2,,
1772749407419,sta1,,
1772749407419,sta2,,
1772749408419,sta1,,
1772749408419,sta2,,
1772749409420,sta1,,
1772749409420,sta2,,
1772749410420,sta1,,
1772749410420,sta2,,
1772749411420,sta1,,
1772749411420,sta2,,
1772749412420,sta1,,
1772749412420,sta2,,
1772749413421,sta1,,
1772749413421,sta2,,
1772749414421,sta1,,
1772749414421,sta2,,
1772749415421,sta1,,
1772749415421,sta2,,
1772749416421,sta1,,
1772749416421,sta2,,
1772749417422,sta1,,
1772749417422,sta2,,
1772749418422,sta1,,
1772749418422,sta2,,
1772749419422,sta1,,
1772749419422,sta2,,
1772749420423,sta1,,
1772749420423,sta2,,
1772749421423,sta1,,
1772749421423,sta2,,
1772749422423,sta1,,
1772749422423,sta2,,
1772749423423,sta1,,
1772749423423,sta2,,
1772749424423,sta1,,
1772749424423,sta2,,
1772749425424,sta1,,
1772749425424,sta2,,
1772749426424,sta1,,
1772749426424,sta2,,
1772749427424,sta1,,
1772749427424,sta2,,
1772749428425,sta1,,
1772749428425,sta2,,
