ts_ms,sta,status_code,latency_ms
1772649171313,sta2,200,17.750
1772649171315,sta1,200,19.792
1772649171382,sta2,200,18.270
1772649171383,sta1,200,17.603
1772649171451,sta1,200,17.977
1772649171452,sta2,200,19.006
1772649171521,sta1,200,19.486
1772649171522,sta2,200,19.192
1772649171591,sta1,200,19.409
1772649171592,sta2,200,19.655
1772649171662,sta1,200,19.735
1772649171662,sta2,200,20.049
1772649171734,sta1,200,21.561
1772649171734,sta2,200,21.203
1772649171805,sta1,200,20.927
1772649171806,sta2,200,21.297
1772649171876,sta2,200,19.358
1772649171876,sta1,200,19.963
1772649171946,sta1,200,19.317
1772649171946,sta2,200,20.066
1772649172014,sta2,200,16.975
1772649172014,sta1,200,17.867
1772649172083,sta1,200,18.763
1772649172084,sta2,200,19.587
1772649172153,sta1,200,19.635
1772649172154,sta2,200,19.804
1772649172222,sta2,200,17.787
1772649172223,sta1,200,18.701
1772649172293,sta1,200,19.595
1772649172293,sta2,200,20.765
1772649172361,sta2,200,17.805
1772649172361,sta1,200,18.297
1772649172429,sta2,200,17.536
1772649172430,sta1,200,17.927
1772649172497,sta1,200,16.728
1772649172497,sta2,200,17.452
1772649172564,sta1,200,17.234
1772649172565,sta2,200,18.149
1772649172633,sta1,200,18.239
1772649172633,sta2,200,17.507
1772649172703,sta1,200,18.971
1772649172703,sta2,200,18.858
1772649172772,sta1,200,19.261
1772649172773,sta2,200,19.535
1772649172840,sta2,200,16.924
1772649172840,sta1,200,17.524
1772649172908,sta2,200,17.228
1772649172908,sta1,200,17.607
1772649172975,sta1,200,16.465
1772649172977,sta2,200,18.472
1772649173045,sta1,200,19.481
1772649173070,sta2,200,17.806
1772649173114,sta1,200,18.231
1772649173139,sta2,200,18.092
1772649173182,sta1,200,18.157
1772649173206,sta2,200,17.035
1772649173250,sta1,200,17.371
1772649173273,sta2,200,16.918
1772649173316,sta1,200,16.168
1772649173341,sta2,200,16.846
1772649173384,sta1,200,17.028
1772649173408,sta2,200,17.277
1772649173450,sta1,200,15.488
1772649173477,sta2,200,18.233
1772649173517,sta1,200,16.638
1772649173544,sta2,200,16.998
1772649173584,sta1,200,16.965
1772649173612,sta2,200,16.827
1772649173651,sta1,200,16.945
1772649173681,sta2,200,19.000
1772649173719,sta1,200,17.174
1772649173750,sta2,200,18.506
1772649173786,sta1,200,16.557
1772649173818,sta2,200,17.857
1772649173855,sta1,200,18.000
1772649173887,sta2,200,18.862
1772649173922,sta1,200,17.127
1772649173954,sta2,200,16.750
1772649173989,sta1,200,16.748
1772649174022,sta2,200,17.445
1772649174056,sta1,200,16.129
1772649174090,sta2,200,16.802
1772649174123,sta1,200,17.127
1772649174158,sta2,200,17.952
1772649174191,sta1,200,16.857
1772649174227,sta2,200,18.614
1772649174258,sta1,200,16.569
1772649174295,sta2,200,17.940
1772649174326,sta1,200,18.213
1772649174363,sta2,200,17.412
1772649174393,sta1,200,16.546
1772649174431,sta2,200,17.528
