ts_ms,sta,ap,rssi_dbm
1772649171298,sta1,ap1,-36
1772649171316,sta2,ap1,-36
1772649172321,sta1,ap1,-36
1772649172325,sta2,ap1,-36
1772649173328,sta1,ap1,-36
1772649173343,sta2,ap1,-36
1772649174347,sta1,ap1,-36
1772649174366,sta2,ap1,-36
1772649175369,sta1,ap1,-36
1772649175378,sta2,ap1,-36
1772649176383,sta1,,
1772649176386,sta2,,
1772649180482,sta1,,
1772649180484,sta2,,
1772649183615,sta1,,
1772649186626,sta2,,
1772649189889,sta1,,
1772649192769,sta2,,
1772649196162,sta1,,
1772649198914,sta2,,
1772649202434,sta1,,
1772649205057,sta2,,
1772649208705,sta1,,
1772649211202,sta2,,
1772649214977,sta1,,
1772649217345,sta2,,
1772649221250,sta1,,
1772649223489,sta2,,
1772649227522,sta1,,
1772649229635,sta2,,
1772649230657,sta1,,
1772649232706,sta2,,
1772649233794,sta1,,
1772649235778,sta2,,
1772649236930,sta1,,
1772649238849,sta2,,
1772649240066,sta1,,
1772649241922,sta2,,
1772649243202,sta1,,
1772649244994,sta2,,
1772649246338,sta1,,
1772649248066,sta2,,
1772649249473,sta1,,
1772649251138,sta2,,
1772649252610,sta1,,
1772649254210,sta2,,
1772649255745,sta1,,
1772649257282,sta2,,
1772649258882,sta1,,
1772649260353,sta2,,
1772649262019,sta1,,
1772649263425,sta2,,
1772649265154,sta1,,
1772649266498,sta2,,
1772649268289,sta1,,
1772649269569,sta2,,
1772649271426,sta1,,
1772649272642,sta2,,
1772649274563,sta1,,
1772649275714,sta2,,
1772649277698,sta1,,
1772649278787,sta2,,
1772649280834,sta1,,
1772649281922,sta2,,
1772649283969,sta1,,
1772649285058,sta2,,
1772649287106,sta1,,
1772649288193,sta2,,
1772649290243,sta1,,
1772649291329,sta2,,
1772649293378,sta1,,
1772649294467,sta2,,
1772649296515,sta1,,
1772649297602,sta2,,
1772649299650,sta1,,
1772649300738,sta2,,
1772649302787,sta1,,
1772649303873,sta2,,
1772649305920,sta1,,
1772649307009,sta2,,
1772649309057,sta1,,
1772649310146,sta2,,
1772649312194,sta1,,
1772649313281,sta2,,
1772649315329,sta1,,
1772649316417,sta2,,
1772649318466,sta1,,
1772649319554,sta2,,
1772649321602,sta1,,
1772649322690,sta2,,
1772649324738,sta1,,
1772649325826,sta2,,
1772649327875,sta1,,
1772649328962,sta2,,
1772649331010,sta1,,
1772649332098,sta2,,
1772649334146,sta1,,
1772649335234,sta2,,
1772649337281,sta1,,
1772649338370,sta2,,
1772649340418,sta1,,
1772649341506,sta2,,
1772649343553,sta1,,
1772649344642,sta2,,
1772649346691,sta1,,
1772649347778,sta2,,
1772649349826,sta1,,
1772649350914,sta2,,
1772649352962,sta1,,
1772649354050,sta2,,
1772649356098,sta1,,
1772649357185,sta2,,
1772649359233,sta1,,
1772649360322,sta2,,
1772649362370,sta1,,
1772649363459,sta2,,
1772649365527,sta1,,
1772649366594,sta2,,
1772649368641,sta1,,
1772649369730,sta2,,
1772649371778,sta1,,
1772649372866,sta2,,
1772649374914,sta1,,
1772649376002,sta2,,
1772649378050,sta1,,
1772649379138,sta2,,
1772649381186,sta1,,
1772649382273,sta2,,
1772649384322,sta1,,
1772649385410,sta2,,
1772649387457,sta1,,
1772649388546,sta2,,
1772649390593,sta1,,
1772649391682,sta2,,
1772649393730,sta1,,
1772649394819,sta2,,
1772649396865,sta1,,
1772649397954,sta2,,
1772649400002,sta1,,
1772649401090,sta2,,
1772649403138,sta1,,
1772649404227,sta2,,
1772649406275,sta1,,
1772649407362,sta2,,
1772649409408,sta1,,
1772649410498,sta2,,
1772649412545,sta1,,
1772649413633,sta2,,
1772649415680,sta1,,
1772649416769,sta2,,
1772649418817,sta1,,
1772649419905,sta2,,
1772649421954,sta1,,
1772649423042,sta2,,
1772649425091,sta1,,
1772649426178,sta2,,
1772649428226,sta1,,
1772649429314,sta2,,
1772649431362,sta1,,
1772649432449,sta2,,
1772649434497,sta1,,
1772649435586,sta2,,
1772649437634,sta1,,
1772649438722,sta2,,
1772649440770,sta1,,
1772649441858,sta2,,
1772649443907,sta1,,
1772649444995,sta2,,
1772649447042,sta1,,
1772649448130,sta2,,
1772649450177,sta1,,
1772649451266,sta2,,
1772649453315,sta1,,
1772649454401,sta2,,
1772649456449,sta1,,
1772649457538,sta2,,
1772649459583,sta1,,
1772649460671,sta2,,
1772649462722,sta1,,
1772649463812,sta2,,
1772649465858,sta1,,
1772649466947,sta2,,
1772649468994,sta1,,
1772649470082,sta2,,
1772649472130,sta1,,
1772649473218,sta2,,
1772649475266,sta1,,
1772649476355,sta2,,
1772649478402,sta1,,
1772649479490,sta2,,
1772649481538,sta1,,
1772649482625,sta2,,
1772649484674,sta1,,
1772649485762,sta2,,
1772649487809,sta1,,
1772649488898,sta2,,
1772649490946,sta1,,
1772649492034,sta2,,
1772649494083,sta1,,
1772649495169,sta2,,
1772649497219,sta1,,
1772649498306,sta2,,
1772649500354,sta1,,
1772649501442,sta2,,
1772649503490,sta1,,
1772649504579,sta2,,
1772649506626,sta1,,
1772649507714,sta2,,
1772649509762,sta1,,
1772649510851,sta2,,
1772649512898,sta1,,
1772649513985,sta2,,
1772649516034,sta1,,
1772649517123,sta2,,
1772649519169,sta1,,
1772649520259,sta2,,
