ts_ms,sta,status_code,latency_ms
1772917536479,sta2,200,11.514
1772917536479,sta1,200,15.127
1772917536619,sta2,200,7.902
1772917536626,sta1,200,7.293
1772917536760,sta2,200,7.149
1772917536765,sta1,200,5.700
1772917536902,sta1,200,7.365
1772917536899,sta2,200,9.427
1772917537041,sta1,200,5.986
1772917537042,sta2,200,5.423
1772917537177,sta1,200,5.808
1772917537178,sta2,200,4.957
1772917537314,sta1,200,7.867
1772917537314,sta2,200,8.155
1772917537452,sta2,200,7.926
1772917537452,sta1,200,8.165
1772917537590,sta1,200,4.905
1772917537590,sta2,200,5.518
1772917537725,sta1,200,7.775
1772917537726,sta2,200,8.047
1772917537863,sta1,200,6.857
1772917537863,sta2,200,8.306
1772917538004,sta2,200,6.440
1772917538003,sta1,200,7.407
1772917538140,sta1,200,8.308
1772917538139,sta2,200,7.871
1772917538278,sta2,200,5.679
1772917538278,sta1,200,5.197
1772917538413,sta1,200,3.437
1772917538413,sta2,200,3.113
1772917538546,sta1,200,5.903
1772917538547,sta2,200,5.946
1772917538681,sta1,200,7.151
1772917538682,sta2,200,7.476
1772917538817,sta1,200,6.284
1772917538818,sta2,200,6.733
1772917538957,sta2,200,9.700
1772917538956,sta1,200,10.359
1772917539098,sta1,200,7.217
1772917539098,sta2,200,7.006
1772917539238,sta2,200,5.026
1772917539238,sta1,200,5.002
1772917539372,sta2,200,6.844
1772917539373,sta1,200,8.519
1772917539511,sta1,200,7.704
1772917539509,sta2,200,8.289
1772917539650,sta2,200,5.060
1772917539650,sta1,200,5.144
1772917539787,sta2,200,7.261
1772917539788,sta1,200,8.221
1772917539926,sta2,200,7.768
1772917539926,sta1,200,7.674
1772917540066,sta1,200,7.247
1772917540066,sta2,200,6.858
1772917540205,sta2,200,7.503
1772917540204,sta1,200,7.985
1772917540343,sta1,200,8.090
1772917540342,sta2,200,7.855
1772917540482,sta1,200,6.460
1772917540482,sta2,200,6.552
1772917540621,sta2,200,5.976
1772917540620,sta1,200,7.532
1772917540760,sta1,200,6.553
1772917540757,sta2,200,7.355
1772917540895,sta2,200,5.055
1772917540894,sta1,200,5.582
1772917541028,sta2,200,8.314
1772917541030,sta1,200,7.076
1772917541166,sta2,200,7.681
1772917541169,sta1,200,7.346
1772917541309,sta2,200,9.077
1772917541310,sta1,200,7.701
1772917541449,sta1,200,6.873
1772917541448,sta2,200,7.659
1772917541589,sta1,200,6.111
1772917541590,sta2,200,7.252
1772917541729,sta2,200,6.756
1772917541728,sta1,200,7.109
1772917541866,sta1,200,6.847
1772917541865,sta2,200,5.947
1772917542004,sta1,200,4.573
1772917542004,sta2,200,5.775
1772917542139,sta2,200,7.299
1772917542138,sta1,200,7.081
1772917542277,sta1,200,9.015
1772917542277,sta2,200,8.740
