ts_ms,sta,ap,rssi_dbm
1772917604084,sta1,02:00:00:00:02:00,-39
1772917604084,sta2,02:00:00:00:02:00,-64
1772917605090,sta1,02:00:00:00:02:00,-39
1772917605090,sta2,02:00:00:00:02:00,-64
1772917606097,sta1,02:00:00:00:02:00,-39
1772917606097,sta2,02:00:00:00:02:00,-64
1772917607104,sta1,02:00:00:00:02:00,-39
1772917607104,sta2,02:00:00:00:02:00,-64
1772917608110,sta1,02:00:00:00:02:00,-39
1772917608110,sta2,02:00:00:00:02:00,-64
1772917609118,sta1,02:00:00:00:02:00,-39
1772917609118,sta2,02:00:00:00:02:00,-64
1772917610125,sta1,02:00:00:00:02:00,-39
1772917610125,sta2,02:00:00:00:02:00,-64
1772917611132,sta1,02:00:00:00:02:00,-39
1772917611132,sta2,02:00:00:00:02:00,-64
1772917612140,sta1,02:00:00:00:02:00,-39
1772917612140,sta2,02:00:00:00:02:00,-64
1772917613146,sta1,02:00:00:00:02:00,-39
1772917613146,sta2,02:00:00:00:02:00,-64
1772917614152,sta1,02:00:00:00:02:00,-39
1772917614152,sta2,02:00:00:00:02:00,-64
1772917615160,sta1,02:00:00:00:02:00,-39
1772917615160,sta2,02:00:00:00:02:00,-64
1772917616168,sta1,02:00:00:00:02:00,-39
1772917616168,sta2,02:00:00:00:02:00,-64
1772917617175,sta1,02:00:00:00:02:00,-39
1772917617175,sta2,02:00:00:00:02:00,-64
1772917618181,sta1,02:00:00:00:02:00,-39
1772917618181,sta2,02:00:00:00:02:00,-64
1772917619189,sta1,02:00:00:00:02:00,-39
1772917619189,sta2,02:00:00:00:02:00,-64
1772917620196,sta1,02:00:00:00:02:00,-39
1772917620196,sta2,02:00:00:00:02:00,-64
1772917621204,sta1,02:00:00:00:02:00,-39
1772917621204,sta2,02:00:00:00:02:00,-64
1772917622213,sta1,02:00:00:00:02:00,-39
1772917622213,sta2,02:00:00:00:02:00,-64
1772917623220,sta1,02:00:00:00:02:00,-39
1772917623220,sta2,02:00:00:00:02:00,-64
1772917624225,sta1,02:00:00:00:02:00,-39
1772917624225,sta2,02:00:00:00:02:00,-64
1772917625232,sta1,02:00:00:00:02:00,-39
1772917625232,sta2,02:00:00:00:02:00,-64
1772917626238,sta1,02:00:00:00:02:00,-39
1772917626238,sta2,02:00:00:00:02:00,-64
1772917627245,sta1,02:00:00:00:02:00,-39
1772917627245,sta2,02:00:00:00:02:00,-64
1772917628254,sta1,02:00:00:00:02:00,-39
1772917628254,sta2,02:00:00:00:02:00,-64
1772917629261,sta1,02:00:00:00:02:00,-39
1772917629261,sta2,02:00:00:00:02:00,-64
1772917630268,sta1,02:00:00:00:02:00,-39
1772917630268,sta2,02:00:00:00:02:00,-64
1772917631274,sta1,02:00:00:00:02:00,-39
1772917631274,sta2,02:00:00:00:02:00,-64
1772917632280,sta1,02:00:00:00:02:00,-39
1772917632280,sta2,02:00:00:00:02:00,-64
1772917633287,sta1,02:00:00:00:02:00,-39
1772917633287,sta2,02:00:00:00:02:00,-64
1772917634296,sta1,02:00:00:00:02:00,-39
1772917634296,sta2,02:00:00:00:02:00,-64
1772917635302,sta1,02:00:00:00:02:00,-39
1772917635302,sta2,02:00:00:00:02:00,-64
1772917636308,sta1,02:00:00:00:02:00,-39
1772917636308,sta2,02:00:00:00:02:00,-64
1772917637314,sta1,02:00:00:00:02:00,-39
1772917637314,sta2,02:00:00:00:02:00,-64
1772917638322,sta1,02:00:00:00:02:00,-39
1772917638322,sta2,02:00:00:00:02:00,-64
1772917639329,sta1,02:00:00:00:02:00,-39
1772917639329,sta2,02:00:00:00:02:00,-64
1772917640337,sta1,02:00:00:00:02:00,-39
1772917640337,sta2,02:00:00:00:02:00,-64
1772917641344,sta1,02:00:00:00:02:00,-39
1772917641344,sta2,02:00:00:00:02:00,-64
1772917642350,sta1,02:00:00:00:02:00,-39
1772917642350,sta2,02:00:00:00:02:00,-64
1772917643357,sta1,02:00:00:00:02:00,-39
1772917643357,sta2,02:00:00:00:02:00,-64
1772917644368,sta1,02:00:00:00:02:00,-39
1772917644368,sta2,02:00:00:00:02:00,-64
1772917645375,sta1,02:00:00:00:02:00,-39
1772917645375,sta2,02:00:00:00:02:00,-64
1772917646384,sta1,02:00:00:00:02:00,-39
1772917646384,sta2,02:00:00:00:02:00,-64
1772917647389,sta1,,
1772917647389,sta2,,
1772917651604,sta1,02:00:00:00:03:00,-39
1772917651604,sta2,,
1772917654740,sta1,02:00:00:00:03:00,-39
1772917654740,sta2,,
1772917657876,sta1,02:00:00:00:03:00,-39
1772917657876,sta2,,
1772917661007,sta1,02:00:00:00:03:00,-39
1772917661007,sta2,,
1772917664140,sta1,02:00:00:00:03:00,-39
1772917664140,sta2,,
1772917667274,sta1,02:00:00:00:03:00,-39
1772917667274,sta2,,
1772917670408,sta1,02:00:00:00:03:00,-39
1772917670408,sta2,,
1772917673543,sta1,02:00:00:00:03:00,-39
1772917673543,sta2,,
1772917676679,sta1,02:00:00:00:03:00,-39
1772917676679,sta2,,
1772917679812,sta1,02:00:00:00:03:00,-39
1772917679812,sta2,,
1772917682947,sta1,02:00:00:00:03:00,-39
1772917682947,sta2,,
1772917686083,sta1,02:00:00:00:03:00,-39
1772917686083,sta2,,
1772917689219,sta1,02:00:00:00:03:00,-39
1772917689219,sta2,,
1772917692353,sta1,02:00:00:00:03:00,-39
1772917692353,sta2,,
1772917695487,sta1,02:00:00:00:03:00,-39
1772917695487,sta2,,
1772917698620,sta1,02:00:00:00:03:00,-39
1772917698620,sta2,,
1772917701756,sta1,02:00:00:00:03:00,-39
1772917701756,sta2,,
1772917704889,sta1,02:00:00:00:03:00,-39
1772917704889,sta2,,
1772917708024,sta1,02:00:00:00:03:00,-39
1772917708024,sta2,,
1772917711158,sta1,02:00:00:00:03:00,-39
1772917711158,sta2,,
1772917714294,sta1,02:00:00:00:03:00,-39
1772917714294,sta2,,
1772917717428,sta1,02:00:00:00:03:00,-39
1772917717428,sta2,,
1772917720561,sta1,02:00:00:00:03:00,-39
1772917720561,sta2,,
1772917723694,sta1,02:00:00:00:03:00,-39
1772917723694,sta2,,
1772917726827,sta1,02:00:00:00:03:00,-39
1772917726827,sta2,,
1772917729961,sta1,02:00:00:00:03:00,-39
1772917729961,sta2,,
1772917733097,sta1,02:00:00:00:03:00,-39
1772917733097,sta2,,
1772917736231,sta1,02:00:00:00:03:00,-39
1772917736231,sta2,,
1772917739367,sta1,02:00:00:00:03:00,-39
1772917739367,sta2,,
1772917742502,sta1,02:00:00:00:03:00,-39
1772917742502,sta2,,
1772917745636,sta1,02:00:00:00:03:00,-39
1772917745636,sta2,,
1772917748770,sta1,02:00:00:00:03:00,-39
1772917748770,sta2,,
1772917751903,sta1,02:00:00:00:03:00,-39
1772917751903,sta2,,
1772917755036,sta1,02:00:00:00:03:00,-39
1772917755036,sta2,,
1772917758170,sta1,02:00:00:00:03:00,-39
1772917758170,sta2,,
1772917761304,sta1,02:00:00:00:03:00,-39
1772917761304,sta2,,
1772917764437,sta1,02:00:00:00:03:00,-39
1772917764437,sta2,,
1772917767570,sta1,02:00:00:00:03:00,-39
1772917767570,sta2,,
1772917770703,sta1,02:00:00:00:03:00,-39
1772917770703,sta2,,
1772917773837,sta1,02:00:00:00:03:00,-39
1772917773837,sta2,,
1772917776971,sta1,02:00:00:00:03:00,-39
1772917776971,sta2,,
1772917780107,sta1,02:00:00:00:03:00,-39
1772917780107,sta2,,
1772917783241,sta1,02:00:00:00:03:00,-39
1772917783241,sta2,,
1772917786375,sta1,02:00:00:00:03:00,-39
1772917786375,sta2,,
1772917789509,sta1,02:00:00:00:03:00,-39
1772917789509,sta2,,
1772917792643,sta1,02:00:00:00:03:00,-39
1772917792643,sta2,,
1772917795779,sta1,02:00:00:00:03:00,-39
1772917795779,sta2,,
1772917798916,sta1,02:00:00:00:03:00,-39
1772917798916,sta2,,
1772917802051,sta1,02:00:00:00:03:00,-39
1772917802051,sta2,,
1772917805184,sta1,02:00:00:00:03:00,-39
1772917805184,sta2,,
1772917808319,sta1,02:00:00:00:03:00,-39
1772917808319,sta2,,
1772917811451,sta1,02:00:00:00:03:00,-39
1772917811451,sta2,,
1772917814586,sta1,02:00:00:00:03:00,-39
1772917814586,sta2,,
1772917817718,sta1,02:00:00:00:03:00,-39
1772917817718,sta2,,
1772917820853,sta1,02:00:00:00:03:00,-39
1772917820853,sta2,,
1772917823989,sta1,02:00:00:00:03:00,-39
1772917823989,sta2,,
1772917827120,sta1,02:00:00:00:03:00,-39
1772917827120,sta2,,
1772917830251,sta1,02:00:00:00:03:00,-39
1772917830251,sta2,,
1772917833381,sta1,02:00:00:00:03:00,-39
1772917833381,sta2,,
1772917836512,sta1,02:00:00:00:03:00,-39
1772917836512,sta2,,
1772917839646,sta1,02:00:00:00:03:00,-39
1772917839646,sta2,,
1772917842780,sta1,02:00:00:00:03:00,-39
1772917842780,sta2,,
1772917845915,sta1,02:00:00:00:03:00,-39
1772917845915,sta2,,
1772917849050,sta1,02:00:00:00:03:00,-39
1772917849050,sta2,,
1772917852184,sta1,02:00:00:00:03:00,-39
1772917852184,sta2,,
1772917855319,sta1,02:00:00:00:03:00,-39
1772917855319,sta2,,
1772917858451,sta1,02:00:00:00:03:00,-39
1772917858451,sta2,,
1772917861583,sta1,02:00:00:00:03:00,-39
1772917861583,sta2,,
1772917864717,sta1,02:00:00:00:03:00,-39
1772917864717,sta2,,
1772917867849,sta1,02:00:00:00:03:00,-39
1772917867849,sta2,,
1772917870981,sta1,02:00:00:00:03:00,-39
1772917870981,sta2,,
1772917874110,sta1,02:00:00:00:03:00,-39
1772917874110,sta2,,
1772917877240,sta1,02:00:00:00:03:00,-39
1772917877240,sta2,,
1772917880368,sta1,02:00:00:00:03:00,-39
1772917880368,sta2,,
1772917883497,sta1,02:00:00:00:03:00,-39
1772917883497,sta2,,
1772917886626,sta1,02:00:00:00:03:00,-39
1772917886626,sta2,,
1772917889760,sta1,02:00:00:00:03:00,-39
1772917889760,sta2,,
1772917892894,sta1,02:00:00:00:03:00,-39
1772917892894,sta2,,
1772917896027,sta1,02:00:00:00:03:00,-39
1772917896027,sta2,,
1772917899158,sta1,02:00:00:00:03:00,-39
1772917899158,sta2,,
1772917902296,sta1,02:00:00:00:03:00,-39
1772917902296,sta2,,
1772917905431,sta1,02:00:00:00:03:00,-39
1772917905431,sta2,,
1772917908568,sta1,02:00:00:00:03:00,-39
1772917908568,sta2,,
1772917911705,sta1,02:00:00:00:03:00,-39
1772917911705,sta2,,
1772917914840,sta1,02:00:00:00:03:00,-39
1772917914840,sta2,,
1772917917974,sta1,02:00:00:00:03:00,-39
1772917917974,sta2,,
1772917921110,sta1,02:00:00:00:03:00,-39
1772917921110,sta2,,
1772917924246,sta1,02:00:00:00:03:00,-39
1772917924246,sta2,,
1772917927383,sta1,02:00:00:00:03:00,-39
1772917927383,sta2,,
1772917930519,sta1,02:00:00:00:03:00,-39
1772917930519,sta2,,
1772917933652,sta1,02:00:00:00:03:00,-39
1772917933652,sta2,,
1772917936787,sta1,02:00:00:00:03:00,-39
1772917936787,sta2,,
1772917939922,sta1,02:00:00:00:03:00,-39
1772917939922,sta2,,
1772917943056,sta1,02:00:00:00:03:00,-39
1772917943056,sta2,,
1772917946190,sta1,02:00:00:00:03:00,-39
1772917946190,sta2,,
1772917949323,sta1,02:00:00:00:03:00,-39
1772917949323,sta2,,
1772917952460,sta1,02:00:00:00:03:00,-39
1772917952460,sta2,,
1772917955595,sta1,02:00:00:00:03:00,-39
1772917955595,sta2,,
1772917958732,sta1,02:00:00:00:03:00,-39
1772917958732,sta2,,
1772917961864,sta1,02:00:00:00:03:00,-39
1772917961864,sta2,,
1772917965000,sta1,02:00:00:00:03:00,-39
1772917965000,sta2,,
1772917968134,sta1,02:00:00:00:03:00,-39
1772917968134,sta2,,
1772917971270,sta1,02:00:00:00:03:00,-39
1772917971270,sta2,,
1772917974406,sta1,02:00:00:00:03:00,-39
1772917974406,sta2,,
1772917977540,sta1,02:00:00:00:03:00,-39
1772917977540,sta2,,
1772917980674,sta1,02:00:00:00:03:00,-39
1772917980674,sta2,,
1772917983810,sta1,02:00:00:00:03:00,-39
1772917983810,sta2,,
1772917986944,sta1,02:00:00:00:03:00,-39
1772917986944,sta2,,
1772917990081,sta1,02:00:00:00:03:00,-39
1772917990081,sta2,,
1772917993215,sta1,02:00:00:00:03:00,-39
1772917993215,sta2,,
1772917996350,sta1,02:00:00:00:03:00,-39
1772917996350,sta2,,
1772917999485,sta1,02:00:00:00:03:00,-39
1772917999485,sta2,,
1772918002619,sta1,02:00:00:00:03:00,-39
1772918002619,sta2,,
1772918005752,sta1,02:00:00:00:03:00,-39
1772918005752,sta2,,
1772918008886,sta1,02:00:00:00:03:00,-39
1772918008886,sta2,,
1772918012021,sta1,02:00:00:00:03:00,-39
1772918012021,sta2,,
1772918015153,sta1,02:00:00:00:03:00,-39
1772918015153,sta2,,
1772918018287,sta1,02:00:00:00:03:00,-39
1772918018287,sta2,,
1772918021421,sta1,02:00:00:00:03:00,-39
1772918021421,sta2,,
1772918024558,sta1,02:00:00:00:03:00,-39
1772918024558,sta2,,
1772918027691,sta1,02:00:00:00:03:00,-39
1772918027691,sta2,,
1772918030829,sta1,02:00:00:00:03:00,-39
1772918030829,sta2,,
1772918033963,sta1,02:00:00:00:03:00,-39
1772918033963,sta2,,
1772918037099,sta1,02:00:00:00:03:00,-39
1772918037099,sta2,,
1772918040233,sta1,02:00:00:00:03:00,-39
1772918040233,sta2,,
1772918043368,sta1,02:00:00:00:03:00,-39
1772918043368,sta2,,
1772918046502,sta1,02:00:00:00:03:00,-39
1772918046502,sta2,,
1772918049636,sta1,02:00:00:00:03:00,-39
1772918049636,sta2,,
1772918052774,sta1,02:00:00:00:03:00,-39
1772918052774,sta2,,
1772918055908,sta1,02:00:00:00:03:00,-39
1772918055908,sta2,,
1772918059044,sta1,02:00:00:00:03:00,-39
1772918059044,sta2,,
1772918062178,sta1,02:00:00:00:03:00,-39
1772918062178,sta2,,
1772918065315,sta1,02:00:00:00:03:00,-39
1772918065315,sta2,,
1772918068449,sta1,02:00:00:00:03:00,-39
1772918068449,sta2,,
1772918071586,sta1,02:00:00:00:03:00,-39
1772918071586,sta2,,
1772918074720,sta1,02:00:00:00:03:00,-39
1772918074720,sta2,,
1772918077854,sta1,02:00:00:00:03:00,-39
1772918077854,sta2,,
1772918080989,sta1,02:00:00:00:03:00,-39
1772918080989,sta2,,
1772918084125,sta1,02:00:00:00:03:00,-39
1772918084125,sta2,,
1772918087257,sta1,02:00:00:00:03:00,-39
1772918087257,sta2,,
1772918090390,sta1,02:00:00:00:03:00,-39
1772918090390,sta2,,
1772918093523,sta1,02:00:00:00:03:00,-39
1772918093523,sta2,,
1772918096660,sta1,02:00:00:00:03:00,-39
1772918096660,sta2,,
1772918099792,sta1,02:00:00:00:03:00,-39
1772918099792,sta2,,
1772918102928,sta1,02:00:00:00:03:00,-39
1772918102928,sta2,,
1772918106061,sta1,02:00:00:00:03:00,-39
1772918106061,sta2,,
1772918109197,sta1,02:00:00:00:03:00,-39
1772918109197,sta2,,
1772918112333,sta1,02:00:00:00:03:00,-39
1772918112333,sta2,,
1772918115468,sta1,02:00:00:00:03:00,-39
1772918115468,sta2,,
1772918118603,sta1,02:00:00:00:03:00,-39
1772918118603,sta2,,
1772918121740,sta1,02:00:00:00:03:00,-39
1772918121740,sta2,,
1772918124876,sta1,02:00:00:00:03:00,-39
1772918124876,sta2,,
1772918128011,sta1,02:00:00:00:03:00,-39
1772918128011,sta2,,
1772918131145,sta1,02:00:00:00:03:00,-39
1772918131145,sta2,,
1772918134278,sta1,02:00:00:00:03:00,-39
1772918134278,sta2,,
1772918137416,sta1,02:00:00:00:03:00,-39
1772918137416,sta2,,
1772918140549,sta1,02:00:00:00:03:00,-39
1772918140549,sta2,,
1772918143683,sta1,02:00:00:00:03:00,-39
1772918143683,sta2,,
1772918146817,sta1,02:00:00:00:03:00,-39
1772918146817,sta2,,
1772918149954,sta1,02:00:00:00:03:00,-39
1772918149954,sta2,,
1772918153088,sta1,02:00:00:00:03:00,-39
1772918153088,sta2,,
1772918156224,sta1,02:00:00:00:03:00,-39
1772918156224,sta2,,
1772918159358,sta1,02:00:00:00:03:00,-39
1772918159358,sta2,,
1772918162495,sta1,02:00:00:00:03:00,-39
1772918162495,sta2,,
1772918165628,sta1,02:00:00:00:03:00,-39
1772918165628,sta2,,
1772918168764,sta1,02:00:00:00:03:00,-39
1772918168764,sta2,,
1772918171898,sta1,02:00:00:00:03:00,-39
1772918171898,sta2,,
1772918175034,sta1,02:00:00:00:03:00,-39
1772918175034,sta2,,
1772918178169,sta1,02:00:00:00:03:00,-39
1772918178169,sta2,,
1772918181304,sta1,02:00:00:00:03:00,-39
1772918181304,sta2,,
1772918184437,sta1,02:00:00:00:03:00,-39
1772918184437,sta2,,
1772918187575,sta1,02:00:00:00:03:00,-39
1772918187575,sta2,,
1772918190708,sta1,02:00:00:00:03:00,-39
1772918190708,sta2,,
1772918193842,sta1,02:00:00:00:03:00,-39
1772918193842,sta2,,
1772918196977,sta1,02:00:00:00:03:00,-39
1772918196977,sta2,,
1772918200112,sta1,02:00:00:00:03:00,-39
1772918200112,sta2,,
1772918203246,sta1,02:00:00:00:03:00,-39
1772918203246,sta2,,
1772918206380,sta1,02:00:00:00:03:00,-39
1772918206380,sta2,,
1772918209515,sta1,02:00:00:00:03:00,-39
1772918209515,sta2,,
1772918212649,sta1,02:00:00:00:03:00,-39
1772918212649,sta2,,
1772918215783,sta1,02:00:00:00:03:00,-39
1772918215783,sta2,,
1772918218916,sta1,02:00:00:00:03:00,-39
1772918218916,sta2,,
1772918222051,sta1,02:00:00:00:03:00,-39
1772918222051,sta2,,
1772918225185,sta1,02:00:00:00:03:00,-39
1772918225185,sta2,,
1772918228322,sta1,02:00:00:00:03:00,-39
1772918228322,sta2,,
1772918231456,sta1,02:00:00:00:03:00,-39
1772918231456,sta2,,
1772918234593,sta1,02:00:00:00:03:00,-39
1772918234593,sta2,,
1772918237726,sta1,02:00:00:00:03:00,-39
1772918237726,sta2,,
1772918240861,sta1,02:00:00:00:03:00,-39
1772918240861,sta2,,
1772918243997,sta1,02:00:00:00:03:00,-39
1772918243997,sta2,,
1772918247131,sta1,02:00:00:00:03:00,-39
1772918247131,sta2,,
1772918250266,sta1,02:00:00:00:03:00,-39
1772918250266,sta2,,
1772918253401,sta1,02:00:00:00:03:00,-39
1772918253401,sta2,,
1772918256534,sta1,02:00:00:00:03:00,-39
1772918256534,sta2,,
1772918259672,sta1,02:00:00:00:03:00,-39
1772918259672,sta2,,
1772918262806,sta1,02:00:00:00:03:00,-39
1772918262806,sta2,,
1772918265941,sta1,02:00:00:00:03:00,-39
1772918265941,sta2,,
1772918269074,sta1,02:00:00:00:03:00,-39
1772918269074,sta2,,
1772918270081,sta1,02:00:00:00:03:00,-39
1772918270081,sta2,,
