ts_ms,sta,status_code,latency_ms
1772832868894,sta2,0,3084.831
1772832868893,sta1,0,3086.259
1772832871991,sta1,0,3062.639
1772832871990,sta2,0,3061.688
1772832875062,sta2,0,3060.921
1772832875062,sta1,0,3061.072
1772832878134,sta2,0,3062.718
1772832878135,sta1,0,3062.718
1772832881207,sta2,0,3062.879
1772832881207,sta1,0,3062.054
1772832884279,sta2,0,3062.095
1772832884279,sta1,0,3062.095
1772832887351,sta2,0,3060.822
1772832887352,sta1,0,3059.127
1772832890424,sta2,0,3058.140
1772832890424,sta1,0,3058.113
1772832893495,sta2,0,3063.442
1772832893495,sta1,0,3062.719
1772832896568,sta1,0,3060.742
1772832896568,sta2,0,3060.742
1772832899639,sta1,0,3061.646
1772832899639,sta2,0,3061.646
1772832902712,sta2,0,3060.600
1772832902712,sta1,0,3059.476
1772832905783,sta2,0,3061.689
1772832905783,sta1,0,3061.589
1772832908856,sta2,0,3061.031
1772832908856,sta1,0,3061.224
1772832911927,sta2,0,3062.182
1772832911927,sta1,0,3062.622
1772832914999,sta1,0,3062.753
1772832914999,sta2,0,3062.094
1772832918071,sta2,0,3059.644
1772832918071,sta1,0,3061.765
1772832921143,sta2,0,3060.220
1772832921143,sta1,0,3061.179
1772832924215,sta2,0,3060.140
1772832924215,sta1,0,3060.504
1772832927287,sta2,0,3063.278
1772832927287,sta1,0,3062.630
1772832930359,sta1,0,3063.064
1772832930359,sta2,0,3062.086
1772832933430,sta2,0,3060.473
1772832933430,sta1,0,3062.397
1772832936501,sta2,0,3065.789
1772832936502,sta1,0,3067.176
1772832939573,sta2,0,3066.965
1772832939574,sta1,0,3066.111
1772832942645,sta2,0,3064.394
1772832942645,sta1,0,3063.195
1772832945718,sta2,0,3062.433
1772832945718,sta1,0,3062.862
1772832948790,sta2,0,3059.512
1772832948790,sta1,0,3061.524
1772832951862,sta1,0,3066.459
1772832951861,sta2,0,3067.039
1772832954935,sta1,0,3058.533
1772832954935,sta2,0,3058.557
1772832958006,sta1,0,3063.980
1772832958006,sta2,0,3062.243
1772832961078,sta1,0,3065.112
1772832961078,sta2,0,3064.923
1772832964150,sta2,0,3062.331
1772832964150,sta1,0,3062.243
1772832967221,sta2,0,3066.825
1772832967221,sta1,0,3065.870
1772832970294,sta1,0,3062.432
1772832970294,sta2,0,3062.361
1772832973365,sta2,0,3066.601
1772832973365,sta1,0,3065.939
1772832976438,sta2,0,3060.389
1772832976438,sta1,0,3061.453
1772832979510,sta2,0,3065.808
1772832979510,sta1,0,3068.165
1772832982582,sta1,0,3065.146
1772832982582,sta2,0,3065.485
1772832985653,sta1,0,3064.299
1772832985653,sta2,0,3064.405
1772832988725,sta1,0,3066.039
1772832988725,sta2,0,3065.987
1772832991797,sta1,0,3067.236
1772832991798,sta2,0,3064.646
