ts_ms,sta,ap,rssi_dbm
1772833168986,sta2,,
1772833169986,sta1,,
1772833169986,sta2,,
1772833170987,sta1,,
1772833170987,sta2,,
1772833171987,sta1,,
1772833171987,sta2,,
1772833172987,sta1,,
1772833172987,sta2,,
1772833173988,sta1,,
1772833173988,sta2,,
1772833174989,sta1,,
1772833174989,sta2,,
1772833175989,sta1,,
1772833175989,sta2,,
1772833176989,sta1,,
1772833176989,sta2,,
1772833177990,sta1,,
1772833177990,sta2,,
1772833178990,sta1,,
1772833178990,sta2,,
1772833179990,sta1,,
1772833179990,sta2,,
1772833180991,sta1,,
1772833180991,sta2,,
1772833181991,sta1,,
1772833181991,sta2,,
1772833182991,sta1,,
1772833182991,sta2,,
1772833183991,sta1,,
1772833183991,sta2,,
1772833184992,sta1,,
1772833184992,sta2,,
1772833185992,sta1,,
1772833185992,sta2,,
1772833186993,sta1,,
1772833186993,sta2,,
1772833187993,sta1,,
1772833187993,sta2,,
1772833188993,sta1,,
1772833188993,sta2,,
1772833189994,sta1,,
1772833189994,sta2,,
1772833190994,sta1,,
1772833190994,sta2,,
1772833191994,sta1,,
1772833191994,sta2,,
1772833192995,sta1,,
1772833192995,sta2,,
1772833193995,sta1,,
1772833193995,sta2,,
1772833194995,sta1,,
1772833194995,sta2,,
1772833195995,sta1,,
1772833195995,sta2,,
1772833196996,sta1,,
1772833196996,sta2,,
1772833197996,sta1,,
1772833197996,sta2,,
1772833198996,sta1,,
1772833198996,sta2,,
1772833199996,sta1,,
1772833199996,sta2,,
1772833200997,sta1,,
1772833200997,sta2,,
1772833201997,sta1,,
1772833201997,sta2,,
1772833202997,sta1,,
1772833202997,sta2,,
1772833203997,sta1,,
1772833203997,sta2,,
1772833204998,sta1,,
1772833204998,sta2,,
1772833205998,sta1,,
1772833205998,sta2,,
1772833206998,sta1,,
1772833206998,sta2,,
1772833207999,sta1,,
1772833207999,sta2,,
1772833208999,sta1,,
1772833208999,sta2,,
1772833209999,sta1,,
1772833209999,sta2,,
1772833210999,sta1,,
1772833210999,sta2,,
1772833212000,sta1,,
1772833212000,sta2,,
1772833213000,sta1,,
1772833213000,sta2,,
1772833214000,sta1,,
1772833214000,sta2,,
1772833215001,sta1,,
1772833215001,sta2,,
1772833216001,sta1,,
1772833216001,sta2,,
1772833217001,sta1,,
1772833217001,sta2,,
1772833218001,sta1,,
1772833218001,sta2,,
1772833219002,sta1,,
1772833219002,sta2,,
1772833220002,sta1,,
1772833220002,sta2,,
1772833221003,sta1,,
1772833221003,sta2,,
1772833222003,sta1,,
1772833222003,sta2,,
1772833223003,sta1,,
1772833223003,sta2,,
1772833224004,sta1,,
1772833224004,sta2,,
1772833225004,sta1,,
1772833225004,sta2,,
1772833226005,sta1,,
1772833226005,sta2,,
1772833227005,sta1,,
1772833227005,sta2,,
1772833228006,sta1,,
1772833228006,sta2,,
1772833229007,sta1,,
1772833229007,sta2,,
1772833230007,sta1,,
1772833230007,sta2,,
1772833231007,sta1,,
1772833231007,sta2,,
1772833232008,sta1,,
1772833232008,sta2,,
1772833233008,sta1,,
1772833233008,sta2,,
1772833234008,sta1,,
1772833234008,sta2,,
1772833235009,sta1,,
1772833235009,sta2,,
1772833236009,sta1,,
1772833236009,sta2,,
1772833237009,sta1,,
1772833237009,sta2,,
1772833238010,sta1,,
1772833238010,sta2,,
1772833239010,sta1,,
1772833239010,sta2,,
1772833240011,sta1,,
1772833240011,sta2,,
1772833241011,sta1,,
1772833241011,sta2,,
1772833242011,sta1,,
1772833242011,sta2,,
1772833243012,sta1,,
1772833243012,sta2,,
1772833244012,sta1,,
1772833244012,sta2,,
1772833245012,sta1,,
1772833245012,sta2,,
1772833246013,sta1,,
1772833246013,sta2,,
1772833247013,sta1,,
1772833247013,sta2,,
1772833248013,sta1,,
1772833248013,sta2,,
1772833249014,sta1,,
1772833249014,sta2,,
1772833250014,sta1,,
1772833250014,sta2,,
1772833251015,sta1,,
1772833251015,sta2,,
1772833252015,sta1,,
1772833252015,sta2,,
1772833253016,sta1,,
1772833253016,sta2,,
1772833254017,sta1,,
1772833254017,sta2,,
1772833255017,sta1,,
1772833255017,sta2,,
1772833256018,sta1,,
1772833256018,sta2,,
1772833257018,sta1,,
1772833257018,sta2,,
1772833258019,sta1,,
1772833258019,sta2,,
1772833259019,sta1,,
1772833259019,sta2,,
1772833260019,sta1,,
1772833260019,sta2,,
1772833261020,sta1,,
1772833261020,sta2,,
1772833262020,sta1,,
1772833262020,sta2,,
1772833263021,sta1,,
