ts_ms,sta,ap,rssi_dbm
1772648530473,sta1,ap1,-36
1772648530490,sta2,ap1,-36
1772648531495,sta1,ap1,-36
1772648531499,sta2,ap1,-36
1772648532503,sta1,ap1,-36
1772648532507,sta2,ap1,-36
1772648533512,sta1,ap1,-36
1772648533532,sta2,ap1,-36
1772648534537,sta1,ap1,-36
1772648534555,sta2,ap1,-36
1772648535559,sta1,ap1,-36
1772648535562,sta2,ap1,-36
1772648536566,sta1,ap1,-36
1772648536569,sta2,ap1,-36
1772648537574,sta1,ap1,-36
1772648537577,sta2,ap1,-36
1772648538581,sta1,ap1,-36
1772648538584,sta2,ap1,-36
1772648539600,sta1,ap1,-36
1772648539603,sta2,ap1,-36
1772648543682,sta1,,
1772648544707,sta2,,
1772648546817,sta1,,
1772648547843,sta2,,
1772648549954,sta1,,
1772648550979,sta2,,
1772648553089,sta1,,
1772648554115,sta2,,
1772648556228,sta1,,
1772648557249,sta2,,
1772648559362,sta1,,
1772648560386,sta2,,
1772648562499,sta1,,
1772648563522,sta2,,
1772648565634,sta1,,
1772648566657,sta2,,
1772648568771,sta1,,
1772648569795,sta2,,
1772648571905,sta1,,
1772648572930,sta2,,
1772648575041,sta1,,
1772648576065,sta2,,
1772648578178,sta1,,
1772648579202,sta2,,
1772648581313,sta1,,
1772648582338,sta2,,
1772648584449,sta1,,
1772648585476,sta2,,
1772648587585,sta1,,
1772648588611,sta2,,
1772648590721,sta1,,
1772648591746,sta2,,
1772648593858,sta1,,
1772648594883,sta2,,
1772648596993,sta1,,
1772648598017,sta2,,
1772648600129,sta1,,
1772648601153,sta2,,
1772648603265,sta1,,
1772648604288,sta2,,
1772648606401,sta1,,
1772648607425,sta2,,
1772648609538,sta1,,
1772648610561,sta2,,
1772648612673,sta1,,
1772648613698,sta2,,
1772648615809,sta1,,
1772648616833,sta2,,
1772648618944,sta1,,
1772648619968,sta2,,
1772648622080,sta1,,
1772648623106,sta2,,
1772648625217,sta1,,
