ts_ms,sta,ap,rssi_dbm
1772649692909,sta1,ap1,-36
1772649692928,sta2,ap1,-36
1772649693934,sta1,ap1,-36
1772649693938,sta2,ap1,-36
1772649694948,sta1,ap1,-36
1772649694951,sta2,ap1,-36
1772649695957,sta1,ap1,-36
1772649695960,sta2,ap1,-36
1772649696966,sta1,ap1,-36
1772649696969,sta2,ap1,-36
1772649697989,sta1,ap1,-49
1772649697991,sta2,ap1,-49
1772649698996,sta1,ap1,-49
1772649698998,sta2,ap1,-49
1772649700002,sta1,ap1,-49
1772649700005,sta2,ap1,-49
1772649701010,sta1,ap1,-49
1772649701013,sta2,ap1,-49
1772649702024,sta1,ap1,-49
1772649702047,sta2,ap1,-49
1772649703052,sta1,ap1,-49
1772649703055,sta2,ap1,-49
1772649704060,sta1,ap1,-49
1772649704083,sta2,ap1,-49
1772649705088,sta1,ap1,-49
1772649705091,sta2,ap1,-49
1772649706096,sta1,ap1,-49
1772649706120,sta2,ap1,-49
1772649707856,sta1,ap1,-49
1772649707859,sta2,ap1,-49
1772649708865,sta1,ap1,-49
1772649708868,sta2,ap1,-49
1772649709874,sta1,ap1,-49
1772649709877,sta2,ap1,-49
1772649710883,sta1,ap1,-49
1772649710886,sta2,ap1,-49
1772649711892,sta1,ap1,-49
1772649711896,sta2,ap1,-49
1772649712902,sta1,ap1,-49
1772649712906,sta2,ap1,-49
1772649713912,sta1,ap1,-49
1772649713915,sta2,ap1,-49
1772649714921,sta1,ap1,-49
1772649714924,sta2,ap1,-49
1772649715952,sta1,ap1,-49
1772649715955,sta2,ap1,-49
1772649716962,sta1,ap1,-49
1772649716965,sta2,ap1,-49
1772649717971,sta1,ap1,-49
1772649717974,sta2,ap1,-49
