ts_ms,sta,status_code,latency_ms
1772649692925,sta2,200,18.095
1772649692927,sta1,200,20.687
1772649692995,sta2,200,19.972
1772649692996,sta1,200,17.881
1772649693067,sta1,200,20.656
1772649693067,sta2,200,21.115
1772649693135,sta2,200,17.587
1772649693136,sta1,200,17.997
1772649693205,sta1,200,19.057
1772649693206,sta2,200,19.764
1772649693273,sta1,200,17.578
1772649693274,sta2,200,18.012
1772649693342,sta1,200,18.778
1772649693343,sta2,200,18.618
1772649693411,sta2,200,18.026
1772649693412,sta1,200,18.898
1772649693482,sta1,200,19.330
1772649693482,sta2,200,20.566
1772649693551,sta1,200,19.386
1772649693552,sta2,200,19.358
1772649693622,sta1,200,19.590
1772649693622,sta2,200,19.306
1772649693689,sta1,200,17.222
1772649693689,sta2,200,17.264
1772649693756,sta1,200,15.931
1772649693756,sta2,200,15.826
1772649693823,sta1,200,17.356
1772649693825,sta2,200,18.261
1772649693895,sta1,200,21.409
1772649693896,sta2,200,20.984
1772649693966,sta1,200,19.714
1772649693966,sta2,200,20.003
1772649694037,sta2,200,20.093
1772649694037,sta1,200,20.483
1772649694104,sta1,200,16.770
1772649694105,sta2,200,18.035
1772649694174,sta1,200,19.315
1772649694174,sta2,200,18.596
1772649694242,sta1,200,17.601
1772649694242,sta2,200,17.484
1772649694312,sta1,200,18.991
1772649694312,sta2,200,19.441
1772649694384,sta2,200,21.747
1772649694385,sta1,200,21.634
1772649694456,sta1,200,20.471
1772649694456,sta2,200,21.178
1772649694526,sta1,200,19.910
1772649694526,sta2,200,20.023
1772649694596,sta1,200,19.250
1772649694596,sta2,200,19.517
1772649694667,sta2,200,20.456
1772649694667,sta1,200,20.935
1772649694736,sta2,200,18.319
1772649694736,sta1,200,18.463
1772649694804,sta1,200,17.526
1772649694805,sta2,200,18.275
1772649694875,sta1,200,19.832
1772649694875,sta2,200,19.546
1772649694945,sta1,200,19.964
1772649694945,sta2,200,20.051
1772649695015,sta1,200,19.253
1772649695015,sta2,200,19.274
1772649695082,sta1,200,16.822
1772649695083,sta2,200,16.884
1772649695153,sta1,200,19.890
1772649695153,sta2,200,19.672
1772649695221,sta2,200,17.565
1772649695221,sta1,200,18.075
1772649695289,sta2,200,17.045
1772649695290,sta1,200,17.975
1772649695358,sta2,200,18.936
1772649695359,sta1,200,18.571
1772649695427,sta1,200,17.778
1772649695428,sta2,200,18.876
1772649695496,sta1,200,18.919
1772649695498,sta2,200,19.720
1772649695567,sta2,200,19.416
1772649695568,sta1,200,20.734
1772649695636,sta1,200,17.029
1772649695636,sta2,200,18.285
1772649695703,sta1,200,17.299
1772649695705,sta2,200,18.415
1772649695772,sta1,200,17.945
1772649695772,sta2,200,16.837
1772649695839,sta1,200,16.641
1772649695839,sta2,200,16.774
1772649695907,sta1,200,17.614
1772649695908,sta2,200,18.248
1772649695973,sta1,200,15.784
1772649695976,sta2,200,18.405
1772649696043,sta1,200,19.595
1772649696044,sta2,200,17.553
1772649696110,sta1,200,16.330
1772649696111,sta2,200,16.482
1772649696177,sta1,200,16.905
1772649696177,sta2,200,16.032
1772649696244,sta2,200,16.584
1772649696245,sta1,200,16.838
1772649696311,sta2,200,15.594
1772649696311,sta1,200,15.984
1772649696379,sta1,200,17.377
1772649696380,sta2,200,18.133
1772649696448,sta1,200,17.451
1772649696449,sta2,200,18.663
1772649696517,sta1,200,18.569
1772649696517,sta2,200,17.173
1772649696586,sta1,200,18.382
1772649696586,sta2,200,18.426
1772649696655,sta1,200,19.059
1772649696656,sta2,200,19.095
1772649696724,sta1,200,17.777
1772649696724,sta2,200,18.548
1772649696792,sta2,200,16.851
1772649696793,sta1,200,18.295
1772649696860,sta2,200,17.239
1772649696860,sta1,200,16.255
1772649696930,sta1,200,19.469
1772649696930,sta2,200,20.106
1772649696999,sta1,200,19.013
1772649697000,sta2,200,19.097
1772649697071,sta1,200,21.541
1772649697072,sta2,200,22.139
1772649697143,sta2,200,20.331
1772649697144,sta1,200,21.890
1772649697213,sta1,200,18.712
1772649697214,sta2,200,20.562
1772649697283,sta2,200,19.082
1772649697283,sta1,200,19.858
1772649697354,sta1,200,19.983
1772649697354,sta2,200,20.665
1772649697424,sta1,200,19.965
1772649697425,sta2,200,20.205
1772649697492,sta1,200,16.788
1772649697493,sta2,200,17.886
1772649697561,sta1,200,18.998
1772649697561,sta2,200,17.894
1772649697631,sta2,200,19.446
1772649697632,sta1,200,19.903
1772649697702,sta1,200,20.029
1772649697703,sta2,200,20.638
1772649697773,sta2,200,19.328
1772649697773,sta1,200,19.836
1772649697841,sta1,200,17.560
1772649697842,sta2,200,18.845
1772649697910,sta1,200,18.376
1772649697910,sta2,200,17.377
1772649697986,sta1,200,25.219
1772649697986,sta2,200,25.635
1772649698060,sta2,200,23.822
1772649698061,sta1,200,24.592
1772649698138,sta1,200,26.202
1772649698138,sta2,200,26.985
1772649698216,sta2,200,27.192
1772649698217,sta1,200,28.304
1772649698293,sta1,200,26.420
1772649698294,sta2,200,27.439
1772649698368,sta1,200,24.249
1772649698369,sta2,200,24.855
1772649698447,sta1,200,28.167
1772649698447,sta2,200,28.416
1772649698525,sta2,200,26.888
1772649698525,sta1,200,27.958
1772649698602,sta1,200,26.108
1772649698602,sta2,200,26.766
1772649698677,sta1,200,25.438
1772649698678,sta2,200,25.512
1772649698752,sta2,200,24.129
1772649698754,sta1,200,25.590
1772649698832,sta1,200,27.779
1772649698832,sta2,200,29.365
1772649698908,sta2,200,25.675
1772649698909,sta1,200,26.615
1772649698986,sta1,200,26.506
1772649698986,sta2,200,27.342
1772649699064,sta2,200,27.489
1772649699064,sta1,200,27.836
1772649699140,sta2,200,25.594
1772649699141,sta1,200,25.671
1772649699217,sta1,200,26.306
1772649699218,sta2,200,26.834
1772649699295,sta2,200,26.596
1772649699295,sta1,200,27.283
1772649699373,sta2,200,27.063
1772649699373,sta1,200,27.508
1772649699449,sta1,200,24.980
1772649699449,sta2,200,25.567
1772649699524,sta2,200,24.714
1772649699525,sta1,200,25.986
1772649699598,sta2,200,23.889
1772649699599,sta1,200,23.165
1772649699674,sta1,200,25.092
1772649699675,sta2,200,25.653
1772649699750,sta1,200,24.839
1772649699776,sta2,200,24.393
1772649699825,sta1,200,24.578
1772649699850,sta2,200,23.462
1772649699900,sta1,200,25.057
1772649699923,sta2,200,23.151
1772649699976,sta1,200,25.472
1772649699997,sta2,200,23.263
1772649700051,sta1,200,24.513
1772649700074,sta2,200,26.612
1772649700128,sta1,200,26.334
1772649700149,sta2,200,24.404
1772649700203,sta1,200,24.486
1772649700226,sta2,200,26.212
1772649700278,sta1,200,24.602
1772649700301,sta2,200,24.840
1772649700354,sta1,200,24.776
