ts_ms,sta,request_id,status_code,latency_ms
1776976509780,sta3,409,200,4.233
1776976509770,sta4,402,200,13.123
1776976509787,sta1,402,200,10.355
1776976509791,sta2,404,200,10.963000000000001
1776976509818,sta3,410,200,13.488999999999999
1776976509824,sta4,403,200,15.84
1776976509838,sta1,403,200,15.176
1776976509838,sta2,405,200,9.815000000000001
1776976509864,sta3,411,200,9.011
1776976509872,sta4,404,200,14.336
1776976509891,sta2,406,200,12.921
1776976509889,sta1,404,200,12.402
1776976509907,sta3,412,200,11.553
1776976509924,sta4,405,200,10.497
1776976509938,sta2,407,200,9.503
1776976509940,sta1,405,200,13.564
1776976509953,sta3,413,200,14.392
1776976509970,sta4,406,200,10.175
1776976509982,sta2,408,200,9.905000000000001
1776976510001,sta3,414,200,10.607
1776976510014,sta4,407,200,11.115
1776976510025,sta2,409,200,11.331000000000001
1776976510045,sta3,415,200,12.334
1776976510066,sta4,408,200,16.902
1776976510069,sta2,410,200,17.767000000000003
1776976510092,sta3,416,200,10.127
1776976510122,sta4,409,200,12.304
1776976510125,sta2,411,200,17.854
1776976510136,sta3,417,200,12.27
1776976510168,sta4,410,200,9.625
1776976510176,sta2,412,200,13.527000000000001
1776976510189,sta3,418,200,10.141
1776976510212,sta4,411,200,11.799000000000001
1776976510223,sta2,413,200,11.562
1776976510239,sta3,419,200,12.062
1776976510259,sta4,412,200,12.770999999999999
1776976510268,sta2,414,200,13.168
1776976510293,sta3,420,200,15.479
1776976510306,sta4,413,200,10.531
1776976510314,sta2,415,200,13.114
1776976510347,sta3,421,200,14.059999999999999
1776976510356,sta4,414,200,13.376000000000001
1776976510361,sta2,416,200,15.049999999999999
1776976510393,sta3,422,200,12.442
1776976510402,sta4,415,200,15.424999999999999
1776976510410,sta2,417,200,9.691
1776976510439,sta3,423,200,11.958
1776976510452,sta4,416,200,9.514999999999999
1776976510459,sta2,418,200,9.253
1776976510483,sta3,424,200,11.837
1776976510497,sta4,417,200,12.696000000000002
1776976510508,sta2,419,200,10.958
1776976510528,sta3,425,200,14.095999999999998
1776976510544,sta4,418,200,15.268
1776976510553,sta2,420,200,14.467
1776976510575,sta3,426,200,11.879000000000001
1776976510598,sta4,419,200,10.844
1776976510600,sta2,421,200,11.144
1776976510626,sta3,427,200,15.149
1776976510643,sta4,420,200,9.667
1776976510648,sta2,422,200,13.672
1776976510676,sta3,428,200,10.049000000000001
1776976510688,sta4,421,200,13.145999999999999
1776976510696,sta2,423,200,10.545
1776976510719,sta3,429,200,10.578000000000001
1776976510736,sta4,422,200,12.441
1776976510741,sta2,424,200,15.363
1776976510762,sta3,430,200,9.401
1776976510781,sta4,423,200,7.758
1776976510795,sta2,425,200,10.947000000000001
1776976510807,sta3,431,200,11.745999999999999
1776976510822,sta4,424,200,7.433000000000001
1776976510844,sta2,426,200,11.788
1776976510855,sta3,432,200,12.095
1776976510867,sta4,425,200,11.514999999999999
1776976510889,sta2,427,200,12.057
1776976510900,sta3,433,200,14.029
1776976510918,sta4,426,200,13.41
1776976510940,sta2,428,200,11.006
1776976510954,sta3,434,200,10.203999999999999
1776976510966,sta4,427,200,14.263
1776976510984,sta2,429,200,12.203999999999999
1776976511005,sta3,435,200,11.520000000000001
1776976511013,sta4,428,200,10.564
1776976511029,sta2,430,200,12.058
1776976511048,sta3,436,200,9.452
1776976511060,sta4,429,200,13.767
1776976511077,sta2,431,200,12.947999999999999
1776976511092,sta3,437,200,9.252
1776976511109,sta4,430,200,9.91
1776976511123,sta2,432,200,14.886999999999999
1776976511135,sta3,438,200,14.836
1776976511157,sta4,431,200,12.872
1776976511182,sta3,439,200,12.097999999999999
1776976511178,sta2,433,200,15.691
1776976511207,sta4,432,200,10.791
1776976511233,sta2,434,200,11.981
1776976511227,sta3,440,200,13.94
1776976511250,sta4,433,200,11.551
1776976511277,sta2,435,200,13.761000000000001
1776976511280,sta3,441,200,15.474
1776976511301,sta4,434,200,9.416
1776976511330,sta2,436,200,11.357000000000001
1776976511330,sta3,442,200,13.58
1776976511350,sta4,435,200,11.963
1776976511379,sta2,437,200,12.192
1776976511384,sta3,443,200,13.727
1776976511402,sta4,436,200,10.255
1776976511431,sta3,444,200,13.158
1776976511426,sta2,438,200,17.533
1776976511446,sta4,437,200,13.482
1776976511477,sta3,445,200,9.767
1776976511482,sta2,439,200,12.592
1776976511496,sta4,438,200,10.847000000000001
1776976511522,sta3,446,200,12.036
1776976511528,sta2,440,200,13.252999999999998
1776976511541,sta4,439,200,10.293
1776976511565,sta3,447,200,16.382
1776976511574,sta2,441,200,14.748000000000001
1776976511586,sta4,440,200,11.548
1776976511614,sta3,448,200,13.485000000000001
1776976511623,sta2,442,200,11.99
1776976511631,sta4,441,200,13.347
1776976511666,sta3,449,200,12.363000000000001
1776976511670,sta2,443,200,16.978
1776976511684,sta4,442,200,12.437
1776976511716,sta3,450,200,12.002
1776976511727,sta2,444,200,15.351
1776976511740,sta4,443,200,19.647000000000002
1776976511761,sta3,451,200,10.592
1776976511781,sta2,445,200,12.161
1776976511794,sta4,444,200,21.356
1776976511815,sta3,452,200,12.901
1776976511828,sta2,446,200,15.923
1776976511852,sta4,445,200,9.249
1776976511863,sta3,453,200,13.801
1776976511880,sta2,447,200,19.121
1776976511903,sta4,446,200,15.464
1776976511910,sta3,454,200,18.326999999999998
1776976511940,sta2,448,200,14.474
1776976511953,sta4,447,200,15.261999999999999
1776976511966,sta3,455,200,14.499
1776976511992,sta2,449,200,14.46
1776976512007,sta4,448,200,10.09
1776976512021,sta3,456,200,13.734
1776976512044,sta2,450,200,12.793000000000001
1776976512056,sta4,449,200,11.962
1776976512076,sta3,457,200,13.579
1776976512092,sta2,451,200,12.097
1776976512108,sta4,450,200,15.450000000000001
1776976512130,sta3,458,200,14.357
1776976512144,sta2,452,200,12.921
1776976512164,sta4,451,200,16.421000000000003
1776976512179,sta3,459,200,14.895999999999999
1776976512197,sta2,453,200,12.741999999999999
1776976512224,sta4,452,200,16.337999999999997
1776976512229,sta3,460,200,13.010000000000002
1776976512246,sta2,454,200,9.463
1776976512276,sta4,453,200,15.432
1776976512276,sta3,461,200,16.634
1776976512293,sta2,455,200,9.222
1776976512326,sta4,454,200,14.911000000000001
1776976512333,sta3,462,200,14.107
1776976512343,sta2,456,200,14.167000000000002
1776976512379,sta4,455,200,13.938
1776976512387,sta3,463,200,14.781
1776976512395,sta2,457,200,13.293
1776976512429,sta4,456,200,12.373999999999999
1776976512438,sta3,464,200,12.678
1776976512448,sta2,458,200,9.542
1776976512482,sta3,465,200,10.731
1776976512479,sta4,457,200,13.539000000000001
1776976512492,sta2,459,200,11.426
1776976512526,sta3,466,200,12.975
1776976512530,sta4,458,200,12.301
1776976512542,sta2,460,200,12.93
1776976512576,sta4,459,200,9.766
1776976512574,sta3,467,200,12.087
1776976512589,sta2,461,200,7.218999999999999
1776976512619,sta3,468,200,10.264000000000001
1776976512619,sta4,460,200,12.540000000000001
1776976512630,sta2,462,200,12.783
1776976512664,sta3,469,200,16.342
1776976512670,sta4,461,200,15.863999999999999
1776976512679,sta2,463,200,16.029
1776976512713,sta3,470,200,17.294
1776976512719,sta4,462,200,16.784
1776976512727,sta2,464,200,11.509
1776976512765,sta3,471,200,12.27
1776976512767,sta4,463,200,11.949
1776976512771,sta2,465,200,11.637
1776976512809,sta3,472,200,11.83
1776976512814,sta4,464,200,12.475
1776976512822,sta2,466,200,10.479000000000001
1776976512857,sta3,473,200,12.394
1776976512861,sta4,465,200,14.814
1776976512872,sta2,467,200,10.318000000000001
1776976512903,sta3,474,200,12.602
1776976512909,sta4,466,200,12.958
1776976512916,sta2,468,200,11.216000000000001
1776976512948,sta3,475,200,14.491999999999999
1776976512959,sta4,467,200,11.465
1776976512960,sta2,469,200,12.754
1776976512995,sta3,476,200,17.36
1776976513005,sta4,468,200,19.158
1776976513013,sta2,470,200,17.625999999999998
1776976513046,sta3,477,200,18.528
1776976513059,sta4,469,200,13.594
1776976513067,sta2,471,200,19.576
1776976513106,sta3,478,200,12.071
1776976513107,sta4,470,200,15.32
1776976513122,sta2,472,200,11.395999999999999
1776976513153,sta3,479,200,14.548
1776976513156,sta4,471,200,18.212
1776976513175,sta2,473,200,11.256
1776976513202,sta3,480,200,11.742
1776976513215,sta4,472,200,11.757
1776976513223,sta2,474,200,10.961
1776976513247,sta3,481,200,14.048
1776976513263,sta4,473,200,15.685999999999998
1776976513275,sta2,475,200,13.862
1776976513301,sta3,482,200,17.042
1776976513313,sta4,474,200,13.114
1776976513324,sta2,476,200,14.734
1776976513350,sta3,483,200,13.152000000000001
1776976513367,sta4,475,200,12.552000000000001
1776976513372,sta2,477,200,18.37
1776976513398,sta3,484,200,12.097
1776976513426,sta2,478,200,11.545
1776976513415,sta4,476,200,18.785
1776976513444,sta3,485,200,9.455
1776976513470,sta2,479,200,13.014
1776976513474,sta4,477,200,12.455
1776976513488,sta3,486,200,12.104000000000001
1776976513515,sta2,480,200,13.465
1776976513525,sta4,478,200,10.99
1776976513534,sta3,487,200,13.033
1776976513561,sta2,481,200,8.655
1776976513573,sta4,479,200,12.902999999999999
1776976513581,sta3,488,200,9.501000000000001
1776976513602,sta2,482,200,10.622
1776976513624,sta3,489,200,11.594
1776976513622,sta4,480,200,15.655
1776976513653,sta2,483,200,11.440000000000001
1776976513670,sta3,490,200,14.125
1776976513676,sta4,481,200,13.651
1776976513701,sta2,484,200,12.403
1776976513720,sta3,491,200,11.258000000000001
1776976513723,sta4,482,200,16.327
1776976513746,sta2,485,200,10.636
1776976513766,sta3,492,200,10.921999999999999
1776976513779,sta4,483,200,8.389000000000001
1776976513794,sta2,486,200,10.831999999999999
1776976513812,sta3,493,200,10.292000000000002
1776976513825,sta4,484,200,16.276
1776976513842,sta2,487,200,9.245
1776976513857,sta3,494,200,10.703000000000001
1776976513877,sta4,485,200,10.407
1776976513887,sta2,488,200,10.312
1776976513903,sta3,495,200,9.115
1776976513929,sta2,489,200,13.605
1776976513921,sta4,486,200,21.231
1776976513949,sta3,496,200,12.52
1776976513976,sta2,490,200,12.961
1776976513980,sta4,487,200,14.765
1776976513996,sta3,497,200,14.39
1776976514031,sta4,488,200,12.929
1776976514024,sta2,491,200,17.097
1776976514045,sta3,498,200,11.68
1776976514077,sta4,489,200,11.929
1776976514079,sta2,492,200,12.293
1776976514094,sta3,499,200,10.215
1776976514122,sta4,490,200,13.641
1776976514127,sta2,493,200,14.542
1776976514138,sta3,500,200,10.686
1776976514168,sta4,491,200,12.094000000000001
1776976514175,sta2,494,200,16.820999999999998
1776976514184,sta3,501,200,17.974
1776976514216,sta4,492,200,17.322
1776976514226,sta2,495,200,13.565000000000001
1776976514236,sta3,502,200,11.419
1776976514268,sta4,493,200,10.768
1776976514285,sta3,503,200,11.449000000000002
1776976514279,sta2,496,200,16.605
1776976514317,sta4,494,200,14.295
1776976514330,sta3,504,200,8.985999999999999
1776976514334,sta2,497,200,14.153
1776976514364,sta4,495,200,13.114
1776976514374,sta3,505,200,10.940999999999999
1776976514383,sta2,498,200,15.483
1776976514416,sta4,496,200,15.823
1776976514417,sta3,506,200,15.128
1776976514435,sta2,499,200,9.767
1776976514464,sta4,497,200,11.918
1776976514468,sta3,507,200,16.769
1776976514486,sta2,500,200,8.621
1776976514515,sta4,498,200,11.502
1776976514516,sta3,508,200,11.584999999999999
1776976514535,sta2,501,200,10.625
1776976514559,sta4,499,200,8.222
1776976514566,sta3,509,200,10.581999999999999
1776976514580,sta2,502,200,9.94
1776976514601,sta4,500,200,15.055000000000001
1776976514612,sta3,510,200,13.15
1776976514629,sta2,503,200,12.441
1776976514657,sta4,501,200,12.998
1776976514660,sta3,511,200,15.226999999999999
1776976514681,sta2,504,200,12.087
1776976514704,sta4,502,200,13.110999999999999
1776976514710,sta3,512,200,17.01
1776976514728,sta2,505,200,10.505
1776976514757,sta4,503,200,13.212
1776976514759,sta3,513,200,15.969000000000001
1776976514774,sta2,506,200,13.761000000000001
1776976514806,sta4,504,200,12.379
1776976514808,sta3,514,200,15.924000000000001
1776976514825,sta2,507,200,12.48
1776976514862,sta3,515,200,18.874
1776976514854,sta4,505,200,31.834
1776976514880,sta2,508,200,13.126999999999999
1776976514917,sta3,516,200,15.674000000000001
1776976514922,sta4,506,200,12.825
1776976514933,sta2,509,200,8.567
1776976514966,sta3,517,200,15.318
1776976514968,sta4,507,200,19.005000000000003
1776976514977,sta2,510,200,12.814
1776976515015,sta3,518,200,15.004999999999999
1776976515027,sta2,511,200,17.547
1776976515026,sta4,508,200,24.575
1776976515064,sta3,519,200,12.631
1776976515089,sta4,509,200,11.865
1776976515088,sta2,512,200,13.715
1776976515113,sta3,520,200,10.706999999999999
1776976515137,sta4,510,200,11.087
1776976515141,sta2,513,200,10.257
1776976515160,sta3,521,200,11.463
1776976515181,sta4,511,200,9.979
1776976515190,sta2,514,200,10.022
1776976515206,sta3,522,200,8.975999999999999
1776976515224,sta4,512,200,9.438
1776976515235,sta2,515,200,12.972
1776976515247,sta3,523,200,15.216000000000001
1776976515266,sta4,513,200,12.716
1776976515281,sta2,516,200,10.959999999999999
1776976515303,sta3,524,200,12.168999999999999
1776976515317,sta4,514,200,12.59
1776976515329,sta2,517,200,11.612
1776976515349,sta3,525,200,13.613
1776976515364,sta4,515,200,11.437
1776976515380,sta2,518,200,11.620000000000001
1776976515395,sta3,526,200,12.836
1776976515409,sta4,516,200,12.860999999999999
1776976515424,sta2,519,200,11.783
1776976515443,sta3,527,200,13.774
1776976515455,sta4,517,200,13.794
1776976515476,sta2,520,200,10.164
1776976515490,sta3,528,200,13.781
1776976515501,sta4,518,200,14.536999999999999
1776976515519,sta2,521,200,13.558
1776976515544,sta3,529,200,8.703000000000001
1776976515547,sta4,519,200,14.392999999999999
1776976515572,sta2,522,200,10.626999999999999
1776976515586,sta3,530,200,14.241
1776976515595,sta4,520,200,13.664000000000001
1776976515616,sta2,523,200,12.587
1776976515639,sta3,531,200,11.145
1776976515643,sta4,521,200,15.11
1776976515662,sta2,524,200,10.619
1776976515685,sta3,532,200,15.535
1776976515699,sta4,522,200,11.951
1776976515712,sta2,525,200,11.984
1776976515733,sta3,533,200,10.658000000000001
1776976515746,sta4,523,200,11.996
1776976515764,sta2,526,200,11.620000000000001
1776976515776,sta3,534,200,13.087
1776976515791,sta4,524,200,10.07
1776976515810,sta2,527,200,11.790000000000001
1776976515823,sta3,535,200,9.51
1776976515835,sta4,525,200,13.484
1776976515857,sta2,528,200,11.901
1776976515872,sta3,536,200,9.104
1776976515883,sta4,526,200,10.154
1776976515904,sta2,529,200,11.983
1776976515921,sta3,537,200,14.767000000000001
1776976515932,sta4,527,200,11.247
1776976515956,sta2,530,200,11.216999999999999
1776976515968,sta3,538,200,14.078999999999999
1776976515977,sta4,528,200,14.102
1776976516004,sta2,531,200,15.502
1776976516015,sta3,539,200,12.736
1776976516025,sta4,529,200,13.799999999999999
1776976516066,sta3,540,200,11.527000000000001
1776976516056,sta2,532,200,17.878999999999998
1776976516073,sta4,530,200,12.69
1776976516110,sta3,541,200,12.256
1776976516112,sta2,533,200,12.556
1776976516124,sta4,531,200,10.037
1776976516158,sta3,542,200,12.08
1776976516160,sta2,534,200,16.85
1776976516169,sta4,532,200,18.294
1776976516203,sta3,543,200,11.571
1776976516215,sta2,535,200,15.158
1776976516219,sta4,533,200,13.741
1776976516254,sta3,544,200,10.989
1776976516263,sta2,536,200,14.116
1776976516272,sta4,534,200,13.472
1776976516300,sta3,545,200,14.134
1776976516310,sta2,537,200,13.284
1776976516327,sta4,535,200,13.873
1776976516348,sta3,546,200,13.328
1776976516357,sta2,538,200,11.19
1776976516382,sta4,536,200,14.269
1776976516397,sta3,547,200,12.540000000000001
1776976516402,sta2,539,200,12.149999999999999
1776976516428,sta4,537,200,14.369
1776976516444,sta3,548,200,11.996
1776976516447,sta2,540,200,18.4
1776976516476,sta4,538,200,10.078999999999999
1776976516490,sta3,549,200,12.417
1776976516502,sta2,541,200,11.690000000000001
1776976516519,sta4,539,200,8.784
1776976516534,sta3,550,200,11.665
1776976516546,sta2,542,200,11.832
1776976516568,sta4,540,200,14.535
1776976516579,sta3,551,200,9.794
1776976516592,sta2,543,200,9.100999999999999
1776976516622,sta3,552,200,12.429
1776976516621,sta4,541,200,11.037
1776976516640,sta2,544,200,15.530000000000001
1776976516666,sta3,553,200,17.983
1776976516670,sta4,542,200,14.062
1776976516696,sta2,545,200,12.328000000000001
1776976516720,sta3,554,200,10.852
1776976516722,sta4,543,200,15.369000000000002
1776976516748,sta2,546,200,10.338
1776976516767,sta3,555,200,9.721
1776976516776,sta4,544,200,11.272
1776976516800,sta2,547,200,10.927
1776976516810,sta3,556,200,10.536
1776976516821,sta4,545,200,13.051
1776976516848,sta2,548,200,13.530000000000001
1776976516855,sta3,557,200,14.13
1776976516874,sta4,546,200,13.411
1776976516902,sta3,558,200,14.033
1776976516901,sta2,549,200,13.41
1776976516927,sta4,547,200,10.725
1776976516948,sta3,559,200,9.883
1776976516950,sta2,550,200,11.805
1776976516970,sta4,548,200,13.723
1776976516993,sta3,560,200,9.582
1776976516995,sta2,551,200,11.168000000000001
1776976517017,sta4,549,200,11.960999999999999
1776976517043,sta2,552,200,11.549
1776976517037,sta3,561,200,17.592
1776976517069,sta4,550,200,11.927999999999999
1776976517090,sta2,553,200,13.174999999999999
1776976517094,sta3,562,200,14.834999999999999
1776976517113,sta4,551,200,10.334
1776976517141,sta2,554,200,10.693
1776976517148,sta3,563,200,10.534999999999998
1776976517164,sta4,552,200,12.796999999999999
1776976517185,sta2,555,200,13.672
1776976517194,sta3,564,200,11.24
1776976517212,sta4,553,200,11.010000000000002
1776976517238,sta3,565,200,14.964
1776976517234,sta2,556,200,15.471
1776976517258,sta4,554,200,11.026
1776976517288,sta2,557,200,12.546
1776976517285,sta3,566,200,17.985
1776976517304,sta4,555,200,13.123
1776976517337,sta3,567,200,19.964
1776976517334,sta2,558,200,18.282
1776976517357,sta4,556,200,12.252
1776976517389,sta3,568,200,11.421000000000001
1776976517391,sta2,559,200,11.065
1776976517403,sta4,557,200,7.454
1776976517434,sta2,560,200,13.03
1776976517433,sta3,569,200,14.099
1776976517445,sta4,558,200,11.658999999999999
1776976517480,sta3,570,200,14.712
1776976517479,sta2,561,200,12.549
1776976517491,sta4,559,200,12.147
1776976517526,sta3,571,200,10.357
1776976517530,sta2,562,200,16.268
1776976517537,sta4,560,200,15.674000000000001
1776976517572,sta3,572,200,10.959999999999999
1776976517585,sta2,563,200,13.459999999999999
1776976517586,sta4,561,200,16.019
1776976517622,sta3,573,200,12.385
1776976517637,sta4,562,200,14.372
1776976517637,sta2,564,200,20.823
1776976517672,sta3,574,200,12.377
1776976517687,sta4,563,200,14.068000000000001
1776976517692,sta2,565,200,17.532
1776976517716,sta3,575,200,11.264
1776976517748,sta2,566,200,12.768
1776976517741,sta4,564,200,15.795
1776976517760,sta3,576,200,13.956
1776976517793,sta2,567,200,12.077
1776976517795,sta4,565,200,16.885
1776976517815,sta3,577,200,13.378
1776976517843,sta2,568,200,8.902999999999999
1776976517845,sta4,566,200,13.338
1776976517863,sta3,578,200,10.875
1776976517885,sta2,569,200,13.843
1776976517892,sta4,567,200,17.255
1776976517909,sta3,579,200,17.278000000000002
1776976517932,sta2,570,200,18.561
1776976517947,sta4,568,200,19.470000000000002
1776976517962,sta3,580,200,10.409
1776976518001,sta4,569,200,16.823999999999998
1776976518014,sta3,581,200,12.472000000000001
1776976518051,sta4,570,200,11.545
1776976518063,sta3,582,200,10.106
1776976518094,sta4,571,200,13.851
1776976518112,sta3,583,200,11.238
1776976518143,sta4,572,200,11.939
1776976518167,sta3,584,200,14.923
1776976518195,sta4,573,200,11.294
1776976518226,sta3,585,200,13.938
1776976518241,sta4,574,200,11.932
1776976518272,sta3,586,200,15.128
1776976518288,sta4,575,200,12.577
1776976518323,sta3,587,200,14.121
1776976518335,sta4,576,200,12.222
1776976518371,sta3,588,200,11.526
1776976518383,sta4,577,200,9.175
1776976518417,sta3,589,200,11.835
1776976518428,sta4,578,200,13.17
1776976518463,sta3,590,200,11.939
1776976518482,sta4,579,200,12.916
1776976518508,sta3,591,200,10.5
1776976518530,sta4,580,200,12.266
1776976518557,sta3,592,200,12.540000000000001
1776976518578,sta4,581,200,9.54
1776976518608,sta3,593,200,12.389000000000001
1776976518622,sta4,582,200,13.064
1776976518654,sta3,594,200,12.716999999999999
1776976518674,sta4,583,200,7.528
1776976518700,sta3,595,200,13.783999999999999
1776976518715,sta4,584,200,12.738
1776976518747,sta3,596,200,11.796
1776976518763,sta4,585,200,9.543
1776976518793,sta3,597,200,12.732000000000001
1776976518806,sta4,586,200,11.2
1776976518838,sta3,598,200,12.81
1776976518851,sta4,587,200,14.434000000000001
1776976518887,sta3,599,200,10.527
1776976518898,sta4,588,200,11.26
1776976518931,sta3,600,200,10.628
1776976518949,sta4,589,200,10.491999999999999
1776976518975,sta3,601,200,12.14
1776976518992,sta4,590,200,11.636000000000001
1776976519022,sta3,602,200,7.9670000000000005
1776976519044,sta4,591,200,12.161999999999999
1776976519062,sta3,603,200,10.68
1776976519091,sta4,592,200,12.156
1776976519106,sta3,604,200,11.648
1776976519136,sta4,593,200,9.947
1776976519157,sta3,605,200,9.738
1776976519178,sta4,594,200,10.405
1776976519199,sta3,606,200,11.923
1776976519223,sta4,595,200,10.354000000000001
1776976519244,sta3,607,200,14.226
1776976519268,sta4,596,200,12.449
1776976519295,sta3,608,200,13.790999999999999
1776976519316,sta4,597,200,11.677999999999999
1776976519348,sta3,609,200,14.567
1776976519363,sta4,598,200,16.612
1776976519396,sta3,610,200,13.314
1776976519417,sta4,599,200,14.78
1776976519443,sta3,611,200,10.786999999999999
1776976519470,sta4,600,200,13.293
1776976519490,sta3,612,200,10.968
1776976519516,sta4,601,200,10.285
1776976519534,sta3,613,200,10.637
1776976519563,sta4,602,200,14.571000000000002
1776976519584,sta3,614,200,10.471
1776976519612,sta4,603,200,10.21
1776976519632,sta3,615,200,9.751
1776976519656,sta4,604,200,14.388
1776976519676,sta3,616,200,11.96
1776976519709,sta4,605,200,11.077
1776976519727,sta3,617,200,9.556000000000001
1776976519752,sta4,606,200,5.289000000000001
1776976519770,sta3,618,200,11.575999999999999
1776976519788,sta4,607,200,12.133
1776976519819,sta3,619,200,10.99
1776976519834,sta4,608,200,10.651000000000002
1776976519863,sta3,620,200,11.651
1776976519878,sta4,609,200,10.847000000000001
1776976519911,sta3,621,200,11.596
1776976519929,sta4,610,200,4.91
1776976519956,sta3,622,200,11.095
1776976519973,sta4,611,200,13.725
1776976520002,sta3,623,200,9.377
1776976520022,sta4,612,200,11.049
1776976520045,sta3,624,200,11.268
1776976520072,sta4,613,200,11.526
1776976520091,sta3,625,200,11.109
1776976520116,sta4,614,200,3.597
1776976520140,sta3,626,200,12.344000000000001
1776976520156,sta4,615,200,4.801
1776976520197,sta4,616,200,3.3939999999999997
1776976520190,sta3,627,200,12.3
1776976520233,sta4,617,200,4.632
1776976520239,sta3,628,200,11.011999999999999
1776976520272,sta4,618,200,10.873000000000001
1776976520281,sta3,629,200,11.078
1776976520316,sta4,619,200,12.95
1776976520325,sta3,630,200,11.270000000000001
1776976520361,sta4,620,200,3.528
1776976520375,sta3,631,200,11.831
1776976520398,sta4,621,200,15.351999999999999
1776976520421,sta3,632,200,12.818
1776976520447,sta4,622,200,4.3870000000000005
1776976520468,sta3,633,200,10.972000000000001
1776976520484,sta4,623,200,14.522
1776976520510,sta3,634,200,10.122000000000002
1776976520532,sta4,624,200,10.227
1776976520554,sta3,635,200,10.613
1776976520574,sta4,625,200,13.401
1776976520598,sta3,636,200,15.87
1776976520620,sta4,626,200,9.108
1776976520647,sta3,637,200,11.336
1776976520665,sta4,627,200,10.867999999999999
1776976520690,sta3,638,200,12.059999999999999
1776976520710,sta4,628,200,10.585
1776976520738,sta3,639,200,12.527
1776976520755,sta4,629,200,8.802000000000001
1776976520782,sta3,640,200,15.622
1776976520799,sta4,630,200,4.009
1776976520830,sta3,641,200,13.359
1776976520843,sta4,631,200,2.8600000000000003
1776976520876,sta3,642,200,11.919
1776976520879,sta4,632,200,12.133
1776976520921,sta3,643,200,10.9
1776976520929,sta4,633,200,11.822
1776976520963,sta3,644,200,13.613
1776976520980,sta4,634,200,11.868
1776976521009,sta3,645,200,10.64
1776976521026,sta4,635,200,13.431999999999999
1776976521052,sta3,646,200,16.005
1776976521073,sta4,636,200,10.893999999999998
1776976521101,sta3,647,200,13.822
1776976521120,sta4,637,200,11.976
1776976521153,sta3,648,200,10.802000000000001
1776976521172,sta4,638,200,11.383000000000001
1776976521196,sta3,649,200,11.88
1776976521217,sta4,639,200,10.115
1776976521241,sta3,650,200,15.473
1776976521260,sta4,640,200,14.448
1776976521292,sta3,651,200,14.081
1776976521315,sta4,641,200,12.266
1776976521346,sta3,652,200,15.180000000000001
1776976521367,sta4,642,200,17.811
1776976521395,sta3,653,200,10.504
1776976521421,sta4,643,200,13.937
1776976521439,sta3,654,200,15.696000000000002
1776976521469,sta4,644,200,13.011
1776976521497,sta3,655,200,13.010000000000002
1776976521522,sta4,645,200,14.238000000000001
1776976521550,sta3,656,200,11.572000000000001
1776976521576,sta4,646,200,4.321000000000001
1776976521596,sta3,657,200,10.704
1776976521615,sta4,647,200,13.100999999999999
1776976521642,sta3,658,200,11.469999999999999
1776976521663,sta4,648,200,13.296000000000001
1776976521690,sta3,659,200,14.671
1776976521714,sta4,649,200,5.498
1776976521754,sta4,650,200,4.52
1776976521744,sta3,660,200,11.408
1776976521790,sta4,651,200,11.391
1776976521794,sta3,661,200,15.7
1776976521837,sta4,652,200,11.424999999999999
1776976521849,sta3,662,200,12.262
1776976521888,sta4,653,200,4.683
1776976521892,sta3,663,200,10.220999999999998
1776976521932,sta4,654,200,13.377
1776976521940,sta3,664,200,12.613
1776976521980,sta4,655,200,14.312
1776976521988,sta3,665,200,15.49
1776976522027,sta4,656,200,4.175
1776976522038,sta3,666,200,12.621
1776976522067,sta4,657,200,9.933000000000002
1776976522084,sta3,667,200,10.613
1776976522109,sta4,658,200,12.181000000000001
1776976522127,sta3,668,200,14.116999999999999
1776976522158,sta4,659,200,13.197000000000001
1776976522174,sta3,669,200,12.594
1776976522205,sta4,660,200,11.728
1776976522226,sta3,670,200,10.979
1776976522253,sta4,661,200,4.164000000000001
1776976522276,sta3,671,200,11.671000000000001
1776976522294,sta4,662,200,9.96
1776976522326,sta3,672,200,12.817
1776976522338,sta4,663,200,10.352
1776976522375,sta3,673,200,13.995000000000001
1776976522383,sta4,664,200,11.058
1776976522433,sta4,665,200,4.112
1776976522427,sta3,674,200,14.192
1776976522469,sta4,666,200,3.9090000000000003
1776976522475,sta3,675,200,11.03
1776976522505,sta4,667,200,9.079
1776976522521,sta3,676,200,12.129
1776976522548,sta4,668,200,10.81
1776976522567,sta3,677,200,14.282
1776976522597,sta4,669,200,3.258
1776976522616,sta3,678,200,11.629000000000001
1776976522635,sta4,670,200,10.215
1776976522661,sta3,679,200,13.42
1776976522682,sta4,671,200,12.239
1776976522709,sta3,680,200,11.084
1776976522733,sta4,672,200,11.884
1776976522754,sta3,681,200,13.799999999999999
1776976522780,sta4,673,200,4.3790000000000004
1776976522807,sta3,682,200,8.876
1776976522818,sta4,674,200,4.233
1776976522850,sta3,683,200,13.975
1776976522862,sta4,675,200,3.785
1776976522899,sta4,676,200,4.358
1776976522897,sta3,684,200,14.858
1776976522939,sta4,677,200,9.828
1776976522944,sta3,685,200,15.029
1776976522981,sta4,678,200,3.6310000000000002
1776976522996,sta3,686,200,10.439
1776976523022,sta4,679,200,11.735000000000001
1776976523040,sta3,687,200,10.938
1776976523072,sta4,680,200,11.882
1776976523089,sta3,688,200,13.091999999999999
1776976523120,sta4,681,200,3.322
