ts_ms,sta,ap,rssi_dbm
1772791214408,sta1,ap1-wlan1,-56
1772791214408,sta2,ap1-wlan1,-56
1772791215408,sta1,ap1-wlan1,-56
1772791215408,sta2,ap1-wlan1,-56
1772791216408,sta1,ap1-wlan1,-56
1772791216408,sta2,ap1-wlan1,-56
1772791217409,sta1,ap1-wlan1,-56
1772791217409,sta2,ap1-wlan1,-56
1772791218409,sta1,ap1-wlan1,-56
1772791218409,sta2,ap1-wlan1,-56
1772791219409,sta1,ap1-wlan1,-56
1772791219409,sta2,ap1-wlan1,-56
1772791220410,sta1,ap1-wlan1,-56
1772791220410,sta2,ap1-wlan1,-56
1772791221410,sta1,ap1-wlan1,-56
1772791221410,sta2,ap1-wlan1,-56
1772791222411,sta1,ap2-wlan1,-45
1772791222411,sta2,ap2-wlan1,-45
1772791223411,sta1,ap2-wlan1,-45
1772791223411,sta2,ap2-wlan1,-45
1772791224411,sta1,ap2-wlan1,-45
1772791224411,sta2,ap2-wlan1,-45
1772791225411,sta1,ap2-wlan1,-45
1772791225411,sta2,ap2-wlan1,-45
1772791226412,sta1,ap2-wlan1,-45
1772791226412,sta2,ap2-wlan1,-45
1772791227412,sta1,ap2-wlan1,-45
1772791227412,sta2,ap2-wlan1,-45
1772791228412,sta1,ap2-wlan1,-45
1772791228412,sta2,ap2-wlan1,-45
1772791229412,sta1,ap2-wlan1,-45
1772791229412,sta2,ap2-wlan1,-45
1772791230413,sta1,ap2-wlan1,-45
1772791230413,sta2,ap2-wlan1,-45
1772791231413,sta1,ap2-wlan1,-45
1772791231413,sta2,ap2-wlan1,-45
1772791232413,sta1,ap2-wlan1,-45
1772791232413,sta2,ap2-wlan1,-45
1772791233413,sta1,ap2-wlan1,-45
1772791233413,sta2,ap2-wlan1,-45
1772791234414,sta1,ap2-wlan1,-45
1772791234414,sta2,ap2-wlan1,-45
1772791235414,sta1,ap2-wlan1,-45
1772791235414,sta2,ap2-wlan1,-45
1772791236415,sta1,ap2-wlan1,-45
1772791236415,sta2,ap2-wlan1,-45
1772791237415,sta1,ap2-wlan1,-45
1772791237415,sta2,ap2-wlan1,-45
1772791238415,sta1,ap2-wlan1,-45
1772791238415,sta2,ap2-wlan1,-45
1772791239416,sta1,ap2-wlan1,-45
1772791239416,sta2,ap2-wlan1,-45
1772791240416,sta1,ap2-wlan1,-45
1772791240416,sta2,ap2-wlan1,-45
1772791241416,sta1,ap2-wlan1,-45
1772791241416,sta2,ap2-wlan1,-45
1772791242417,sta1,ap2-wlan1,-45
1772791242417,sta2,ap2-wlan1,-45
1772791243417,sta1,ap2-wlan1,-45
1772791243417,sta2,ap2-wlan1,-45
1772791244417,sta1,ap2-wlan1,-45
1772791244417,sta2,ap2-wlan1,-45
1772791245418,sta1,ap2-wlan1,-45
1772791245418,sta2,ap2-wlan1,-45
1772791246418,sta1,ap2-wlan1,-45
1772791246418,sta2,ap2-wlan1,-45
1772791247418,sta1,ap2-wlan1,-45
1772791247418,sta2,ap2-wlan1,-45
1772791248419,sta1,ap2-wlan1,-45
1772791248419,sta2,ap2-wlan1,-45
1772791249419,sta1,ap2-wlan1,-45
1772791249419,sta2,ap2-wlan1,-45
1772791250420,sta1,ap2-wlan1,-45
1772791250420,sta2,ap2-wlan1,-45
1772791251420,sta1,ap2-wlan1,-45
1772791251420,sta2,ap2-wlan1,-45
1772791252420,sta1,ap2-wlan1,-45
1772791252420,sta2,ap2-wlan1,-45
1772791253421,sta1,ap2-wlan1,-45
1772791253421,sta2,ap2-wlan1,-45
1772791254421,sta1,ap2-wlan1,-45
1772791254421,sta2,ap2-wlan1,-45
1772791255422,sta1,ap2-wlan1,-45
1772791255422,sta2,ap2-wlan1,-45
1772791256422,sta1,ap2-wlan1,-45
1772791256422,sta2,ap2-wlan1,-45
1772791257422,sta1,ap2-wlan1,-45
1772791257422,sta2,ap2-wlan1,-45
1772791258423,sta1,ap2-wlan1,-45
1772791258423,sta2,ap2-wlan1,-45
1772791259423,sta1,ap2-wlan1,-45
1772791259423,sta2,ap2-wlan1,-45
1772791260423,sta1,ap2-wlan1,-45
1772791260423,sta2,ap2-wlan1,-45
1772791261424,sta1,ap2-wlan1,-45
1772791261424,sta2,ap2-wlan1,-45
1772791262424,sta1,ap2-wlan1,-45
1772791262424,sta2,ap2-wlan1,-45
1772791263424,sta1,ap2-wlan1,-45
1772791263424,sta2,ap2-wlan1,-45
1772791264425,sta1,ap2-wlan1,-45
1772791264425,sta2,ap2-wlan1,-45
1772791265425,sta1,ap2-wlan1,-45
1772791265425,sta2,ap2-wlan1,-45
1772791266425,sta1,ap2-wlan1,-45
1772791266425,sta2,ap2-wlan1,-45
1772791267425,sta1,ap2-wlan1,-45
1772791267425,sta2,ap2-wlan1,-45
1772791268426,sta1,ap2-wlan1,-45
1772791268426,sta2,ap2-wlan1,-45
1772791269426,sta1,ap2-wlan1,-45
1772791269426,sta2,ap2-wlan1,-45
1772791270427,sta1,ap2-wlan1,-45
