ts_ms,sta,status_code,latency_ms,ap,rssi_dbm
1772737087113,sta2,200,16.232,ap1,-36.0
1772737087116,sta1,200,18.275,ap1,-36.0
1772737087180,sta2,200,16.151,ap1,-36.0
1772737087183,sta1,200,16.741,ap1,-36.0
1772737087248,sta2,200,17.886,ap1,-36.0
1772737087250,sta1,200,17.205,ap1,-36.0
1772737087317,sta2,200,18.225,ap1,-36.0
1772737087317,sta1,200,16.464,ap1,-36.0
1772737087382,sta1,200,15.152,ap1,-36.0
1772737087383,sta2,200,15.537,ap1,-36.0
1772737087450,sta1,200,17.341,ap1,-36.0
1772737087450,sta2,200,17.29,ap1,-36.0
1772737087516,sta2,200,15.442,ap1,-36.0
1772737087516,sta1,200,15.876,ap1,-36.0
1772737087583,sta2,200,16.503,ap1,-36.0
1772737087583,sta1,200,16.472,ap1,-36.0
1772737087649,sta1,200,15.694,ap1,-36.0
1772737087650,sta2,200,16.991,ap1,-36.0
1772737087714,sta2,200,13.917,ap1,-36.0
1772737087715,sta1,200,15.669,ap1,-36.0
1772737087782,sta1,200,17.098,ap1,-36.0
1772737087783,sta2,200,18.086,ap1,-36.0
1772737087850,sta1,200,16.964,ap1,-36.0
1772737087850,sta2,200,16.951,ap1,-36.0
1772737087918,sta1,200,17.363,ap1,-36.0
1772737087918,sta2,200,17.15,ap1,-36.0
1772737087986,sta1,200,18.073,ap1,-36.0
1772737087987,sta2,200,18.345,ap1,-36.0
1772737088055,sta1,200,18.484,ap1,-36.0
1772737088056,sta2,200,19.152,ap1,-36.0
1772737088118,sta1,200,12.413,ap1,-36.0
1772737088119,sta2,200,12.618,ap1,-36.0
1772737088184,sta1,200,16.253,ap1,-36.0
1772737088187,sta2,200,17.648,ap1,-36.0
1772737088250,sta1,200,15.714,ap1,-36.0
1772737088254,sta2,200,17.263,ap1,-36.0
1772737088319,sta1,200,18.935,ap1,-36.0
1772737088320,sta2,200,15.12,ap1,-36.0
1772737088389,sta2,200,18.966,ap1,-36.0
1772737088389,sta1,200,19.346,ap1,-36.0
1772737088457,sta1,200,17.665,ap1,-36.0
1772737088458,sta2,200,18.453,ap1,-36.0
1772737088522,sta2,200,14.272,ap1,-36.0
1772737088522,sta1,200,15.024,ap1,-36.0
1772737088589,sta1,200,15.855,ap1,-36.0
1772737088590,sta2,200,17.06,ap1,-36.0
1772737088657,sta1,200,17.216,ap1,-36.0
1772737088657,sta2,200,16.437,ap1,-36.0
1772737088722,sta1,200,14.989,ap1,-36.0
1772737088722,sta2,200,15.085,ap1,-36.0
1772737088790,sta2,200,16.959,ap1,-36.0
1772737088790,sta1,200,17.225,ap1,-36.0
1772737088855,sta2,200,14.796,ap1,-36.0
1772737088856,sta1,200,15.465,ap1,-36.0
1772737088921,sta1,200,14.927,ap1,-36.0
1772737088922,sta2,200,16.119,ap1,-36.0
1772737088987,sta2,200,15.365,ap1,-36.0
1772737088988,sta1,200,16.217,ap1,-36.0
1772737089055,sta2,200,16.616,ap1,-49.0
1772737089055,sta1,200,17.088,ap1,-49.0
1772737089123,sta2,200,17.569,ap1,-49.0
1772737089123,sta1,200,17.171,ap1,-49.0
1772737089191,sta2,200,17.504,ap1,-49.0
