ts_ms,sta,status_code,latency_ms
1772737084388,sta1,200,10.730
1772737084388,sta2,200,11.037
1772737084449,sta1,200,11.425
1772737084449,sta2,200,11.102
1772737084510,sta2,200,10.654
1772737084511,sta1,200,11.406
1772737084573,sta1,200,11.261
1772737084573,sta2,200,11.986
1772737084634,sta1,200,11.672
1772737084635,sta2,200,11.647
1772737084695,sta1,200,9.946
1772737084696,sta2,200,11.292
1772737084757,sta1,200,11.725
1772737084757,sta2,200,10.820
1772737084819,sta1,200,12.108
1772737084819,sta2,200,11.938
1772737084881,sta1,200,11.913
1772737084881,sta2,200,12.031
1772737084943,sta2,200,11.626
1772737084943,sta1,200,11.737
1772737085005,sta1,200,11.743
1772737085006,sta2,200,11.849
1772737085067,sta1,200,11.680
1772737085068,sta2,200,11.819
1772737085130,sta1,200,12.002
1772737085130,sta2,200,12.204
1772737085193,sta2,200,12.976
1772737085194,sta1,200,13.790
1772737085257,sta2,200,13.451
1772737085257,sta1,200,13.099
1772737085324,sta1,200,17.002
1772737085325,sta2,200,17.695
1772737085388,sta1,200,13.307
1772737085388,sta2,200,12.829
1772737085449,sta2,200,11.305
1772737085450,sta1,200,11.765
1772737085515,sta1,200,15.238
1772737085515,sta2,200,15.564
1772737085582,sta2,200,16.432
1772737085583,sta1,200,17.054
1772737085649,sta1,200,16.180
1772737085650,sta2,200,17.158
1772737085717,sta1,200,16.942
1772737085717,sta2,200,16.627
1772737085782,sta1,200,15.603
1772737085783,sta2,200,15.782
1772737085848,sta1,200,14.982
1772737085848,sta2,200,15.487
1772737085915,sta2,200,16.665
1772737085916,sta1,200,17.462
1772737085984,sta2,200,17.977
1772737085984,sta1,200,17.990
1772737086049,sta2,200,15.344
1772737086051,sta1,200,17.046
1772737086118,sta1,200,16.458
1772737086118,sta2,200,18.871
1772737086187,sta1,200,18.251
1772737086187,sta2,200,18.090
1772737086249,sta1,200,11.658
1772737086249,sta2,200,11.629
1772737086315,sta2,200,16.351
1772737086316,sta1,200,16.842
1772737086380,sta1,200,14.245
1772737086381,sta2,200,14.863
1772737086447,sta2,200,15.695
1772737086447,sta1,200,16.495
1772737086513,sta1,200,15.707
1772737086516,sta2,200,19.503
1772737086581,sta1,200,18.018
1772737086583,sta2,200,16.448
1772737086648,sta2,200,14.411
1772737086648,sta1,200,16.857
1772737086714,sta2,200,15.358
1772737086714,sta1,200,15.779
