ts_ms,sta,ap,rssi_dbm
1772651691998,sta1,ap1,-36
1772651692016,sta2,ap1,-36
1772651693020,sta1,ap1,-36
1772651693023,sta2,ap1,-36
1772651694028,sta1,ap1,-36
1772651694032,sta2,ap1,-36
1772651695037,sta1,ap1,-36
1772651695039,sta2,ap1,-36
1772651696044,sta1,ap1,-36
1772651696047,sta2,ap1,-36
1772651697052,sta1,ap1,-49
1772651697056,sta2,ap1,-49
1772651698060,sta1,ap1,-49
1772651698063,sta2,ap1,-49
1772651699067,sta1,ap1,-49
1772651699070,sta2,ap1,-49
1772651700084,sta1,ap1,-49
1772651700107,sta2,ap1,-49
1772651701132,sta1,ap1,-49
1772651701155,sta2,ap1,-49
1772651702181,sta1,ap1,-49
1772651702202,sta2,ap1,-49
1772651703208,sta1,ap1,-49
1772651703211,sta2,ap1,-49
1772651704214,sta1,ap1,-49
1772651704233,sta2,ap1,-49
1772651705238,sta1,ap1,-49
1772651705241,sta2,ap1,-49
1772651706244,sta1,ap1,-49
1772651706265,sta2,ap1,-49
1772651707269,sta1,ap1,-49
1772651707272,sta2,ap1,-49
1772651708278,sta1,ap1,-49
1772651708301,sta2,ap1,-49
1772651709326,sta1,ap1,-49
1772651709349,sta2,ap1,-49
1772651710354,sta1,ap1,-49
1772651710357,sta2,ap1,-49
1772651711362,sta1,ap1,-49
1772651711365,sta2,ap1,-49
1772651712370,sta1,ap1,-49
1772651713166,sta2,ap1,-49
1772651714170,sta1,ap1,-49
1772651714174,sta2,ap1,-49
1772651715178,sta1,ap1,-49
1772651715181,sta2,ap1,-49
1772651716188,sta1,ap1,-49
1772651716191,sta2,ap1,-49
1772651717196,sta1,ap1,-49
1772651717199,sta2,ap1,-49
