ts_ms,sta,ap,rssi_dbm
1772751973515,sta1,,
1772751973515,sta2,,
1772751974515,sta1,,
1772751974515,sta2,,
1772751975516,sta1,,
1772751975516,sta2,,
1772751976516,sta1,,
1772751976516,sta2,,
1772751977516,sta1,,
1772751977516,sta2,,
1772751978517,sta1,,
1772751978517,sta2,,
1772751979517,sta1,,
1772751979517,sta2,,
1772751980517,sta1,,
1772751980517,sta2,,
1772751981518,sta1,,
1772751981518,sta2,,
1772751982518,sta1,,
1772751982518,sta2,,
1772751983518,sta1,,
1772751983518,sta2,,
1772751984519,sta1,,
1772751984519,sta2,,
1772751985519,sta1,,
1772751985519,sta2,,
1772751986520,sta1,,
1772751986520,sta2,,
1772751987520,sta1,,
1772751987520,sta2,,
1772751988520,sta1,,
1772751988520,sta2,,
1772751989521,sta1,,
1772751989521,sta2,,
1772751990521,sta1,,
1772751990521,sta2,,
1772751991521,sta1,,
1772751991521,sta2,,
1772751992521,sta1,,
1772751992521,sta2,,
1772751993522,sta1,,
1772751993522,sta2,,
1772751994522,sta1,,
1772751994522,sta2,,
1772751995522,sta1,,
1772751995522,sta2,,
1772751996523,sta1,,
1772751996523,sta2,,
1772751997523,sta1,,
1772751997523,sta2,,
1772751998523,sta1,,
1772751998523,sta2,,
1772751999524,sta1,,
1772751999524,sta2,,
1772752000524,sta1,,
1772752000524,sta2,,
1772752001524,sta1,,
1772752001524,sta2,,
1772752002524,sta1,,
1772752002524,sta2,,
1772752003525,sta1,,
1772752003525,sta2,,
1772752004525,sta1,,
1772752004525,sta2,,
1772752005525,sta1,,
1772752005525,sta2,,
1772752006526,sta1,,
1772752006526,sta2,,
1772752007526,sta1,,
1772752007526,sta2,,
1772752008526,sta1,,
1772752008526,sta2,,
1772752009526,sta1,,
1772752009526,sta2,,
1772752010527,sta1,,
1772752010527,sta2,,
1772752011527,sta1,,
1772752011527,sta2,,
1772752012528,sta1,,
1772752012528,sta2,,
1772752013528,sta1,,
1772752013528,sta2,,
1772752014528,sta1,,
1772752014528,sta2,,
1772752015529,sta1,,
1772752015529,sta2,,
1772752016529,sta1,,
1772752016529,sta2,,
1772752017529,sta1,,
1772752017529,sta2,,
1772752018530,sta1,,
1772752018530,sta2,,
1772752019530,sta1,,
1772752019530,sta2,,
1772752020530,sta1,,
1772752020530,sta2,,
1772752021530,sta1,,
1772752021530,sta2,,
1772752022531,sta1,,
1772752022531,sta2,,
1772752023531,sta1,,
1772752023531,sta2,,
1772752024531,sta1,,
1772752024531,sta2,,
1772752025531,sta1,,
1772752025531,sta2,,
1772752026532,sta1,,
1772752026532,sta2,,
1772752027532,sta1,,
1772752027532,sta2,,
1772752028533,sta1,,
1772752028533,sta2,,
1772752029533,sta1,,
1772752029533,sta2,,
1772752030533,sta1,,
1772752030533,sta2,,
1772752031534,sta1,,
1772752031534,sta2,,
1772752032534,sta1,,
1772752032534,sta2,,
1772752033534,sta1,,
1772752033534,sta2,,
1772752034535,sta1,,
1772752034535,sta2,,
1772752035535,sta1,,
1772752035535,sta2,,
1772752036535,sta1,,
1772752036535,sta2,,
1772752037535,sta1,,
1772752037535,sta2,,
1772752038536,sta1,,
1772752038536,sta2,,
1772752039536,sta1,,
1772752039536,sta2,,
1772752040536,sta1,,
1772752040536,sta2,,
1772752041537,sta1,,
1772752041537,sta2,,
1772752042537,sta1,,
1772752042537,sta2,,
1772752043537,sta1,,
1772752043537,sta2,,
1772752044538,sta1,,
1772752044538,sta2,,
1772752045538,sta1,,
1772752045538,sta2,,
1772752046538,sta1,,
1772752046538,sta2,,
1772752047539,sta1,,
1772752047539,sta2,,
1772752048539,sta1,,
1772752048539,sta2,,
1772752049539,sta1,,
1772752049539,sta2,,
1772752050540,sta1,,
1772752050540,sta2,,
1772752051540,sta1,,
1772752051540,sta2,,
1772752052540,sta1,,
1772752052540,sta2,,
1772752053540,sta1,,
1772752053540,sta2,,
1772752054541,sta1,,
1772752054541,sta2,,
1772752055541,sta1,,
1772752055541,sta2,,
1772752056541,sta1,,
1772752056541,sta2,,
1772752057541,sta1,,
1772752057541,sta2,,
1772752058542,sta1,,
1772752058542,sta2,,
1772752059542,sta1,,
1772752059542,sta2,,
1772752060542,sta1,,
1772752060542,sta2,,
1772752061542,sta1,,
1772752061542,sta2,,
1772752062543,sta1,,
1772752062543,sta2,,
1772752063544,sta1,,
1772752063544,sta2,,
1772752064544,sta1,,
1772752064544,sta2,,
1772752065544,sta1,,
1772752065544,sta2,,
1772752066544,sta1,,
1772752066544,sta2,,
1772752067545,sta1,,
1772752067545,sta2,,
1772752068545,sta1,,
1772752068545,sta2,,
1772752069545,sta1,,
1772752069545,sta2,,
1772752070545,sta1,,
1772752070545,sta2,,
1772752071545,sta1,,
1772752071545,sta2,,
