ts_ms,sta,status_code,latency_ms
1772751975516,sta1,0,3096.874
1772751975517,sta2,0,3096.414
1772751978627,sta1,0,3057.508
1772751978628,sta2,0,3059.630
1772751981698,sta1,0,3060.902
1772751981698,sta2,0,3060.902
1772751984772,sta1,0,3057.055
1772751984772,sta2,0,3058.042
1772751987844,sta2,0,3057.305
1772751987844,sta1,0,3058.119
1772751990915,sta2,0,3061.832
1772751990916,sta1,0,3058.380
1772751993988,sta2,0,3057.445
1772751993988,sta1,0,3058.755
1772751997060,sta2,0,3057.072
1772751997060,sta1,0,3057.457
1772752000132,sta2,0,3057.872
1772752000132,sta1,0,3057.521
1772752003203,sta1,0,3059.627
1772752003203,sta2,0,3060.622
1772752006275,sta1,0,3059.428
1772752006276,sta2,0,3059.961
1772752009348,sta2,0,3059.158
1772752009347,sta1,0,3057.748
1772752012420,sta2,0,3057.617
1772752012420,sta1,0,3057.297
1772752015491,sta1,0,3059.108
1772752015491,sta2,0,3058.955
1772752018564,sta1,0,3054.960
1772752018565,sta2,0,3055.300
1772752021635,sta2,0,3060.069
1772752021635,sta1,0,3058.828
1772752024707,sta2,0,3055.659
1772752024708,sta1,0,3056.829
1772752027780,sta2,0,3059.234
1772752027780,sta1,0,3057.995
1772752030851,sta1,0,3060.002
1772752030851,sta2,0,3061.592
1772752033924,sta1,0,3057.168
1772752033924,sta2,0,3057.588
1772752036995,sta2,0,3058.583
1772752036995,sta1,0,3059.425
1772752040068,sta1,0,3058.577
1772752040068,sta2,0,3060.007
1772752043140,sta2,0,3059.623
1772752043139,sta1,0,3059.665
1772752046211,sta2,0,3057.843
1772752046212,sta1,0,3057.808
1772752049284,sta1,0,3058.790
1772752049283,sta2,0,3057.289
1772752052355,sta1,0,3061.476
1772752052355,sta2,0,3059.511
1772752055427,sta2,0,3060.469
1772752055426,sta1,0,3060.490
1772752058499,sta1,0,3057.593
1772752058499,sta2,0,3057.593
1772752061571,sta2,0,3061.117
1772752061571,sta1,0,3059.731
1772752064643,sta2,0,3060.339
1772752064645,sta1,0,3059.133
1772752067714,sta2,0,3061.189
1772752067714,sta1,0,3060.577
1772752070787,sta2,0,3060.949
1772752070787,sta1,0,3058.356
1772752073859,sta1,0,3059.814
1772752073859,sta2,0,3057.907
1772752076931,sta1,0,3059.199
1772752076931,sta2,0,3060.941
1772752080003,sta2,0,3059.593
1772752080003,sta1,0,3059.583
1772752083074,sta2,0,3062.787
1772752083074,sta1,0,3064.226
1772752086148,sta2,0,3058.471
1772752086148,sta1,0,3058.877
1772752089219,sta1,0,3059.288
1772752089219,sta2,0,3061.002
1772752092291,sta2,0,3057.828
1772752092291,sta1,0,3057.828
1772752095363,sta1,0,3062.608
1772752095363,sta2,0,3059.150
1772752098436,sta2,0,3058.595
1772752098436,sta1,0,3060.439
1772752101506,sta1,0,3063.752
1772752101506,sta2,0,3062.312
1772752104578,sta1,0,3061.025
1772752104578,sta2,0,3060.936
1772752107651,sta2,0,3060.865
1772752107651,sta1,0,3060.865
1772752110723,sta1,0,3061.432
1772752110722,sta2,0,3062.279
1772752113794,sta1,0,3062.409
1772752113795,sta2,0,3061.463
1772752116867,sta2,0,3062.421
1772752116867,sta1,0,3060.212
1772752119938,sta2,0,3061.150
1772752119938,sta1,0,3061.153
1772752123011,sta1,0,3060.065
1772752123011,sta2,0,3062.005
1772752126082,sta1,0,3061.632
1772752126082,sta2,0,3061.826
